Сотрудник 1: Андреев Иван Егорович; IT-отдел; Начальник (руководитель) бригады (группы); 269866
Сотрудник 1351: Григорьев Михаил Александрович; Отдел технической поддержки; Агент; 427344
Сотрудник 1352: Егоров Марк Миронович; Отдел технической поддержки; Специалист по маркетингу; 115419
Сотрудник 1353: Егоров Матвей Матвеевич; Отдел технической поддержки; Ведущий конструктор; 229035
Сотрудник 1354: Зотов Макар Тимурович; Отдел технической поддержки; Заведующий складом; 306057
Сотрудник 1355: Иванова Ульяна Матвеевна; Отдел технической поддержки; Заведующий (начальник) планово-экономическим отделом; 223022
Сотрудник 1356: Ильин Владимир Ильич; Отдел технической поддержки; Заведующий архивом; 109471
Сотрудник 1357: Ильина София Максимовна; Отдел технической поддержки; Оператор по диспетчерскому обслуживанию лифтов; 285171
Сотрудник 1358: Козлов Андрей Артёмович; Отдел технической поддержки; Директор (начальник) учреждения (организации); 248873
Сотрудник 1359: Куликова Елизавета Кирилловна; Отдел технической поддержки; Инженер по инвентаризации строений и сооружений; 449060
Сотрудник 1360: Лаврентьева Милана Андреевна; Отдел технической поддержки; Главный сварщик; 368249
Сотрудник 1361: Лаптева Дарья Артёмовна; Отдел технической поддержки; Начальник отдела информации; 340442
Сотрудник 1362: Лебедев Александр Георгиевич; Отдел технической поддержки; Главный технолог; 112559
Сотрудник 1363: Лебедев Дмитрий Вячеславович; Отдел технической поддержки; Ведущий конструктор; 445960
Сотрудник 1364: Лебедев Степан Матвеевич; Отдел технической поддержки; Начальник отдела автоматизации и механизации производственных процессов; 480518
Сотрудник 1365: Лебедева Вероника Андреевна; Отдел технической поддержки; Ученый секретарь; 275219
Сотрудник 1366: Лебедева Виктория Александровна; Отдел технической поддержки; Научный редактор; 436919
Сотрудник 1367: Литвинова Анастасия Богдановна; Отдел технической поддержки; Научный редактор; 428419
Сотрудник 1368: Лукьянов Владимир Миронович; Отдел технической поддержки; Начальник отдела подготовки кадров; 246099
Сотрудник 1369: Миронов Михаил Даниилович; Отдел технической поддержки; Начальник финансового отдела; 107486
Сотрудник 1370: Миронова Майя Данииловна; Отдел технической поддержки; Главный конструктор; 416864
Сотрудник 1371: Михайлов Макар Русланович; Отдел технической поддержки; Калькулятор; 364836
Сотрудник 1372: Назаров Ярослав Фёдорович; Отдел технической поддержки; Главный конструктор проекта; 370055
Сотрудник 1373: Осипова Вероника Михайловна; Отдел технической поддержки; Инженер по патентной и изобретательской работе; 155192
Сотрудник 1374: Прокофьев Тимофей Васильевич; Отдел технической поддержки; Брокер торговый; 127572
Сотрудник 1375: Соболев Лука Сергеевич; Отдел технической поддержки; Начальник (руководитель) бригады (группы); 298594
Сотрудник 1376: Сорокин Алексей Артёмович; Отдел технической поддержки; Экономист по материально-техническому снабжению; 121720
Сотрудник 1377: Старостин Гордей Александрович; Отдел технической поддержки; Техник по наладке и испытаниям; 433334
Сотрудник 1378: Суркова Алиса Денисовна; Отдел технической поддержки; Главный научный сотрудник; 181083
Сотрудник 1379: Федорова Вера Дмитриевна; Отдел технической поддержки; Крупье; 462494
Сотрудник 1380: Чернова Василиса Владимировна; Отдел технической поддержки; Техник-технолог; 276831
Сотрудник 1381: Шевелева Татьяна Михайловна; Отдел технической поддержки; Мастер участка; 451690
Сотрудник 1382: Шульгина София Данииловна; Отдел технической поддержки; Заведующий складом; 104751
Сотрудник 1383: Александрова Алина Лукинична; Отдел управления проектами; Руководитель подразделения; 159781
Сотрудник 1384: Антонов Михаил Платонович; Отдел управления проектами; Директор гостиницы; 499838
Сотрудник 1385: Афанасьев Дмитрий Дмитриевич; Отдел управления проектами; Инженер-технолог (технолог); 111518
Сотрудник 1386: Афанасьев Тимур Алексеевич; Отдел управления проектами; Заведующий (начальник) планово-экономическим отделом; 255480
Сотрудник 1387: Беспалов Фёдор Сергеевич; Отдел управления проектами; Ландшафтный архитектор; 165390
Сотрудник 1388: Борисов Григорий Викторович; Отдел управления проектами; Начальник производственного отдела; 129515
Сотрудник 1389: Васильев Андрей Михайлович; Отдел управления проектами; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 261951
Сотрудник 1390: Васильева Варвара Ярославовна; Отдел управления проектами; Оператор диспетчерской службы; 227029
Сотрудник 1391: Воронина Екатерина Матвеевна; Отдел управления проектами; Инженер по подготовке производства; 316318
Сотрудник 1392: Гончарова Анастасия Макаровна; Отдел управления проектами; Специалист по защите информации; 160740
Сотрудник 1393: Григорьев Артём Александрович; Отдел управления проектами; Начальник отдела сбыта; 153131
Сотрудник 1394: Григорьева Анастасия Захаровна; Отдел управления проектами; Инженер по охране труда; 430026
Сотрудник 1395: Долгова Дарья Ярославовна; Отдел управления проектами; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 230824
Сотрудник 1396: Егорова Екатерина Максимовна; Отдел управления проектами; Инспектор фонда; 173809
Сотрудник 1397: Ефимов Михаил Даниилович; Отдел управления проектами; Заместитель директора по управлению персоналом; 124126
Сотрудник 1398: Иванова Елизавета Васильевна; Отдел управления проектами; Специалист по связям с инвесторами; 344674
Сотрудник 1399: Казакова Александра Михайловна; Отдел управления проектами; Оператор диспетчерской службы; 256030
Сотрудник 1400: Кириллова Анна Павловна; Отдел управления проектами; Инженер по организации труда; 111525
Сотрудник 1401: Колесова София Александровна; Отдел управления проектами; Главный диспетчер; 458149
Сотрудник 1402: Коновалов Демид Савельевич; Отдел управления проектами; Художник-конструктор (дизайнер); 214659
Сотрудник 1403: Короткова Мария Гордеевна; Отдел управления проектами; Кассир; 353011
Сотрудник 1404: Корчагин Леонид Кириллович; Отдел управления проектами; Начальник (заведующий) мастерской; 223523
Сотрудник 1405: Кузнецов Сергей Ильич; Отдел управления проектами; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 356347
Сотрудник 1406: Куликова Елизавета Кирилловна; Отдел управления проектами; Начальник лаборатории (бюро) по организации труда и управления производством; 472669
Сотрудник 1407: Логинова Вера Михайловна; Отдел управления проектами; Начальник производственного отдела; 303342
Сотрудник 1408: Львов Виктор Сергеевич; Отдел управления проектами; Начальник отдела охраны труда; 452844
Сотрудник 1409: Матвеева Валерия Максимовна; Отдел управления проектами; Младший научный сотрудник; 463085
Сотрудник 1410: Назаров Ярослав Фёдорович; Отдел управления проектами; Главный метролог; 256005
Сотрудник 1411: Павлов Илья Серафимович; Отдел управления проектами; Секретарь-стенографистка; 461857
Сотрудник 1412: Петров Сергей Сергеевич; Отдел управления проектами; Главный редактор; 199212
Сотрудник 1413: Пономарева Мария Макаровна; Отдел управления проектами; Начальник отдела подготовки кадров; 166072
Сотрудник 1414: Прохорова Александра Вадимовна; Отдел управления проектами; Инкассатор; 401030
Сотрудник 1415: Рябов Матвей Романович; Отдел управления проектами; Техник по инвентаризации строений и сооружений; 193222
Сотрудник 1416: Сахарова Мила Ивановна; Отдел управления проектами; Начальник планово - экономического отдела; 138479
Сотрудник 1417: Семенов Марк Егорович; Отдел управления проектами; Инженер-энергетик (энергетик); 288146
Сотрудник 1418: Семенова Анастасия Константиновна; Отдел управления проектами; Начальник цеха (участка); 206916
Сотрудник 1419: Симонова Виктория Петровна; Отдел управления проектами; Оператор по диспетчерскому обслуживанию лифтов; 178819
Сотрудник 1420: Смирнов Андрей Михайлович; Отдел управления проектами; Главный инженер проекта. Главный архитектор проекта; 353641
Сотрудник 1421: Смирнов Леонид Романович; Отдел управления проектами; Начальник производственной лаборатории (по контролю производства); 329190
Сотрудник 1422: Смирнова Варвара Владимировна; Отдел управления проектами; Документовед; 177367
Сотрудник 1423: Соколов Владимир Маркович; Отдел управления проектами; Начальник отдела охраны окружающей среды; 468996
Сотрудник 1424: Сомов Борис Демидович; Отдел управления проектами; Заведующий бюро пропусков; 416902
Сотрудник 1425: Сорокин Константин Алексеевич; Отдел управления проектами; Аналитик; 417500
Сотрудник 1426: Фомин Матвей Дмитриевич; Отдел управления проектами; Главный энергетик; 221694
Сотрудник 1427: Андрианов Александр Романович; Отдел управления рисками; Директор типографии; 419822
Сотрудник 1428: Архипов Сергей Александрович; Отдел управления рисками; Бухгалтер-ревизор; 396288
Сотрудник 1429: Балашова Елизавета Александровна; Отдел управления рисками; Агент по продаже недвижимости; 469629
Сотрудник 1430: Белов Кирилл Никитич; Отдел управления рисками; Инженер по организации управления производством; 479092
Сотрудник 1431: Борисов Тимур Георгиевич; Отдел управления рисками; Экономист вычислительного (информационно - вычислительного) центра; 183222
Сотрудник 1432: Борисов Тимур Георгиевич; Отдел управления рисками; Инструктор-дактилолог; 259344
Сотрудник 1433: Бочаров Егор Тимурович; Отдел управления рисками; Менеджер по персоналу; 444902
Сотрудник 1434: Васильев Даниил Артёмович; Отдел управления рисками; Специалист по связям с инвесторами; 297400
Сотрудник 1435: Волкова Полина Максимовна; Отдел управления рисками; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 168336
Сотрудник 1436: Гаврилова Елизавета Леонидовна; Отдел управления рисками; Калькулятор; 381558
Сотрудник 1437: Герасимов Тимур Кириллович; Отдел управления рисками; Начальник отдела информации; 287089
Сотрудник 1438: Гончаров Дмитрий Львович; Отдел управления рисками; Комендант; 101437
Сотрудник 1439: Григорьев Александр Артёмович; Отдел управления рисками; Начальник отдела охраны труда; 204099
Сотрудник 1440: Егоров Марк Миронович; Отдел управления рисками; Ученый секретарь; 129502
Сотрудник 1441: Егорова Василиса Юрьевна; Отдел управления рисками; Техник по защите информации; 272207
Сотрудник 1442: Ерофеев Кирилл Всеволодович; Отдел управления рисками; Специалист по маркетингу; 365809
Сотрудник 1443: Жданов Александр Александрович; Отдел управления рисками; Менеджер по связям с инвесторами; 162205
Сотрудник 1444: Зимина Анастасия Данииловна; Отдел управления рисками; Главный конструктор; 183713
Сотрудник 1445: Ильина Вера Петровна; Отдел управления рисками; Директор типографии; 135957
Сотрудник 1446: Козлов Максим Ярославович; Отдел управления рисками; Инженер по научно-технической информации; 472860
Сотрудник 1447: Краснова Анастасия Александровна; Отдел управления рисками; Документовед; 158949
Сотрудник 1448: Кудряшов Арсений Макарович; Отдел управления рисками; Финансовый директор (заместитель директора по финансам); 159400
Сотрудник 1449: Кузнецов Алексей Егорович; Отдел управления рисками; Техник по труду; 256461
Сотрудник 1450: Лебедева Ксения Артемьевна; Отдел управления рисками; Кассир; 352081
Сотрудник 1451: Макарова Александра Николаевна; Отдел управления рисками; Директор типографии; 270474
Сотрудник 1452: Максимова Нина Тимофеевна; Отдел управления рисками; Заместитель директора по управлению персоналом; 364331
Сотрудник 1453: Малышева Анастасия Максимовна; Отдел управления рисками; Дилер; 434936
Сотрудник 1454: Маслова Александра Алексеевна; Отдел управления рисками; Оператор по диспетчерскому обслуживанию лифтов; 107839
Сотрудник 1455: Мешков Глеб Адамович; Отдел управления рисками; Инженер-проектировщик; 394078
Сотрудник 1456: Морозов Лев Фёдорович; Отдел управления рисками; Табельщик; 214660
Сотрудник 1457: Нестерова Варвара Александровна; Отдел управления рисками; Заведующая машинописным бюро; 297280
Сотрудник 1458: Никитин Егор Никитич; Отдел управления рисками; Инженер-проектировщик; 315142
Сотрудник 1459: Новиков Артемий Глебович; Отдел управления рисками; Инженер по патентной и изобретательской работе; 322249
Сотрудник 1460: Орлова Арина Владиславовна; Отдел управления рисками; Заведующий канцелярией; 499030
Сотрудник 1461: Розанов Владимир Львович; Отдел управления рисками; Брокер; 382341
Сотрудник 1462: Розанов Владимир Львович; Отдел управления рисками; Инженер-электроник (электроник); 479975
Сотрудник 1463: Смирнова Александра Артёмовна; Отдел управления рисками; Специалист по связям с инвесторами; 464807
Сотрудник 1464: Тихомиров Иван Львович; Отдел управления рисками; Коммивояжер; 143524
Сотрудник 1465: Чернова Василиса Владимировна; Отдел управления рисками; Начальник отдела по связям с инвесторами; 109636
Сотрудник 1466: Шапошников Тимур Артёмович; Отдел управления рисками; Экономист по труду; 299351
Сотрудник 1467: Алексеева Злата Максимовна; Отдел цифровой трансформации; Профконсультант; 283290
Сотрудник 1468: Андреев Даниил Кириллович; Отдел цифровой трансформации; Главный сварщик; 498434
Сотрудник 1469: Андреев Платон Андреевич; Отдел цифровой трансформации; Кассир; 338408
Сотрудник 1470: Бессонова Алиса Тимофеевна; Отдел цифровой трансформации; Диспетчер; 276294
Сотрудник 1471: Боброва Александра Семёновна; Отдел цифровой трансформации; Агент; 229851
Сотрудник 1472: Богданова Милана Алексеевна; Отдел цифровой трансформации; Заведующий техническим архивом; 322155
Сотрудник 1473: Борисов Александр Елисеевич; Отдел цифровой трансформации; Заведующий экспедицией; 256519
Сотрудник 1474: Булатова Анна Михайловна; Отдел цифровой трансформации; Корпоративный секретарь акционерного общества; 467068
Сотрудник 1475: Васильева Алиса Кирилловна; Отдел цифровой трансформации; Товаровед; 446293
Сотрудник 1476: Власова Полина Данииловна; Отдел цифровой трансформации; Техник - программист; 282336
Сотрудник 1477: Глебов Платон Дмитриевич; Отдел цифровой трансформации; Техник по защите информации; 157531
Сотрудник 1478: Голубев Николай Михайлович; Отдел цифровой трансформации; Младший редактор; 216873
Сотрудник 1479: Добрынин Матвей Александрович; Отдел цифровой трансформации; Техник-лаборант; 281638
Сотрудник 1480: Ефимов Арсений Ильич; Отдел цифровой трансформации; Чертежник-конструктор; 156985
Сотрудник 1481: Ефимов Михаил Даниилович; Отдел цифровой трансформации; Экономист вычислительного (информационно - вычислительного) центра; 373577
Сотрудник 1482: Иванов Александр Вячеславович; Отдел цифровой трансформации; Начальник отдела материально-технического снабжения; 365289
Сотрудник 1483: Комарова Алёна Данииловна; Отдел цифровой трансформации; Техник-технолог; 275071
Сотрудник 1484: Коновалова Ева Артемьевна; Отдел цифровой трансформации; Начальник отдела комплектации оборудования; 440717
Сотрудник 1485: Кочетова Евгения Константиновна; Отдел цифровой трансформации; Техник-конструктор; 400445
Сотрудник 1486: Крылов Егор Дмитриевич; Отдел цифровой трансформации; Мастер участка; 200223
Сотрудник 1487: Кузнецова Юлия Михайловна; Отдел цифровой трансформации; Художник; 217905
Сотрудник 1488: Лебедев Артём Петрович; Отдел цифровой трансформации; Техник по метрологии; 366462
Сотрудник 1489: Макаров Алексей Тимофеевич; Отдел цифровой трансформации; Начальник автоколонны; 248537
Сотрудник 1490: Никитин Иван Константинович; Отдел цифровой трансформации; Начальник отдела капитального строительства; 365519
Сотрудник 1491: Новикова Варвара Максимовна; Отдел цифровой трансформации; Заведующий аспирантурой; 417434
Сотрудник 1492: Орлов Даниил Мирославович; Отдел цифровой трансформации; Бухгалтер-ревизор; 425503
Сотрудник 1493: Попова Мария Константиновна; Отдел цифровой трансформации; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 287523
Сотрудник 1494: Романов Михаил Артурович; Отдел цифровой трансформации; Главный бухгалтер; 378300
Сотрудник 1495: Романов Михаил Артурович; Отдел цифровой трансформации; Экономист по материально-техническому снабжению; 482088
Сотрудник 1496: Сорокин Алексей Артёмович; Отдел цифровой трансформации; Заведующий столовой; 166730
Сотрудник 1497: Степанова Ева Максимовна; Отдел цифровой трансформации; Заведующий архивом; 453254
Сотрудник 1498: Хромов Георгий Михайлович; Отдел цифровой трансформации; Чертежник; 158489
Сотрудник 1499: Шевелев Тимофей Саввич; Отдел цифровой трансформации; Заведующий научно-технической библиотекой; 399021
Сотрудник 1500: Юдин Ярослав Александрович; Отдел цифровой трансформации; Агент коммерческий; 161048
Сотрудник 1501: Аксенова Ульяна Дмитриевна; Отдел экологии; Начальник центральной заводской лаборатории; 120895
Сотрудник 1502: Алексеева Злата Максимовна; Отдел экологии; Менеджер по связям с инвесторами; 328350
Сотрудник 1503: Баранова Виктория Артёмовна; Отдел экологии; Агент по продаже недвижимости; 117597
Сотрудник 1504: Белов Дмитрий Павлович; Отдел экологии; Начальник отдела охраны труда; 331287
Сотрудник 1505: Бирюков Максим Георгиевич; Отдел экологии; Руководитель подразделения; 159592
Сотрудник 1506: Васильев Никита Всеволодович; Отдел экологии; Ведущий инженер; 409572
Сотрудник 1507: Васильева Арина Петровна; Отдел экологии; Нарядчик; 135493
Сотрудник 1508: Гончарова Милана Фёдоровна; Отдел экологии; Заведующий экспедицией; 201407
Сотрудник 1509: Горшкова Вероника Егоровна; Отдел экологии; Заведующий столовой; 433952
Сотрудник 1510: Давыдов Артём Александрович; Отдел экологии; Лаборант; 203221
Сотрудник 1511: Денисова Мария Николаевна; Отдел экологии; Инженер по комплектации оборудования; 486163
Сотрудник 1512: Зубкова Мария Егоровна; Отдел экологии; Художник; 265835
Сотрудник 1513: Иванов Александр Вячеславович; Отдел экологии; Администратор; 104697
Сотрудник 1514: Калашников Михаил Андреевич; Отдел экологии; Начальник центральной заводской лаборатории; 439820
Сотрудник 1515: Калинина Елизавета Робертовна; Отдел экологии; Заведующий чертежно-копировальным бюро; 163695
Сотрудник 1516: Карпова Анна Михайловна; Отдел экологии; Главный инженер проекта. Главный архитектор проекта; 389302
Сотрудник 1517: Козлова Алиса Марковна; Отдел экологии; Переводчик-дактилолог; 493188
Сотрудник 1518: Котова Василиса Васильевна; Отдел экологии; Секретарь-стенографистка; 165376
Сотрудник 1519: Куликова Варвара Николаевна; Отдел экологии; Начальник ремонтного цеха; 359035
Сотрудник 1520: Лаврентьева Милана Андреевна; Отдел экологии; Инженер по организации труда; 319286
Сотрудник 1521: Лебедев Александр Георгиевич; Отдел экологии; Директор типографии; 372838
Сотрудник 1522: Лебедева Ксения Артемьевна; Отдел экологии; Заведующий (начальник) планово-экономическим отделом; 478508
Сотрудник 1523: Леонова Валерия Никитична; Отдел экологии; Мастер контрольный (участка, цеха); 445941
Сотрудник 1524: Макарова София Романовна; Отдел экологии; Консультант по налогам и сборам; 339155
Сотрудник 1525: Матвеева Анна Петровна; Отдел экологии; Документовед; 493011
Сотрудник 1526: Михайлов Алексей Андреевич; Отдел экологии; Ученый секретарь; 281935
Сотрудник 1527: Новиков Савелий Дмитриевич; Отдел экологии; Инженер по стандартизации; 284360
Сотрудник 1528: Попова Мария Константиновна; Отдел экологии; Инженер-проектировщик; 353821
Сотрудник 1529: Романова Маргарита Артёмовна; Отдел экологии; Директор (начальник) вычислительного (информационно - вычислительного) центра; 447863
Сотрудник 1530: Смирнова Александра Артёмовна; Отдел экологии; Начальник отдела (лаборатории, сектора) по защите информации; 316203
Сотрудник 1531: Смирнова Александра Артёмовна; Отдел экологии; Дилер; 331794
Сотрудник 1532: Соколов Захар Иванович; Отдел экологии; Механик; 211490
Сотрудник 1533: Тарасов Арсений Тимофеевич; Отдел экологии; Секретарь - машинистка; 259026
Сотрудник 1534: Федосова Диана Максимовна; Отдел экологии; Инженер по наладке и испытаниям; 280845
Сотрудник 1535: Харитонова Валерия Романовна; Отдел экологии; Заведующий (начальник) отделом кадров; 334163
Сотрудник 1536: Хромов Георгий Михайлович; Отдел экологии; Техник по наладке и испытаниям; 189768
Сотрудник 1537: Широков Даниил Александрович; Отдел экологии; Инженер-конструктор (конструктор); 494722
Сотрудник 1538: Яковлева Владислава Дмитриевна; Отдел экологии; Инженер по надзору за строительством; 366023
Сотрудник 1539: Яковлева Владислава Дмитриевна; Отдел экологии; Архивариус; 390931
Сотрудник 1540: Афанасьев Дмитрий Дмитриевич; Отдел экономической безопасности; Выпускающий; 445077
Сотрудник 1541: Васильева Арина Петровна; Отдел экономической безопасности; Переводчик; 385141
Сотрудник 1542: Васильева София Михайловна; Отдел экономической безопасности; Заместитель директора по связям с общественностью; 317083
Сотрудник 1543: Воронцова Алина Максимовна; Отдел экономической безопасности; Заведующий хозяйством; 233483
Сотрудник 1544: Гончарова Милана Фёдоровна; Отдел экономической безопасности; Аукционист; 420058
Сотрудник 1545: Давыдов Илья Константинович; Отдел экономической безопасности; Специалист по связям с инвесторами; 391491
Сотрудник 1546: Денисов Артём Никитич; Отдел экономической безопасности; Инструктор-дактилолог; 106667
Сотрудник 1547: Дмитриев Кирилл Степанович; Отдел экономической безопасности; Мастер участка; 358659
Сотрудник 1548: Елисеева Евгения Артёмовна; Отдел экономической безопасности; Начальник отдела информации; 129987
Сотрудник 1549: Еремина Елизавета Степановна; Отдел экономической безопасности; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 314776
Сотрудник 1550: Жаров Мирон Романович; Отдел экономической безопасности; Дилер; 481329
Сотрудник 1551: Зайцева Анна Глебовна; Отдел экономической безопасности; Менеджер; 411731
Сотрудник 1552: Зубков Максим Владиславович; Отдел экономической безопасности; Переводчик-дактилолог; 166743
Сотрудник 1553: Зыков Григорий Тимурович; Отдел экономической безопасности; Инспектор по кадрам; 136282
Сотрудник 1554: Иванова Вероника Данииловна; Отдел экономической безопасности; Чертежник; 166996
Сотрудник 1555: Иванова Елизавета Васильевна; Отдел экономической безопасности; Заведующий складом; 300568
Сотрудник 1556: Климов Алексей Иванович; Отдел экономической безопасности; Мастер участка; 301995
Сотрудник 1557: Кольцов Кирилл Александрович; Отдел экономической безопасности; Бухгалтер; 280138
Сотрудник 1558: Крылова Варвара Борисовна; Отдел экономической безопасности; Менеджер по связям с общественностью; 243636
Сотрудник 1559: Макаров Алексей Богданович; Отдел экономической безопасности; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 354536
Сотрудник 1560: Макарова Елизавета Марковна; Отдел экономической безопасности; Начальник юридического отдела; 336147
Сотрудник 1561: Макарова София Романовна; Отдел экономической безопасности; Экономист; 340332
Сотрудник 1562: Михайлова Полина Степановна; Отдел экономической безопасности; Заведующий конструкторским отделом; 351408
Сотрудник 1563: Морозова Александра Мирославовна; Отдел экономической безопасности; Начальник отдела контроля качества; 297836
Сотрудник 1564: Никифоров Марк Степанович; Отдел экономической безопасности; Аудитор; 109754
Сотрудник 1565: Орлова Анастасия Ильинична; Отдел экономической безопасности; Начальник отдела комплектации оборудования; 453420
Сотрудник 1566: Пономарева Ульяна Кирилловна; Отдел экономической безопасности; Агент по снабжению; 134057
Сотрудник 1567: Прохорова Ева Родионовна; Отдел экономической безопасности; Документовед; 185584
Сотрудник 1568: Серов Иван Григорьевич; Отдел экономической безопасности; Инженер по подготовке производства; 134180
Сотрудник 1569: Серов Иван Григорьевич; Отдел экономической безопасности; Управляющий отделением (фермой, сельскохозяйственным участком); 487633
Сотрудник 1570: Симонов Григорий Георгиевич; Отдел экономической безопасности; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 418075
Сотрудник 1571: Соболева Дарья Егоровна; Отдел экономической безопасности; Инспектор по контролю за исполнением поручений; 265891
Сотрудник 1572: Соловьев Дмитрий Дмитриевич; Отдел экономической безопасности; Инженер по наладке и испытаниям; 260711
Сотрудник 1573: Соловьев Дмитрий Дмитриевич; Отдел экономической безопасности; Директор гостиницы; 338080
Сотрудник 1574: Степанова Алиса Михайловна; Отдел экономической безопасности; Юрисконсульт; 369552
Сотрудник 1575: Субботина Алиса Михайловна; Отдел экономической безопасности; Экономист; 360358
Сотрудник 1576: Тарасов Арсений Тимофеевич; Отдел экономической безопасности; Техник - программист; 336704
Сотрудник 1577: Федосеева Алиса Владиславовна; Отдел экономической безопасности; Заведующий чертежно-копировальным бюро; 278651
Сотрудник 1578: Фомин Степан Иванович; Отдел экономической безопасности; Начальник лаборатории (бюро) социологии труда; 122436
Сотрудник 1579: Антонов Михаил Платонович; Отдел эксплуатации; Заведующий общежитием; 233783
Сотрудник 1580: Артемова Елена Львовна; Отдел эксплуатации; Заведующий (начальник) отделом кадров; 356521
Сотрудник 1581: Балашов Савва Ильич; Отдел эксплуатации; Инкассатор; 115300
Сотрудник 1582: Быков Михаил Егорович; Отдел эксплуатации; Ведущий экономист; 369170
Сотрудник 1583: Воробьев Илья Александрович; Отдел эксплуатации; Психолог; 423373
Сотрудник 1584: Галкин Вячеслав Тимурович; Отдел эксплуатации; Главный инженер; 321949
Сотрудник 1585: Громова Злата Артёмовна; Отдел эксплуатации; Делопроизводитель; 116590
Сотрудник 1586: Давыдова Анастасия Богдановна; Отдел эксплуатации; Начальник центральной заводской лаборатории; 368747
Сотрудник 1587: Егоров Сергей Ильич; Отдел эксплуатации; Начальник отдела автоматизации и механизации производственных процессов; 230430
Сотрудник 1588: Жаров Мирон Романович; Отдел эксплуатации; Заместитель директора по связям с общественностью; 283261
Сотрудник 1589: Ковалева Мария Богдановна; Отдел эксплуатации; Заведующий фотолабораторией; 450393
