Сотрудник 1: Алексеев Матвей Юрьевич; IT-отдел; Начальник отдела патентной и изобретательской работы; 223554
Сотрудник 1789: Козлова Алиса Марковна; Отдел управления рисками; Начальник инструментального отдела; 262807
Сотрудник 1790: Козлова Дарья Тимофеевна; Отдел управления рисками; Художник-конструктор (дизайнер); 456787
Сотрудник 1791: Комаров Максим Серафимович; Отдел управления рисками; Начальник отдела капитального строительства; 426925
Сотрудник 1792: Лебедева София Матвеевна; Отдел управления рисками; Ведущий научный сотрудник; 407964
Сотрудник 1793: Лукьянов Иван Матвеевич; Отдел управления рисками; Техник вычислительного (информационно-вычислительного) центра; 251983
Сотрудник 1794: Мальцева Арина Данииловна; Отдел управления рисками; Ученый секретарь; 480687
Сотрудник 1795: Матвеева Анна Петровна; Отдел управления рисками; Заместитель директора по связям с общественностью; 456111
Сотрудник 1796: Моисеев Тимофей Маркович; Отдел управления рисками; Делопроизводитель; 240393
Сотрудник 1797: Никулина Ксения Владимировна; Отдел управления рисками; Агент по продаже недвижимости; 336844
Сотрудник 1798: Петров Даниил Александрович; Отдел управления рисками; Начальник автоколонны; 143397
Сотрудник 1799: Рябинин Илья Викторович; Отдел управления рисками; Экономист по финансовой работе; 443883
Сотрудник 1800: Сахарова Мила Ивановна; Отдел управления рисками; Техник по инвентаризации строений и сооружений; 484663
Сотрудник 1801: Семенова Ольга Ивановна; Отдел управления рисками; Инструктор-дактилолог; 263637
Сотрудник 1802: Смирнов Дмитрий Ильич; Отдел управления рисками; Заведующий хозяйством; 262416
Сотрудник 1803: Смирнова Александра Артёмовна; Отдел управления рисками; Инженер по охране окружающей среды (эколог); 365136
Сотрудник 1804: Соболев Лука Сергеевич; Отдел управления рисками; Художественный редактор; 426351
Сотрудник 1805: Сычева Кристина Романовна; Отдел управления рисками; Начальник отдела информации; 127632
Сотрудник 1806: Ульянов Александр Максимович; Отдел управления рисками; Оценщик; 224811
Сотрудник 1807: Федорова Вера Дмитриевна; Отдел управления рисками; Главный научный сотрудник; 163712
Сотрудник 1808: Федосова Диана Максимовна; Отдел управления рисками; Агент торговый; 407948
Сотрудник 1809: Фролов Илья Евгеньевич; Отдел управления рисками; Техник по наладке и испытаниям; 106976
Сотрудник 1810: Чернышева Юлия Вадимовна; Отдел управления рисками; Оператор по диспетчерскому обслуживанию лифтов; 169915
Сотрудник 1811: Чернышева Юлия Вадимовна; Отдел управления рисками; Переводчик; 497155
Сотрудник 1812: Шилова Александра Родионовна; Отдел управления рисками; Агент страховой; 424127
Сотрудник 1813: Яковлева Вероника Артёмовна; Отдел управления рисками; Ведущий научный сотрудник; 319474
Сотрудник 1814: Алексеева Арина Руслановна; Отдел цифровой трансформации; Директор котельной; 374932
Сотрудник 1815: Аникин Степан Глебович; Отдел цифровой трансформации; Инженер по организации труда; 236653
Сотрудник 1816: Афанасьев Тимур Алексеевич; Отдел цифровой трансформации; Специалист по связям с общественностью; 102956
Сотрудник 1817: Беляев Тимофей Максимович; Отдел цифровой трансформации; Директор котельной; 361174
Сотрудник 1818: Борисов Тимур Георгиевич; Отдел цифровой трансформации; Заведующий (начальник) планово-экономическим отделом; 204924
Сотрудник 1819: Быкова Алиса Данииловна; Отдел цифровой трансформации; Бухгалтер-ревизор; 447550
Сотрудник 1820: Быкова Юлия Макаровна; Отдел цифровой трансформации; Методист по физической культуре; 202990
Сотрудник 1821: Васильев Владимир Николаевич; Отдел цифровой трансформации; Начальник отдела контроля качества; 433613
Сотрудник 1822: Васильев Никита Всеволодович; Отдел цифровой трансформации; Начальник отдела по связям с общественностью; 432421
Сотрудник 1823: Васильев Николай Матвеевич; Отдел цифровой трансформации; Экономист по сбыту; 123884
Сотрудник 1824: Власов Илья Васильевич; Отдел цифровой трансформации; Инженер по организации управления производством; 376801
Сотрудник 1825: Волков Алексей Арсеньевич; Отдел цифровой трансформации; Консультант по налогам и сборам; 465581
Сотрудник 1826: Воронцов Георгий Андреевич; Отдел цифровой трансформации; Главный конструктор проекта; 233448
Сотрудник 1827: Герасимов Михаил Дмитриевич; Отдел цифровой трансформации; Мастер участка; 164624
Сотрудник 1828: Дементьева Мария Мирославовна; Отдел цифровой трансформации; Корректор; 124061
Сотрудник 1829: Денисов Артём Никитич; Отдел цифровой трансформации; Экономист по финансовой работе; 167013
Сотрудник 1830: Егоров Марк Миронович; Отдел цифровой трансформации; Техник по труду; 230936
Сотрудник 1831: Журавлева Виктория Данииловна; Отдел цифровой трансформации; Главный энергетик; 309762
Сотрудник 1832: Зайцев Руслан Леонидович; Отдел цифровой трансформации; Инженер по ремонту; 489171
Сотрудник 1833: Иванова Арина Никитична; Отдел цифровой трансформации; Эксперт по промышленной безопасности подъемных сооружений; 238398
Сотрудник 1834: Ильина София Максимовна; Отдел цифровой трансформации; Заведующий научно-технической библиотекой; 279481
Сотрудник 1835: Калачева Арина Владиславовна; Отдел цифровой трансформации; Специалист по защите информации; 289262
Сотрудник 1836: Козлов Андрей Артёмович; Отдел цифровой трансформации; Инженер по подготовке производства; 330492
Сотрудник 1837: Козлов Андрей Артёмович; Отдел цифровой трансформации; Профконсультант; 346760
Сотрудник 1838: Козлова Ольга Ивановна; Отдел цифровой трансформации; Ведущий научный сотрудник; 479907
Сотрудник 1839: Кошелева Вера Богдановна; Отдел цифровой трансформации; Переводчик; 243563
Сотрудник 1840: Кузнецов Алексей Егорович; Отдел цифровой трансформации; Начальник нормативно-исследовательской лаборатории по труду; 101509
Сотрудник 1841: Лебедев Максим Ярославович; Отдел цифровой трансформации; Ассистент инспектора фонда; 303577
Сотрудник 1842: Леонов Егор Егорович; Отдел цифровой трансформации; Аудитор; 280748
Сотрудник 1843: Макарова Анастасия Михайловна; Отдел цифровой трансформации; Архитектор; 260253
Сотрудник 1844: Меркулова Алиса Дмитриевна; Отдел цифровой трансформации; Инженер по инструменту; 136589
Сотрудник 1845: Михайлова Валерия Кирилловна; Отдел цифровой трансформации; Мастер контрольный (участка, цеха); 310852
Сотрудник 1846: Михайлова София Викторовна; Отдел цифровой трансформации; Заместитель директора по капитальному строительству; 397899
Сотрудник 1847: Молчанова Антонина Романовна; Отдел цифровой трансформации; Заведующий (начальник) отделом стандартизации; 209724
Сотрудник 1848: Никитин Иван Константинович; Отдел цифровой трансформации; Главный ландшафтный архитектор проекта; 199100
Сотрудник 1849: Никифоров Семён Александрович; Отдел цифровой трансформации; Копировщик; 253354
Сотрудник 1850: Никулина Ксения Владимировна; Отдел цифровой трансформации; Инженер-программист (программист); 193828
Сотрудник 1851: Пименова Алёна Артёмовна; Отдел цифровой трансформации; Ведущий научный сотрудник; 173048
Сотрудник 1852: Плотникова Виктория Павловна; Отдел цифровой трансформации; Техник; 126531
Сотрудник 1853: Романов Константин Семёнович; Отдел цифровой трансформации; Заместитель директора по коммерческим вопросам; 108198
Сотрудник 1854: Савельева Антонина Матвеевна; Отдел цифровой трансформации; Инженер; 347540
Сотрудник 1855: Самойлов Егор Макарович; Отдел цифровой трансформации; Экономист по труду; 169826
Сотрудник 1856: Седова София Мирославовна; Отдел цифровой трансформации; Начальник отдела капитального строительства; 290449
Сотрудник 1857: Серов Иван Григорьевич; Отдел цифровой трансформации; Брокер торговый; 103009
Сотрудник 1858: Смирнов Пётр Викторович; Отдел цифровой трансформации; Агент по снабжению; 155295
Сотрудник 1859: Яковлев Арсений Максимович; Отдел цифровой трансформации; Переводчик; 106785
Сотрудник 1860: Агеев Демид Богданович; Отдел экологии; Начальник лаборатории (бюро) технико - экономических исследований; 164567
Сотрудник 1861: Белова Анастасия Вадимовна; Отдел экологии; Экономист по материально-техническому снабжению; 215431
Сотрудник 1862: Бирюков Сергей Никитич; Отдел экологии; Начальник отдела по связям с инвесторами; 334614
Сотрудник 1863: Быкова Алиса Данииловна; Отдел экологии; Заведующий конструкторским отделом; 174450
Сотрудник 1864: Вавилов Юрий Михайлович; Отдел экологии; Начальник смены; 208066
Сотрудник 1865: Виноградова Варвара Игоревна; Отдел экологии; Лаборант; 482098
Сотрудник 1866: Волков Артур Даниилович; Отдел экологии; Редактор; 380738
Сотрудник 1867: Волков Владимир Даниилович; Отдел экологии; Начальник финансового отдела; 359884
Сотрудник 1868: Глухова София Богдановна; Отдел экологии; Эксперт по оценке соответствия лифтов требованиям безопасности; 436115
Сотрудник 1869: Горелов Ярослав Даниилович; Отдел экологии; Нарядчик; 449897
Сотрудник 1870: Григорьев Артём Александрович; Отдел экологии; Начальник отдела подготовки кадров; 335530
Сотрудник 1871: Гусев Семён Владиславович; Отдел экологии; Дилер; 494216
Сотрудник 1872: Давыдова София Александровна; Отдел экологии; Начальник производственного отдела; 226478
Сотрудник 1873: Данилова Ксения Тимофеевна; Отдел экологии; Инженер по охране труда; 255383
Сотрудник 1874: Дубровин Дмитрий Степанович; Отдел экологии; Заведующий архивом; 436519
Сотрудник 1875: Емельянов Григорий Кириллович; Отдел экологии; Секретарь руководителя; 196140
Сотрудник 1876: Ерофеева Елена Ильинична; Отдел экологии; Начальник хозяйственного отдела; 358542
Сотрудник 1877: Захаров Никита Константинович; Отдел экологии; Начальник лаборатории (бюро) технико - экономических исследований; 394695
Сотрудник 1878: Зотов Макар Тимурович; Отдел экологии; Ассистент инспектора фонда; 113201
Сотрудник 1879: Иванов Илья Михайлович; Отдел экологии; Дежурный бюро пропусков; 469041
Сотрудник 1880: Казакова Милана Ивановна; Отдел экологии; Инспектор по кадрам; 168466
Сотрудник 1881: Казакова Милана Ивановна; Отдел экологии; Заведующий (начальник) отделом научно-технической информации; 311826
Сотрудник 1882: Касьянова Екатерина Адамовна; Отдел экологии; Научный сотрудник; 404441
Сотрудник 1883: Климов Алексей Иванович; Отдел экологии; Специалист по кадрам; 213074
Сотрудник 1884: Козлов Максим Ярославович; Отдел экологии; Заведующий экспедицией; 150611
Сотрудник 1885: Лебедев Дмитрий Вячеславович; Отдел экологии; Заведующий производством (шеф-повар); 138457
Сотрудник 1886: Майорова Виктория Тимуровна; Отдел экологии; Математик; 186646
Сотрудник 1887: Максимов Фёдор Маркович; Отдел экологии; Начальник лаборатории (бюро) по организации труда и управления производством; 167429
Сотрудник 1888: Мальцева Кристина Викторовна; Отдел экологии; Дежурный бюро пропусков; 295118
Сотрудник 1889: Матвеева Валерия Максимовна; Отдел экологии; Заместитель директора по капитальному строительству; 419393
Сотрудник 1890: Миронова Майя Данииловна; Отдел экологии; Начальник отдела охраны труда; 237610
Сотрудник 1891: Мухин Михаил Михайлович; Отдел экологии; Техник по наладке и испытаниям; 410080
Сотрудник 1892: Наумова София Демидовна; Отдел экологии; Переводчик-дактилолог; 483253
Сотрудник 1893: Никифоров Марк Степанович; Отдел экологии; Лаборант; 228490
Сотрудник 1894: Панин Станислав Саввич; Отдел экологии; Инженер по подготовке производства; 185048
Сотрудник 1895: Петрова Екатерина Артёмовна; Отдел экологии; Инженер-программист (программист); 198058
Сотрудник 1896: Плотникова Виктория Павловна; Отдел экологии; Техник-проектировщик; 413308
Сотрудник 1897: Сахарова Мила Ивановна; Отдел экологии; Эксперт по промышленной безопасности подъемных сооружений; 373397
Сотрудник 1898: Семенов Даниил Даниилович; Отдел экологии; Архивариус; 164260
Сотрудник 1899: Соловьев Матвей Львович; Отдел экологии; Заместитель директора по управлению персоналом; 123932
Сотрудник 1900: Сухарев Максим Максимович; Отдел экологии; Младший научный сотрудник; 435607
Сотрудник 1901: Тихомиров Иван Тимофеевич; Отдел экологии; Техник - программист; 367333
Сотрудник 1902: Ульянов Мирон Никитич; Отдел экологии; Техник - программист; 285225
Сотрудник 1903: Федоров Михаил Тимофеевич; Отдел экологии; Брокер торговый; 298116
Сотрудник 1904: Худяков Кирилл Андреевич; Отдел экологии; Профконсультант; 265159
Сотрудник 1905: Чернышева Александра Дмитриевна; Отдел экологии; Заместитель директора по управлению персоналом; 412604
Сотрудник 1906: Чернышева Юлия Вадимовна; Отдел экологии; Заместитель директора по капитальному строительству; 361296
Сотрудник 1907: Щербакова Кира Леоновна; Отдел экологии; Начальник производственной лаборатории (по контролю производства); 217563
Сотрудник 1908: Яковлев Тимур Александрович; Отдел экологии; Нарядчик; 139743
Сотрудник 1909: Белов Дмитрий Павлович; Отдел экономической безопасности; Начальник отдела патентной и изобретательской работы; 287355
Сотрудник 1910: Бирюкова Алёна Денисовна; Отдел экономической безопасности; Техник; 258309
Сотрудник 1911: Быкова Алиса Данииловна; Отдел экономической безопасности; Экономист по сбыту; 346787
Сотрудник 1912: Васильева Алиса Кирилловна; Отдел экономической безопасности; Начальник юридического отдела; 341744
Сотрудник 1913: Волков Владимир Даниилович; Отдел экономической безопасности; Инженер-проектировщик; 115473
Сотрудник 1914: Волкова Александра Ярославовна; Отдел экономической безопасности; Эксперт; 436555
Сотрудник 1915: Воробьев Илья Александрович; Отдел экономической безопасности; Экспедитор; 469957
Сотрудник 1916: Гришин Дмитрий Тимофеевич; Отдел экономической безопасности; Технический редактор; 100003
Сотрудник 1917: Дмитриев Кирилл Степанович; Отдел экономической безопасности; Мастер контрольный (участка, цеха); 133404
Сотрудник 1918: Долгов Владислав Дмитриевич; Отдел экономической безопасности; Начальник ремонтного цеха; 401117
Сотрудник 1919: Егоров Сергей Ильич; Отдел экономической безопасности; Техник по наладке и испытаниям; 317742
Сотрудник 1920: Ерофеев Кирилл Всеволодович; Отдел экономической безопасности; Главный сварщик; 403558
Сотрудник 1921: Зорин Андрей Матвеевич; Отдел экономической безопасности; Диспетчер; 381835
Сотрудник 1922: Иванов Илья Михайлович; Отдел экономической безопасности; Главный инженер проекта. Главный архитектор проекта; 393322
Сотрудник 1923: Исаев Никита Платонович; Отдел экономической безопасности; Бухгалтер-ревизор; 101932
Сотрудник 1924: Ковалев Михаил Михайлович; Отдел экономической безопасности; Техник по стандартизации; 421892
Сотрудник 1925: Козлов Вадим Михайлович; Отдел экономической безопасности; Кодификатор; 177996
Сотрудник 1926: Колесова София Александровна; Отдел экономической безопасности; Директор (начальник) вычислительного (информационно - вычислительного) центра; 287581
Сотрудник 1927: Корчагин Михаил Константинович; Отдел экономической безопасности; Заведующий аспирантурой; 164639
Сотрудник 1928: Кузин Роман Артёмович; Отдел экономической безопасности; Старший научный сотрудник; 336020
Сотрудник 1929: Кузнецов Сергей Ильич; Отдел экономической безопасности; Главный диспетчер; 134866
Сотрудник 1930: Кузнецова Алиса Артёмовна; Отдел экономической безопасности; Бухгалтер; 164265
Сотрудник 1931: Кузнецова Вероника Тимуровна; Отдел экономической безопасности; Начальник планово - экономического отдела; 362267
Сотрудник 1932: Лебедева Виктория Александровна; Отдел экономической безопасности; Администратор; 355562
Сотрудник 1933: Литвинов Артём Ильич; Отдел экономической безопасности; Экономист вычислительного (информационно - вычислительного) центра; 102952
Сотрудник 1934: Лукьянов Максим Даниилович; Отдел экономической безопасности; Младший редактор; 464810
Сотрудник 1935: Малышев Захар Иванович; Отдел экономической безопасности; Начальник финансового отдела; 416180
Сотрудник 1936: Новиков Артемий Глебович; Отдел экономической безопасности; Инженер по комплектации оборудования; 162331
Сотрудник 1937: Овчинникова Злата Демидовна; Отдел экономической безопасности; Мастер контрольный (участка, цеха); 101016
Сотрудник 1938: Пастухова Мария Георгиевна; Отдел экономической безопасности; Статистик; 128518
Сотрудник 1939: Петрова Алиса Никитична; Отдел экономической безопасности; Комендант; 169155
Сотрудник 1940: Петрова Злата Платоновна; Отдел экономической безопасности; Начальник (руководитель) бригады (группы); 394205
Сотрудник 1941: Семенов Даниил Даниилович; Отдел экономической безопасности; Техник-лаборант; 279832
Сотрудник 1942: Сергеева Вероника Германовна; Отдел экономической безопасности; Начальник производственной лаборатории (по контролю производства); 327006
Сотрудник 1943: Соколов Владимир Маркович; Отдел экономической безопасности; Механик; 146439
Сотрудник 1944: Сомов Борис Демидович; Отдел экономической безопасности; Начальник отдела сбыта; 461235
Сотрудник 1945: Сорокин Константин Алексеевич; Отдел экономической безопасности; Ландшафтный архитектор; 494640
Сотрудник 1946: Харитонов Мирон Захарович; Отдел экономической безопасности; Главный инженер; 364303
Сотрудник 1947: Чернышев Тимофей Денисович; Отдел экономической безопасности; Ведущий конструктор; 377133
Сотрудник 1948: Щербакова Кира Леоновна; Отдел экономической безопасности; Юрисконсульт; 434994
Сотрудник 1949: Баженова Алиса Сергеевна; Отдел эксплуатации; Выпускающий; 106838
Сотрудник 1950: Беспалова Анастасия Никитична; Отдел эксплуатации; Инструктор-дактилолог; 370849
Сотрудник 1951: Бирюкова Алёна Денисовна; Отдел эксплуатации; Экономист; 105342
Сотрудник 1952: Богомолова София Тимуровна; Отдел эксплуатации; Техник-технолог; 105887
Сотрудник 1953: Борисов Тимур Георгиевич; Отдел эксплуатации; Ведущий конструктор; 483185
Сотрудник 1954: Вавилов Никита Маркович; Отдел эксплуатации; Технический редактор; 446633
Сотрудник 1955: Васильев Артём Николаевич; Отдел эксплуатации; Заместитель директора по коммерческим вопросам; 134116
Сотрудник 1956: Васильева Арина Петровна; Отдел эксплуатации; Начальник лаборатории (бюро) по организации труда и управления производством; 108356
Сотрудник 1957: Васильева Варвара Ярославовна; Отдел эксплуатации; Начальник отдела маркетинга; 395143
Сотрудник 1958: Глухова София Богдановна; Отдел эксплуатации; Техник-технолог; 434772
Сотрудник 1959: Григорьева Ирина Владимировна; Отдел эксплуатации; Экономист по планированию; 463674
Сотрудник 1960: Егоров Марк Миронович; Отдел эксплуатации; Агент рекламный; 162462
Сотрудник 1961: Жданов Александр Александрович; Отдел эксплуатации; Начальник финансового отдела; 281189
Сотрудник 1962: Жуков Иван Константинович; Отдел эксплуатации; Оценщик; 407472
Сотрудник 1963: Зыкова Милена Матвеевна; Отдел эксплуатации; Начальник отдела информации; 236528
Сотрудник 1964: Иванов Егор Михайлович; Отдел эксплуатации; Инженер по автоматизации и механизации производственных процессов; 362429
Сотрудник 1965: Иванова Арина Никитична; Отдел эксплуатации; Начальник отдела организации и оплаты труда; 475625
Сотрудник 1966: Иванова Карина Николаевна; Отдел эксплуатации; Заведующая машинописным бюро; 253142
Сотрудник 1967: Ильин Артём Даниилович; Отдел эксплуатации; Инженер по инвентаризации строений и сооружений; 145179
Сотрудник 1968: Ильин Серафим Леонидович; Отдел эксплуатации; Аукционист; 429558
Сотрудник 1969: Ильин Серафим Леонидович; Отдел эксплуатации; Заведующий хозяйством; 441905
Сотрудник 1970: Исаев Павел Русланович; Отдел эксплуатации; Чертежник; 263331
Сотрудник 1971: Клюева Лилия Львовна; Отдел эксплуатации; Инженер по организации управления производством; 448406
Сотрудник 1972: Кононова Таисия Никитична; Отдел эксплуатации; Начальник отдела материально-технического снабжения; 455765
Сотрудник 1973: Короткова Мирослава Павловна; Отдел эксплуатации; Художник; 124436
Сотрудник 1974: Крылов Владимир Константинович; Отдел эксплуатации; Менеджер по персоналу; 135309
Сотрудник 1975: Кузнецов Фёдор Иванович; Отдел эксплуатации; Начальник отдела контроля качества; 384366
Сотрудник 1976: Нестерова Полина Марковна; Отдел эксплуатации; Заведующий бюро пропусков; 188377
Сотрудник 1977: Нефедова Анастасия Ивановна; Отдел эксплуатации; Инженер-конструктор (конструктор); 284830
Сотрудник 1978: Петрова Алиса Никитична; Отдел эксплуатации; Техник вычислительного (информационно-вычислительного) центра; 396553
Сотрудник 1979: Пономарева Ульяна Кирилловна; Отдел эксплуатации; Комендант; 128186
Сотрудник 1980: Семенова Анастасия Константиновна; Отдел эксплуатации; Заведующий складом; 444431
Сотрудник 1981: Симонов Григорий Георгиевич; Отдел эксплуатации; Комендант; 222141
Сотрудник 1982: Скворцов Артём Иванович; Отдел эксплуатации; Техник по труду; 487131
Сотрудник 1983: Сычев Фёдор Фёдорович; Отдел эксплуатации; Инженер по наладке и испытаниям; 134904
Сотрудник 1984: Федосеева Алиса Владиславовна; Отдел эксплуатации; Техник-проектировщик; 386809
Сотрудник 1985: Фомин Матвей Дмитриевич; Отдел эксплуатации; Инженер по качеству; 154571
Сотрудник 1986: Фомин Степан Иванович; Отдел эксплуатации; Инженер по организации управления производством; 105759
Сотрудник 1987: Фролов Илья Евгеньевич; Отдел эксплуатации; Техник по инвентаризации строений и сооружений; 115270
Сотрудник 1988: Харитонов Мирон Захарович; Отдел эксплуатации; Диспетчер; 162231
Сотрудник 1989: Цветкова Вероника Львовна; Отдел эксплуатации; Переводчик; 346652
Сотрудник 1990: Черных Вячеслав Владиславович; Отдел эксплуатации; Агент торговый; 263523
Сотрудник 1991: Шевцов Сергей Денисович; Отдел эксплуатации; Заместитель директора по капитальному строительству; 311484
Сотрудник 1992: Белов Иван Максимович; Отдел эксплуатации зданий; Инженер по патентной и изобретательской работе; 283533
Сотрудник 1993: Васильева Анна Андреевна; Отдел эксплуатации зданий; Агент рекламный; 191005
Сотрудник 1994: Власов Илья Васильевич; Отдел эксплуатации зданий; Аналитик; 279921
Сотрудник 1995: Волкова Полина Максимовна; Отдел эксплуатации зданий; Экономист по договорной и претензионной работе; 457728
Сотрудник 1996: Голубев Даниил Макарович; Отдел эксплуатации зданий; Архивариус; 149323
Сотрудник 1997: Гусев Семён Владиславович; Отдел эксплуатации зданий; Руководитель группы по инвентаризации строений и сооружений; 253834
Сотрудник 1998: Дмитриев Максим Владиславович; Отдел эксплуатации зданий; Главный бухгалтер; 392180
Сотрудник 1999: Золотов Егор Михайлович; Отдел эксплуатации зданий; Крупье; 132455
Сотрудник 2000: Золотова Кристина Артёмовна; Отдел эксплуатации зданий; Техник по стандартизации; 196947
Сотрудник 2001: Иванов Егор Михайлович; Отдел эксплуатации зданий; Коммивояжер; 193224
Сотрудник 2002: Иванова Вероника Данииловна; Отдел эксплуатации зданий; Диспетчер; 255650
Сотрудник 2003: Ильина Татьяна Кирилловна; Отдел эксплуатации зданий; Чертежник; 336489
Сотрудник 2004: Королев Макар Матвеевич; Отдел эксплуатации зданий; Переводчик синхронный; 458371
Сотрудник 2005: Котова Ирина Марковна; Отдел эксплуатации зданий; Инженер-энергетик (энергетик); 118257
Сотрудник 2006: Кочетова Полина Дмитриевна; Отдел эксплуатации зданий; Техник по планированию; 166629
Сотрудник 2007: Кузнецова Василиса Алексеевна; Отдел эксплуатации зданий; Главный специалист по защите информации; 498797
Сотрудник 2008: Куликова Арина Алексеевна; Отдел эксплуатации зданий; Начальник отдела (лаборатории, сектора) по защите информации; 298530
Сотрудник 2009: Лазарева Елизавета Александровна; Отдел эксплуатации зданий; Начальник (заведующий) мастерской; 488443
Сотрудник 2010: Лебедев Александр Георгиевич; Отдел эксплуатации зданий; Экономист по планированию; 156566
Сотрудник 2011: Лебедев Дмитрий Вячеславович; Отдел эксплуатации зданий; Дилер; 333435
Сотрудник 2012: Мальцева Вера Марковна; Отдел эксплуатации зданий; Начальник отдела социального развития; 421766
Сотрудник 2013: Мальцева Вера Марковна; Отдел эксплуатации зданий; Заведующий хозяйством; 470019
Сотрудник 2014: Маслов Даниил Ильич; Отдел эксплуатации зданий; Начальник исследовательской лаборатории; 172859
Сотрудник 2015: Мельников Матвей Всеволодович; Отдел эксплуатации зданий; Техник по труду; 373101
Сотрудник 2016: Нестерова Александра Артёмовна; Отдел эксплуатации зданий; Техник-проектировщик; 318083
Сотрудник 2017: Никитина Мирослава Михайловна; Отдел эксплуатации зданий; Агент по продаже недвижимости; 147611
Сотрудник 2018: Никифоров Семён Александрович; Отдел эксплуатации зданий; Шеф-инженер; 333200
Сотрудник 2019: Новиков Савелий Дмитриевич; Отдел эксплуатации зданий; Экспедитор по перевозке грузов; 385016
Сотрудник 2020: Новикова Варвара Максимовна; Отдел эксплуатации зданий; Инженер по комплектации оборудования; 362991
Сотрудник 2021: Орлов Даниил Мирославович; Отдел эксплуатации зданий; Начальник планово - экономического отдела; 367518
Сотрудник 2022: Петрова Екатерина Артёмовна; Отдел эксплуатации зданий; Механик; 422949
Сотрудник 2023: Пименов Лев Тимурович; Отдел эксплуатации зданий; Начальник отдела контроля качества; 123673
Сотрудник 2024: Поликарпов Матвей Львович; Отдел эксплуатации зданий; Заведующий копировально-множительным бюро; 158452
Сотрудник 2025: Попова Валерия Владимировна; Отдел эксплуатации зданий; Начальник отдела стандартизации; 219417
Сотрудник 2026: Свиридова Алёна Ярославовна; Отдел эксплуатации зданий; Заведующий чертежно-копировальным бюро; 308973
Сотрудник 2027: Соколов Владимир Ильич; Отдел эксплуатации зданий; Менеджер по связям с общественностью; 113648
Сотрудник 2028: Спиридонова София Марковна; Отдел эксплуатации зданий; Агент по продаже недвижимости; 461531
Сотрудник 2029: Суханов Виктор Андреевич; Отдел эксплуатации зданий; Техник - программист; 335163
Сотрудник 2030: Тихомиров Арсений Львович; Отдел эксплуатации зданий; Заведующий производством (шеф-повар); 163763
Сотрудник 2031: Тихонова Ева Владимировна; Отдел эксплуатации зданий; Главный специалист по защите информации; 404024
Сотрудник 2032: Федоров Иван Тимофеевич; Отдел эксплуатации зданий; Редактор; 480230
Сотрудник 2033: Шевцов Сергей Денисович; Отдел эксплуатации зданий; Директор (начальник) вычислительного (информационно - вычислительного) центра; 486091
Сотрудник 2034: Яковлев Сергей Григорьевич; Отдел эксплуатации зданий; Техник-конструктор; 219121
