Сотрудник 1: Абрамов Захар Константинович; IT-отдел; Инженер-лаборант; 325827
Сотрудник 8932: Медведева Анастасия Максимовна; Отдел экологии; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 114976
Сотрудник 8933: Медведева Анастасия Максимовна; Отдел экологии; Секретарь-стенографистка; 374358
Сотрудник 8934: Мельников Илья Максимович; Отдел экологии; Инженер по нормированию труда; 177387
Сотрудник 8935: Мельников Матвей Всеволодович; Отдел экологии; Технический редактор; 137589
Сотрудник 8936: Минин Илья Маркович; Отдел экологии; Начальник отдела охраны окружающей среды; 242106
Сотрудник 8937: Миронов Дмитрий Николаевич; Отдел экологии; Инженер по надзору за строительством; 175458
Сотрудник 8938: Михайлов Константин Артёмович; Отдел экологии; Начальник отдела стандартизации; 149630
Сотрудник 8939: Михайлова Ева Филиповна; Отдел экологии; Начальник отдела по связям с инвесторами; 497732
Сотрудник 8940: Михайлова Любовь Алексеевна; Отдел экологии; Мастер участка; 495295
Сотрудник 8941: Михайлова Полина Степановна; Отдел экологии; Оператор диспетчерской службы; 361477
Сотрудник 8942: Моисеев Максим Русланович; Отдел экологии; Ведущий научный сотрудник; 146919
Сотрудник 8943: Морозов Юрий Семёнович; Отдел экологии; Брокер торговый; 230803
Сотрудник 8944: Некрасов Григорий Михайлович; Отдел экологии; Заведующий чертежно-копировальным бюро; 453880
Сотрудник 8945: Нефедова Анастасия Ивановна; Отдел экологии; Техник по планированию; 293198
Сотрудник 8946: Никитина Вероника Вячеславовна; Отдел экологии; Инженер по нормированию труда; 286996
Сотрудник 8947: Никитина Мирослава Михайловна; Отдел экологии; Начальник отдела материально-технического снабжения; 477877
Сотрудник 8948: Никитина Нина Константиновна; Отдел экологии; Заведующий производством (шеф-повар); 132495
Сотрудник 8949: Никифоров Богдан Петрович; Отдел экологии; Эксперт по промышленной безопасности подъемных сооружений; 337984
Сотрудник 8950: Никифоров Марк Степанович; Отдел экологии; Заведующий хозяйством; 315682
Сотрудник 8951: Никифоров Марк Степанович; Отдел экологии; Начальник технического отдела; 431915
Сотрудник 8952: Николаев Александр Даниилович; Отдел экологии; Заведующий конструкторским отделом; 445755
Сотрудник 8953: Николаев Артём Иванович; Отдел экологии; Переводчик-дактилолог; 309697
Сотрудник 8954: Никонова Варвара Матвеевна; Отдел экологии; Аудитор; 498937
Сотрудник 8955: Никулина Ксения Владимировна; Отдел экологии; Начальник отдела охраны труда; 316424
Сотрудник 8956: Новиков Даниил Максимович; Отдел экологии; Техник - программист; 277339
Сотрудник 8957: Новиков Денис Даниилович; Отдел экологии; Заведующий (начальник) планово-экономическим отделом; 493763
Сотрудник 8958: Новикова Варвара Максимовна; Отдел экологии; Техник-конструктор; 363481
Сотрудник 8959: Овсянников Матвей Миронович; Отдел экологии; Директор (генеральный директор, управляющий) предприятия; 169641
Сотрудник 8960: Овчинникова Злата Демидовна; Отдел экологии; Заместитель директора по связям с общественностью; 115418
Сотрудник 8961: Орлов Василий Артурович; Отдел экологии; Заведующий камерой хранения; 221289
Сотрудник 8962: Панкратова Ангелина Кирилловна; Отдел экологии; Мастер участка; 346647
Сотрудник 8963: Петров Даниил Александрович; Отдел экологии; Математик; 435409
Сотрудник 8964: Петров Даниил Александрович; Отдел экологии; Заведующий (начальник) отделом научно-технической информации; 458702
Сотрудник 8965: Петров Максим Дмитриевич; Отдел экологии; Диспетчер; 240413
Сотрудник 8966: Петров Сергей Сергеевич; Отдел экологии; Заведующий хозяйством; 316334
Сотрудник 8967: Петрова Варвара Егоровна; Отдел экологии; Архивариус; 394604
Сотрудник 8968: Пименов Лев Тимурович; Отдел экологии; Инженер по комплектации оборудования; 181919
Сотрудник 8969: Поликарпов Матвей Львович; Отдел экологии; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 413173
Сотрудник 8970: Полякова Варвара Елисеевна; Отдел экологии; Дежурный бюро пропусков; 446293
Сотрудник 8971: Полякова Варвара Елисеевна; Отдел экологии; Секретарь руководителя; 449918
Сотрудник 8972: Потапова Полина Ильинична; Отдел экологии; Заведующий экспедицией; 479847
Сотрудник 8973: Романов Даниил Андреевич; Отдел экологии; Архивариус; 176192
Сотрудник 8974: Романов Михаил Артурович; Отдел экологии; Директор (начальник) учреждения (организации); 333852
Сотрудник 8975: Рудакова София Степановна; Отдел экологии; Лаборант; 204838
Сотрудник 8976: Руднева София Кирилловна; Отдел экологии; Главный бухгалтер; 403901
Сотрудник 8977: Румянцева Вероника Александровна; Отдел экологии; Специалист по защите информации; 406007
Сотрудник 8978: Румянцева София Владимировна; Отдел экологии; Начальник гаража; 338359
Сотрудник 8979: Рыбаков Артемий Матвеевич; Отдел экологии; Экспедитор по перевозке грузов; 282347
Сотрудник 8980: Рябинин Илья Викторович; Отдел экологии; Начальник отдела организации и оплаты труда; 186402
Сотрудник 8981: Савельева Майя Дмитриевна; Отдел экологии; Оценщик; 286986
Сотрудник 8982: Сальникова Анна Максимовна; Отдел экологии; Техник по защите информации; 129782
Сотрудник 8983: Сахарова Мила Ивановна; Отдел экологии; Начальник отдела сбыта; 335828
Сотрудник 8984: Седова София Мирославовна; Отдел экологии; Начальник финансового отдела; 468630
Сотрудник 8985: Селиванов Евгений Артемьевич; Отдел экологии; Художественный редактор; 356511
Сотрудник 8986: Семенов Вячеслав Савельевич; Отдел экологии; Начальник (руководитель) бригады (группы); 180326
Сотрудник 8987: Семенов Вячеслав Савельевич; Отдел экологии; Начальник отдела сбыта; 310351
Сотрудник 8988: Семенов Матвей Кириллович; Отдел экологии; Начальник отдела охраны окружающей среды; 353626
Сотрудник 8989: Сергеев Тимофей Егорович; Отдел экологии; Техник-проектировщик; 499629
Сотрудник 8990: Сизов Даниил Даниилович; Отдел экологии; Заведующий столовой; 131845
Сотрудник 8991: Симонова Виктория Петровна; Отдел экологии; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 169490
Сотрудник 8992: Смирнов Алексей Глебович; Отдел экологии; Заместитель директора по управлению персоналом; 202894
Сотрудник 8993: Смирнов Алексей Глебович; Отдел экологии; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 204131
Сотрудник 8994: Смирнов Дмитрий Ильич; Отдел экологии; Заведующий фотолабораторией; 191753
Сотрудник 8995: Смирнов Леонид Романович; Отдел экологии; Главный энергетик; 249129
Сотрудник 8996: Смирнов Пётр Викторович; Отдел экологии; Методист по физической культуре; 107752
Сотрудник 8997: Смирнова Александра Артёмовна; Отдел экологии; Менеджер по связям с инвесторами; 291642
Сотрудник 8998: Смирнова Полина Егоровна; Отдел экологии; Крупье; 282033
Сотрудник 8999: Соболева Дарья Егоровна; Отдел экологии; Корпоративный секретарь акционерного общества; 116778
Сотрудник 9000: Соколова Ева Максимовна; Отдел экологии; Юрисконсульт; 326859
Сотрудник 9001: Соловьев Артемий Кириллович; Отдел экологии; Научный сотрудник; 152568
Сотрудник 9002: Сомова Ксения Никитична; Отдел экологии; Начальник ремонтного цеха; 187743
Сотрудник 9003: Сомова Таисия Михайловна; Отдел экологии; Брокер; 115194
Сотрудник 9004: Сотников Артём Иванович; Отдел экологии; Техник по стандартизации; 312292
Сотрудник 9005: Старостин Гордей Александрович; Отдел экологии; Техник по стандартизации; 101394
Сотрудник 9006: Степанов Владислав Андреевич; Отдел экологии; Психолог; 287701
Сотрудник 9007: Степанова Ольга Платоновна; Отдел экологии; Ведущий конструктор; 327604
Сотрудник 9008: Судакова Маргарита Савельевна; Отдел экологии; Ведущий конструктор; 186568
Сотрудник 9009: Судакова Маргарита Савельевна; Отдел экологии; Техник по стандартизации; 424390
Сотрудник 9010: Сычев Фёдор Фёдорович; Отдел экологии; Главный научный сотрудник; 247858
Сотрудник 9011: Сычев Фёдор Фёдорович; Отдел экологии; Техник по инвентаризации строений и сооружений; 251835
Сотрудник 9012: Тарасов Святослав Никитич; Отдел экологии; Инженер-энергетик (энергетик); 304392
Сотрудник 9013: Терентьев Дмитрий Вячеславович; Отдел экологии; Ландшафтный архитектор; 157953
Сотрудник 9014: Тихомиров Иван Львович; Отдел экологии; Консультант по налогам и сборам; 252396
Сотрудник 9015: Троицкая Ульяна Марковна; Отдел экологии; Брокер; 413856
Сотрудник 9016: Троицкий Кирилл Иванович; Отдел экологии; Заведующая машинописным бюро; 257062
Сотрудник 9017: Ульянов Александр Максимович; Отдел экологии; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 269870
Сотрудник 9018: Фадеева Мария Максимовна; Отдел экологии; Администратор; 360365
Сотрудник 9019: Федорова Вера Дмитриевна; Отдел экологии; Начальник отдела по связям с общественностью; 481626
Сотрудник 9020: Федосова Диана Максимовна; Отдел экологии; Нарядчик; 168992
Сотрудник 9021: Федосова Диана Максимовна; Отдел экологии; Начальник отдела информации; 454199
Сотрудник 9022: Федосова Мирослава Тихоновна; Отдел экологии; Начальник цеха (участка); 125301
Сотрудник 9023: Филиппова Анастасия Георгиевна; Отдел экологии; Начальник исследовательской лаборатории; 379146
Сотрудник 9024: Филиппова Мария Артёмовна; Отдел экологии; Начальник технического отдела; 460013
Сотрудник 9025: Фомин Константин Юрьевич; Отдел экологии; Механик; 456251
Сотрудник 9026: Харитонова Валерия Романовна; Отдел экологии; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 454490
Сотрудник 9027: Худяков Кирилл Андреевич; Отдел экологии; Художник; 121877
Сотрудник 9028: Черныха Анастасия Максимовна; Отдел экологии; Директор (генеральный директор, управляющий) предприятия; 194743
Сотрудник 9029: Чернышева Александра Дмитриевна; Отдел экологии; Корректор; 342831
Сотрудник 9030: Шапошников Тимур Артёмович; Отдел экологии; Специалист по оценке соответствия лифтов требованиям безопасности; 169026
Сотрудник 9031: Шилова Александра Родионовна; Отдел экологии; Экономист по материально-техническому снабжению; 301221
Сотрудник 9032: Широков Даниил Александрович; Отдел экологии; Секретарь руководителя; 439002
Сотрудник 9033: Абрамов Дмитрий Артёмович; Отдел экономической безопасности; Заведующий архивом; 343601
Сотрудник 9034: Абрамов Пётр Львович; Отдел экономической безопасности; Эксперт по промышленной безопасности подъемных сооружений; 132099
Сотрудник 9035: Агеева Анастасия Семёновна; Отдел экономической безопасности; Переводчик; 172311
Сотрудник 9036: Агеева Ева Макаровна; Отдел экономической безопасности; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 256327
Сотрудник 9037: Александрова София Лукинична; Отдел экономической безопасности; Кассир; 473308
Сотрудник 9038: Алексеева София Марковна; Отдел экономической безопасности; Техник-конструктор; 287726
Сотрудник 9039: Алексеева София Марковна; Отдел экономической безопасности; Инженер; 305359
Сотрудник 9040: Алешин Алексей Георгиевич; Отдел экономической безопасности; Ассистент инспектора фонда; 188876
Сотрудник 9041: Андреев Михаил Филиппович; Отдел экономической безопасности; Инженер по метрологии; 166089
Сотрудник 9042: Антипова Анастасия Тимофеевна; Отдел экономической безопасности; Начальник отдела кадров; 354493
Сотрудник 9043: Артамонов Даниил Иванович; Отдел экономической безопасности; Ландшафтный архитектор; 176472
Сотрудник 9044: Артемова Алиса Николаевна; Отдел экономической безопасности; Главный метролог; 109291
Сотрудник 9045: Афанасьев Константин Дмитриевич; Отдел экономической безопасности; Секретарь-стенографистка; 375248
Сотрудник 9046: Афанасьев Константин Дмитриевич; Отдел экономической безопасности; Заведующий (начальник) планово-экономическим отделом; 410340
Сотрудник 9047: Белов Иван Максимович; Отдел экономической безопасности; Техник вычислительного (информационно-вычислительного) центра; 152697
Сотрудник 9048: Белов Кирилл Никитич; Отдел экономической безопасности; Начальник (руководитель) бригады (группы); 120658
Сотрудник 9049: Белов Роберт Даниилович; Отдел экономической безопасности; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 283657
Сотрудник 9050: Беспалова Анастасия Никитична; Отдел экономической безопасности; Инженер по наладке и испытаниям; 146040
Сотрудник 9051: Борисов Григорий Викторович; Отдел экономической безопасности; Начальник лаборатории (бюро) технико - экономических исследований; 195441
Сотрудник 9052: Борисов Тимур Георгиевич; Отдел экономической безопасности; Инженер по автоматизированным системам управления производством; 148436
Сотрудник 9053: Борисова Ульяна Евгеньевна; Отдел экономической безопасности; Начальник хозяйственного отдела; 362377
Сотрудник 9054: Булатов Алексей Маркович; Отдел экономической безопасности; Заместитель директора по связям с общественностью; 363381
Сотрудник 9055: Быкова Олеся Никитична; Отдел экономической безопасности; Менеджер по рекламе; 406587
Сотрудник 9056: Васильев Даниил Маркович; Отдел экономической безопасности; Главный инженер проекта. Главный архитектор проекта; 437361
Сотрудник 9057: Васильев Николай Матвеевич; Отдел экономической безопасности; Инженер по охране окружающей среды (эколог); 223143
Сотрудник 9058: Васильев Фёдор Александрович; Отдел экономической безопасности; Начальник гаража; 357513
Сотрудник 9059: Васильева София Михайловна; Отдел экономической безопасности; Специалист по оценке соответствия лифтов требованиям безопасности; 327931
Сотрудник 9060: Винокуров Иван Васильевич; Отдел экономической безопасности; Делопроизводитель; 229651
Сотрудник 9061: Вишневский Алексей Евгеньевич; Отдел экономической безопасности; Документовед; 331304
Сотрудник 9062: Власова Полина Данииловна; Отдел экономической безопасности; Аукционист; 233612
Сотрудник 9063: Власова Полина Данииловна; Отдел экономической безопасности; Архивариус; 460176
Сотрудник 9064: Воробьева Василиса Артёмовна; Отдел экономической безопасности; Управляющий отделением (фермой, сельскохозяйственным участком); 232749
Сотрудник 9065: Воронина Анастасия Андреевна; Отдел экономической безопасности; Инженер-технолог (технолог); 104928
Сотрудник 9066: Воронина Анастасия Андреевна; Отдел экономической безопасности; Специалист по автотехнической экспертизе (эксперт-автотехник); 106252
Сотрудник 9067: Воронцов Георгий Андреевич; Отдел экономической безопасности; Секретарь незрячего специалиста; 321994
Сотрудник 9068: Глебов Платон Дмитриевич; Отдел экономической безопасности; Начальник отдела маркетинга; 318536
Сотрудник 9069: Голованов Григорий Платонович; Отдел экономической безопасности; Машинистка; 318203
Сотрудник 9070: Голубев Григорий Максимович; Отдел экономической безопасности; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 325066
Сотрудник 9071: Голубев Николай Михайлович; Отдел экономической безопасности; Инкассатор; 198509
Сотрудник 9072: Голубева Елизавета Михайловна; Отдел экономической безопасности; Шеф-инженер; 299584
Сотрудник 9073: Гончаров Дмитрий Львович; Отдел экономической безопасности; Главный редактор; 268399
Сотрудник 9074: Гончаров Дмитрий Львович; Отдел экономической безопасности; Научный сотрудник; 329182
Сотрудник 9075: Гончарова Анастасия Макаровна; Отдел экономической безопасности; Агент по продаже недвижимости; 310515
Сотрудник 9076: Гордеева Алиса Данииловна; Отдел экономической безопасности; Начальник цеха опытного производства; 217228
Сотрудник 9077: Горшкова Ксения Денисовна; Отдел экономической безопасности; Экспедитор по перевозке грузов; 283676
Сотрудник 9078: Горшкова Таисия Марковна; Отдел экономической безопасности; Крупье; 249851
Сотрудник 9079: Григорьева Алиса Александровна; Отдел экономической безопасности; Начальник финансового отдела; 361717
Сотрудник 9080: Гришин Дмитрий Тимофеевич; Отдел экономической безопасности; Кассир; 159520
Сотрудник 9081: Громов Даниил Матвеевич; Отдел экономической безопасности; Директор типографии; 345880
Сотрудник 9082: Громова Злата Артёмовна; Отдел экономической безопасности; Профконсультант; 300046
Сотрудник 9083: Громова Злата Артёмовна; Отдел экономической безопасности; Стенографистка; 363615
Сотрудник 9084: Гусев Марк Андреевич; Отдел экономической безопасности; Экономист; 268644
Сотрудник 9085: Гусева Мария Михайловна; Отдел экономической безопасности; Мастер участка; 324920
Сотрудник 9086: Давыдов Артём Александрович; Отдел экономической безопасности; Научный сотрудник; 183222
Сотрудник 9087: Давыдов Илья Константинович; Отдел экономической безопасности; Техник по планированию; 236343
Сотрудник 9088: Дегтярев Макар Даниилович; Отдел экономической безопасности; Юрисконсульт; 320707
Сотрудник 9089: Денисова Мария Николаевна; Отдел экономической безопасности; Техник по инвентаризации строений и сооружений; 225228
Сотрудник 9090: Ермаков Максим Дмитриевич; Отдел экономической безопасности; Корректор; 442349
Сотрудник 9091: Ефимов Михаил Даниилович; Отдел экономической безопасности; Эксперт дорожного хозяйства; 187585
Сотрудник 9092: Ефремова Ксения Егоровна; Отдел экономической безопасности; Заведующий бюро пропусков; 424398
Сотрудник 9093: Жуков Владимир Максимович; Отдел экономической безопасности; Редактор; 183422
Сотрудник 9094: Жуков Дмитрий Ильич; Отдел экономической безопасности; Корректор; 321087
Сотрудник 9095: Журавлева Виктория Тимофеевна; Отдел экономической безопасности; Специалист по автотехнической экспертизе (эксперт-автотехник); 457597
Сотрудник 9096: Захаров Артём Русланович; Отдел экономической безопасности; Главный конструктор проекта; 116897
Сотрудник 9097: Захаров Кирилл Алексеевич; Отдел экономической безопасности; Таксировщик; 242937
Сотрудник 9098: Захаров Никита Константинович; Отдел экономической безопасности; Инженер по нормированию труда; 107244
Сотрудник 9099: Зимина Анастасия Данииловна; Отдел экономической безопасности; Специалист по оценке соответствия лифтов требованиям безопасности; 104697
Сотрудник 9100: Зорин Андрей Матвеевич; Отдел экономической безопасности; Начальник ремонтного цеха; 434151
Сотрудник 9101: Зорин Андрей Матвеевич; Отдел экономической безопасности; Заведующий камерой хранения; 443304
Сотрудник 9102: Зубков Максим Владиславович; Отдел экономической безопасности; Главный диспетчер; 354922
Сотрудник 9103: Зубкова Полина Тимуровна; Отдел экономической безопасности; Начальник отдела по связям с общественностью; 236849
Сотрудник 9104: Иванов Арсений Антонович; Отдел экономической безопасности; Инженер по нормированию труда; 292861
Сотрудник 9105: Иванов Артём Романович; Отдел экономической безопасности; Заведующий конструкторским отделом; 377906
Сотрудник 9106: Иванов Глеб Алексеевич; Отдел экономической безопасности; Главный энергетик; 424115
Сотрудник 9107: Иванов Матвей Маркович; Отдел экономической безопасности; Главный инженер; 200640
Сотрудник 9108: Иванов Святослав Олегович; Отдел экономической безопасности; Начальник гаража; 180090
Сотрудник 9109: Иванова Арина Григорьевна; Отдел экономической безопасности; Инженер-проектировщик; 456139
Сотрудник 9110: Иванова Ксения Филиповна; Отдел экономической безопасности; Директор гостиницы; 194513
Сотрудник 9111: Иванова Ксения Филиповна; Отдел экономической безопасности; Мастер участка; 399415
Сотрудник 9112: Иванова София Маратовна; Отдел экономической безопасности; Агент по снабжению; 424202
Сотрудник 9113: Казакова Милана Ивановна; Отдел экономической безопасности; Экономист по труду; 393540
Сотрудник 9114: Калинина Виктория Денисовна; Отдел экономической безопасности; Стенографистка; 127815
Сотрудник 9115: Калинина Виктория Денисовна; Отдел экономической безопасности; Учетчик; 230471
Сотрудник 9116: Калинина София Алексеевна; Отдел экономической безопасности; Заведующий чертежно-копировальным бюро; 329120
Сотрудник 9117: Карасева Виктория Данииловна; Отдел экономической безопасности; Диспетчер; 126544
Сотрудник 9118: Карпов Михаил Всеволодович; Отдел экономической безопасности; Чертежник; 331080
Сотрудник 9119: Карпова Анна Михайловна; Отдел экономической безопасности; Стенографистка; 124369
Сотрудник 9120: Касьянова Екатерина Адамовна; Отдел экономической безопасности; Мастер контрольный (участка, цеха); 485282
Сотрудник 9121: Климов Родион Максимович; Отдел экономической безопасности; Инспектор фонда; 219767
Сотрудник 9122: Ковалев Михаил Михайлович; Отдел экономической безопасности; Юрисконсульт; 155440
Сотрудник 9123: Ковалев Михаил Михайлович; Отдел экономической безопасности; Инженер по защите информации; 448024
Сотрудник 9124: Кожевников Иван Тимофеевич; Отдел экономической безопасности; Начальник отдела организации и оплаты труда; 290477
Сотрудник 9125: Колесова Виктория Андреевна; Отдел экономической безопасности; Младший редактор; 483044
Сотрудник 9126: Кондратьев Кирилл Егорович; Отдел экономической безопасности; Заведующий чертежно-копировальным бюро; 231709
Сотрудник 9127: Корнилова Василиса Елисеевна; Отдел экономической безопасности; Заместитель директора по управлению персоналом; 120249
Сотрудник 9128: Корнилова Василиса Елисеевна; Отдел экономической безопасности; Заместитель директора по связям с общественностью; 477824
Сотрудник 9129: Кочетков Лев Ильич; Отдел экономической безопасности; Дилер; 279293
Сотрудник 9130: Крылов Владимир Константинович; Отдел экономической безопасности; Методист по физической культуре; 245609
Сотрудник 9131: Крюкова Виктория Кирилловна; Отдел экономической безопасности; Начальник нормативно-исследовательской лаборатории по труду; 306473
Сотрудник 9132: Кузнецов Алексей Егорович; Отдел экономической безопасности; Начальник отдела капитального строительства; 399936
Сотрудник 9133: Кузнецов Даниил Артёмович; Отдел экономической безопасности; Начальник юридического отдела; 401333
Сотрудник 9134: Кузнецов Марат Евгеньевич; Отдел экономической безопасности; Менеджер по персоналу; 221568
Сотрудник 9135: Кузнецов Сергей Ильич; Отдел экономической безопасности; Инженер-энергетик (энергетик); 303038
Сотрудник 9136: Кузнецов Станислав Павлович; Отдел экономической безопасности; Финансовый директор (заместитель директора по финансам); 487552
Сотрудник 9137: Кузнецова Алиса Михайловна; Отдел экономической безопасности; Начальник отдела стандартизации; 103354
Сотрудник 9138: Кузнецова Варвара Данииловна; Отдел экономической безопасности; Аудитор; 158532
Сотрудник 9139: Кузнецова Василиса Алексеевна; Отдел экономической безопасности; Экспедитор; 324772
Сотрудник 9140: Кузьмин Ярослав Константинович; Отдел экономической безопасности; Начальник производственного отдела; 361172
Сотрудник 9141: Кулаков Тихон Кириллович; Отдел экономической безопасности; Экономист по труду; 317661
Сотрудник 9142: Латышев Тимофей Григорьевич; Отдел экономической безопасности; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 128869
Сотрудник 9143: Лебедев Александр Георгиевич; Отдел экономической безопасности; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 338410
Сотрудник 9144: Лебедев Андрей Юрьевич; Отдел экономической безопасности; Заведующий аспирантурой; 292975
Сотрудник 9145: Лебедев Степан Матвеевич; Отдел экономической безопасности; Начальник исследовательской лаборатории; 410617
Сотрудник 9146: Лебедев Фёдор Богданович; Отдел экономической безопасности; Заведующий столовой; 378285
Сотрудник 9147: Лебедева Виктория Александровна; Отдел экономической безопасности; Инженер по метрологии; 231711
Сотрудник 9148: Лебедева Виктория Александровна; Отдел экономической безопасности; Художник-конструктор (дизайнер); 366026
Сотрудник 9149: Левин Илья Степанович; Отдел экономической безопасности; Лаборант; 262155
Сотрудник 9150: Левин Илья Степанович; Отдел экономической безопасности; Ведущий научный сотрудник; 368503
Сотрудник 9151: Левина Маргарита Андреевна; Отдел экономической безопасности; Машинистка; 145424
Сотрудник 9152: Леонова Яна Егоровна; Отдел экономической безопасности; Редактор; 185031
Сотрудник 9153: Леонтьев Сергей Георгиевич; Отдел экономической безопасности; Начальник отдела капитального строительства; 304006
Сотрудник 9154: Литвинов Савелий Артурович; Отдел экономической безопасности; Специалист по кадрам; 277298
Сотрудник 9155: Литвинова Юлия Андреевна; Отдел экономической безопасности; Начальник отдела стандартизации; 103486
Сотрудник 9156: Лосев Иван Михайлович; Отдел экономической безопасности; Заведующий (начальник) отделом стандартизации; 320835
Сотрудник 9157: Лукьянов Александр Дмитриевич; Отдел экономической безопасности; Нарядчик; 285785
Сотрудник 9158: Лукьянов Александр Дмитриевич; Отдел экономической безопасности; Заведующий (начальник) планово-экономическим отделом; 350609
Сотрудник 9159: Лукьянов Владимир Миронович; Отдел экономической безопасности; Документовед; 372804
Сотрудник 9160: Львов Виктор Сергеевич; Отдел экономической безопасности; Инженер по защите информации; 239503
Сотрудник 9161: Макарова Александра Николаевна; Отдел экономической безопасности; Менеджер по рекламе; 470848
Сотрудник 9162: Макарова Маргарита Артёмовна; Отдел экономической безопасности; Главный инженер; 470106
Сотрудник 9163: Макарова София Романовна; Отдел экономической безопасности; Техник по инструменту; 107362
Сотрудник 9164: Макарова София Романовна; Отдел экономической безопасности; Статистик; 311434
Сотрудник 9165: Максимов Павел Никитич; Отдел экономической безопасности; Инженер; 499940
Сотрудник 9166: Максимова Мия Андреевна; Отдел экономической безопасности; Ведущий инженер; 429115
Сотрудник 9167: Малахов Алексей Мирославович; Отдел экономической безопасности; Начальник исследовательской лаборатории; 177541
Сотрудник 9168: Малышева Анастасия Максимовна; Отдел экономической безопасности; Директор по связям с инвесторами; 461804
