Сотрудник 1: Агеева Ева Макаровна; IT-отдел; Техник по труду; 206690
Сотрудник 8844: Корнеева Екатерина Юрьевна; Отдел энергетики; Ведущий экономист; 104980
Сотрудник 8845: Корчагин Михаил Константинович; Отдел энергетики; Научный редактор; 221701
Сотрудник 8846: Котова Василиса Васильевна; Отдел энергетики; Ученый секретарь; 348680
Сотрудник 8847: Крюкова Виктория Кирилловна; Отдел энергетики; Товаровед; 271254
Сотрудник 8848: Кудряшова Алиса Арсеньевна; Отдел энергетики; Корпоративный секретарь акционерного общества; 440514
Сотрудник 8849: Кузнецов Роман Артемьевич; Отдел энергетики; Техник - программист; 375076
Сотрудник 8850: Кузнецова Юлия Михайловна; Отдел энергетики; Начальник юридического отдела; 192368
Сотрудник 8851: Кузьмин Лев Андреевич; Отдел энергетики; Оценщик; 342622
Сотрудник 8852: Кузьмина Яна Евгеньевна; Отдел энергетики; Менеджер по персоналу; 128232
Сотрудник 8853: Куликова Елизавета Кирилловна; Отдел энергетики; Главный энергетик; 133475
Сотрудник 8854: Лаптева Дарья Артёмовна; Отдел энергетики; Консультант по налогам и сборам; 461544
Сотрудник 8855: Лаптева Дарья Артёмовна; Отдел энергетики; Калькулятор; 492345
Сотрудник 8856: Ларионов Илья Артёмович; Отдел энергетики; Инспектор по контролю за исполнением поручений; 482296
Сотрудник 8857: Лебедев Александр Георгиевич; Отдел энергетики; Заведующий производством (шеф-повар); 107613
Сотрудник 8858: Литвинов Артём Ильич; Отдел энергетики; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 146151
Сотрудник 8859: Лукьянова Мария Константиновна; Отдел энергетики; Заведующий (начальник) отделом стандартизации; 476434
Сотрудник 8860: Львов Виктор Сергеевич; Отдел энергетики; Начальник отдела сбыта; 149496
Сотрудник 8861: Львов Виктор Сергеевич; Отдел энергетики; Экономист по финансовой работе; 341611
Сотрудник 8862: Макарова Маргарита Артёмовна; Отдел энергетики; Диспетчер; 347295
Сотрудник 8863: Макарова Маргарита Артёмовна; Отдел энергетики; Инженер по ремонту; 373067
Сотрудник 8864: Макарова Яна Данииловна; Отдел энергетики; Техник-лаборант; 255380
Сотрудник 8865: Макеева Ева Данииловна; Отдел энергетики; Инженер по инструменту; 241820
Сотрудник 8866: Максимов Никита Фёдорович; Отдел энергетики; Научный редактор; 188041
Сотрудник 8867: Максимов Фёдор Маркович; Отдел энергетики; Переводчик синхронный; 192711
Сотрудник 8868: Максимова Нина Тимофеевна; Отдел энергетики; Начальник смены; 320193
Сотрудник 8869: Малышева Виктория Адамовна; Отдел энергетики; Консультант по налогам и сборам; 460653
Сотрудник 8870: Малышева Дарья Тимуровна; Отдел энергетики; Чертежник-конструктор; 479590
Сотрудник 8871: Мальцева Анна Марковна; Отдел энергетики; Стенографистка; 290552
Сотрудник 8872: Мальцева Анна Марковна; Отдел энергетики; Начальник отдела капитального строительства; 482972
Сотрудник 8873: Мальцева Вера Марковна; Отдел энергетики; Инженер-проектировщик; 199131
Сотрудник 8874: Маркова Арина Львовна; Отдел энергетики; Техник; 157730
Сотрудник 8875: Маркова Дарина Львовна; Отдел энергетики; Главный редактор; 239751
Сотрудник 8876: Мартынов Ярослав Платонович; Отдел энергетики; Аукционист; 290282
Сотрудник 8877: Матвеева Валерия Максимовна; Отдел энергетики; Заведующий (начальник) отделом кадров; 253948
Сотрудник 8878: Медведева Анастасия Максимовна; Отдел энергетики; Менеджер по связям с инвесторами; 278184
Сотрудник 8879: Мещеряков Сергей Ярославович; Отдел энергетики; Заведующая машинописным бюро; 326478
Сотрудник 8880: Мещеряков Сергей Ярославович; Отдел энергетики; Машинистка; 367960
Сотрудник 8881: Миронов Арсений Львович; Отдел энергетики; Инженер; 156984
Сотрудник 8882: Михайлова София Викторовна; Отдел энергетики; Архивариус; 324423
Сотрудник 8883: Михеев Вячеслав Егорович; Отдел энергетики; Производитель работ (прораб); 272483
Сотрудник 8884: Михеев Вячеслав Егорович; Отдел энергетики; Копировщик; 361651
Сотрудник 8885: Молчанов Михаил Робертович; Отдел энергетики; Заведующий столовой; 395091
Сотрудник 8886: Молчанова Антонина Романовна; Отдел энергетики; Инженер по качеству; 442483
Сотрудник 8887: Морозов Юрий Семёнович; Отдел энергетики; Администратор; 466484
Сотрудник 8888: Морозова Александра Мирославовна; Отдел энергетики; Главный инженер проекта. Главный архитектор проекта; 234877
Сотрудник 8889: Морозова Елена Львовна; Отдел энергетики; Ведущий экономист; 313375
Сотрудник 8890: Морозова Мария Романовна; Отдел энергетики; Выпускающий; 200695
Сотрудник 8891: Некрасова Виктория Львовна; Отдел энергетики; Заведующий фотолабораторией; 101356
Сотрудник 8892: Нефедова Таисия Степановна; Отдел энергетики; Начальник отдела охраны труда; 220073
Сотрудник 8893: Никонова Варвара Матвеевна; Отдел энергетики; Экспедитор по перевозке грузов; 227187
Сотрудник 8894: Никулина Ксения Владимировна; Отдел энергетики; Главный диспетчер; 155841
Сотрудник 8895: Новиков Артемий Глебович; Отдел энергетики; Профконсультант; 116507
Сотрудник 8896: Овсянникова Анастасия Михайловна; Отдел энергетики; Техник-конструктор; 191817
Сотрудник 8897: Орлова Анастасия Никитична; Отдел энергетики; Заведующий (начальник) отделом научно-технической информации; 104232
Сотрудник 8898: Панкратова Ангелина Кирилловна; Отдел энергетики; Инженер по качеству; 110576
Сотрудник 8899: Панкратова Ангелина Кирилловна; Отдел энергетики; Заведующий научно-технической библиотекой; 389189
Сотрудник 8900: Панфилов Алексей Владимирович; Отдел энергетики; Архитектор; 327766
Сотрудник 8901: Пастухова Мария Георгиевна; Отдел энергетики; Техник по защите информации; 173605
Сотрудник 8902: Петров Глеб Ярославович; Отдел энергетики; Инженер по патентной и изобретательской работе; 265664
Сотрудник 8903: Петров Даниил Александрович; Отдел энергетики; Техник; 416647
Сотрудник 8904: Петров Даниил Александрович; Отдел энергетики; Главный конструктор; 456180
Сотрудник 8905: Петров Максим Дмитриевич; Отдел энергетики; Заведующий научно-технической библиотекой; 484267
Сотрудник 8906: Петров Роберт Романович; Отдел энергетики; Диспетчер; 480518
Сотрудник 8907: Петрова Варвара Данииловна; Отдел энергетики; Секретарь - машинистка; 369862
Сотрудник 8908: Петрова Милана Дмитриевна; Отдел энергетики; Биржевой маклер; 493613
Сотрудник 8909: Полякова Варвара Елисеевна; Отдел энергетики; Инженер по защите информации; 262549
Сотрудник 8910: Полякова Диана Сергеевна; Отдел энергетики; Начальник инструментального отдела; 399145
Сотрудник 8911: Пономарева Ульяна Кирилловна; Отдел энергетики; Кассир; 376009
Сотрудник 8912: Попова Анастасия Кирилловна; Отдел энергетики; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 355311
Сотрудник 8913: Потапова Полина Ильинична; Отдел энергетики; Инженер-проектировщик; 485150
Сотрудник 8914: Прохорова Мария Максимовна; Отдел энергетики; Инструктор-дактилолог; 317241
Сотрудник 8915: Родионова София Владимировна; Отдел энергетики; Начальник отдела автоматизации и механизации производственных процессов; 185979
Сотрудник 8916: Романов Константин Семёнович; Отдел энергетики; Техник по стандартизации; 333085
Сотрудник 8917: Романов Михаил Артурович; Отдел энергетики; Документовед; 237210
Сотрудник 8918: Рудакова София Степановна; Отдел энергетики; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 340615
Сотрудник 8919: Савельев Павел Георгиевич; Отдел энергетики; Брокер; 436720
Сотрудник 8920: Савельева Антонина Матвеевна; Отдел энергетики; Профконсультант; 376358
Сотрудник 8921: Савельева Ольга Юрьевна; Отдел энергетики; Ученый секретарь; 322550
Сотрудник 8922: Самойлов Егор Макарович; Отдел энергетики; Художник; 152143
Сотрудник 8923: Сафонов Михаил Мирославович; Отдел энергетики; Экономист по сбыту; 312475
Сотрудник 8924: Семенова София Ильинична; Отдел энергетики; Начальник отдела капитального строительства; 233877
Сотрудник 8925: Сергеева Вероника Германовна; Отдел энергетики; Делопроизводитель; 328896
Сотрудник 8926: Смирнов Андрей Михайлович; Отдел энергетики; Заместитель директора по управлению персоналом; 493594
Сотрудник 8927: Смирнов Дмитрий Ильич; Отдел энергетики; Научный сотрудник; 297991
Сотрудник 8928: Смирнова Полина Егоровна; Отдел энергетики; Агент торговый; 279283
Сотрудник 8929: Соловьев Александр Андреевич; Отдел энергетики; Заместитель директора по капитальному строительству; 403102
Сотрудник 8930: Соловьев Матвей Львович; Отдел энергетики; Учетчик; 441452
Сотрудник 8931: Сорокин Константин Алексеевич; Отдел энергетики; Инженер по наладке и испытаниям; 239168
Сотрудник 8932: Сорокин Константин Алексеевич; Отдел энергетики; Шеф-инженер; 377912
Сотрудник 8933: Сорокина Анастасия Тимофеевна; Отдел энергетики; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 150148
Сотрудник 8934: Степанов Александр Владиславович; Отдел энергетики; Заместитель директора по коммерческим вопросам; 188768
Сотрудник 8935: Степанова Арина Александровна; Отдел энергетики; Эксперт дорожного хозяйства; 143727
Сотрудник 8936: Степанова Ева Максимовна; Отдел энергетики; Главный метролог; 190382
Сотрудник 8937: Субботина Алиса Михайловна; Отдел энергетики; Начальник автоколонны; 173692
Сотрудник 8938: Субботина Алиса Михайловна; Отдел энергетики; Начальник отдела сбыта; 437268
Сотрудник 8939: Суркова Алиса Денисовна; Отдел энергетики; Художник-конструктор (дизайнер); 170681
Сотрудник 8940: Суханов Виктор Андреевич; Отдел энергетики; Агент по закупкам; 322006
Сотрудник 8941: Терентьев Дмитрий Вячеславович; Отдел энергетики; Заведующий экспедицией; 219581
Сотрудник 8942: Тихомиров Иван Львович; Отдел энергетики; Ведущий экономист; 372561
Сотрудник 8943: Ульянов Мирон Никитич; Отдел энергетики; Экономист по труду; 393091
Сотрудник 8944: Устинов Максим Григорьевич; Отдел энергетики; Начальник отдела кадров; 115745
Сотрудник 8945: Федоров Никита Сергеевич; Отдел энергетики; Начальник финансового отдела; 213726
Сотрудник 8946: Федосова Мирослава Тихоновна; Отдел энергетики; Экономист по труду; 109076
Сотрудник 8947: Филиппов Никита Ярославович; Отдел энергетики; Начальник автоколонны; 458075
Сотрудник 8948: Филиппов Никита Ярославович; Отдел энергетики; Менеджер по рекламе; 493505
Сотрудник 8949: Фомин Матвей Дмитриевич; Отдел энергетики; Начальник автоколонны; 430352
Сотрудник 8950: Харитонов Василий Максимович; Отдел энергетики; Начальник нормативно-исследовательской лаборатории по труду; 425270
Сотрудник 8951: Хромов Георгий Михайлович; Отдел энергетики; Статистик; 354233
Сотрудник 8952: Худяков Кирилл Андреевич; Отдел энергетики; Заведующий (начальник) планово-экономическим отделом; 198442
Сотрудник 8953: Царев Владимир Артёмович; Отдел энергетики; Аналитик; 454649
Сотрудник 8954: Черкасов Дмитрий Михайлович; Отдел энергетики; Младший научный сотрудник; 397406
Сотрудник 8955: Черных Владимир Семёнович; Отдел энергетики; Оператор по диспетчерскому обслуживанию лифтов; 440161
Сотрудник 8956: Черных Вячеслав Владиславович; Отдел энергетики; Чертежник-конструктор; 174080
Сотрудник 8957: Черныха Анастасия Максимовна; Отдел энергетики; Переводчик; 122139
Сотрудник 8958: Чернышева Анастасия Михайловна; Отдел энергетики; Инженер; 122397
Сотрудник 8959: Шапошников Тимур Артёмович; Отдел энергетики; Заведующий техническим архивом; 302945
Сотрудник 8960: Шевелева Татьяна Михайловна; Отдел энергетики; Начальник отдела информации; 486580
Сотрудник 8961: Шубина Василиса Денисовна; Отдел энергетики; Бухгалтер; 440481
Сотрудник 8962: Шульгина София Данииловна; Отдел энергетики; Директор (начальник) учреждения (организации); 319357
Сотрудник 8963: Щербаков Дмитрий Кириллович; Отдел энергетики; Секретарь руководителя; 151452
Сотрудник 8964: Щукина Вероника Александровна; Отдел энергетики; Экспедитор по перевозке грузов; 492610
Сотрудник 8965: Юдин Ярослав Александрович; Отдел энергетики; Заведующий научно-технической библиотекой; 387278
Сотрудник 8966: Яковлев Алексей Ильич; Отдел энергетики; Инженер по автоматизации и механизации производственных процессов; 272420
Сотрудник 8967: Яковлев Алексей Ильич; Отдел энергетики; Научный редактор; 412085
Сотрудник 8968: Яковлев Арсений Максимович; Отдел энергетики; Начальник хозяйственного отдела; 133250
Сотрудник 8969: Абрамова Яна Михайловна; Производственный отдел; Начальник (заведующий) мастерской; 374184
Сотрудник 8970: Александров Захар Иванович; Производственный отдел; Главный энергетик; 134591
Сотрудник 8971: Александрова Елизавета Артёмовна; Производственный отдел; Техник по наладке и испытаниям; 123471
Сотрудник 8972: Алексеев Михаил Робертович; Производственный отдел; Младший редактор; 269981
Сотрудник 8973: Алексеев Михаил Робертович; Производственный отдел; Менеджер по рекламе; 361333
Сотрудник 8974: Алексеева Арина Руслановна; Производственный отдел; Начальник отдела охраны окружающей среды; 358651
Сотрудник 8975: Андреев Дмитрий Захарович; Производственный отдел; Главный конструктор; 419634
Сотрудник 8976: Андреева Дарья Марковна; Производственный отдел; Главный механик; 273845
Сотрудник 8977: Андрианов Александр Романович; Производственный отдел; Начальник лаборатории (бюро) социологии труда; 290511
Сотрудник 8978: Аникина Елизавета Артемьевна; Производственный отдел; Инженер по автоматизации и механизации производственных процессов; 372790
Сотрудник 8979: Антонов Михаил Платонович; Производственный отдел; Инженер по охране труда; 154025
Сотрудник 8980: Баженова Ольга Кирилловна; Производственный отдел; Администратор; 405058
Сотрудник 8981: Балашова Алиса Максимовна; Производственный отдел; Переводчик синхронный; 383737
Сотрудник 8982: Баранова Елизавета Дмитриевна; Производственный отдел; Чертежник; 213401
Сотрудник 8983: Белова Анастасия Вадимовна; Производственный отдел; Редактор; 492192
Сотрудник 8984: Белоусов Иван Матвеевич; Производственный отдел; Заведующий экспедицией; 187393
Сотрудник 8985: Белякова Елизавета Максимовна; Производственный отдел; Эксперт по промышленной безопасности подъемных сооружений; 343990
Сотрудник 8986: Белякова Злата Степановна; Производственный отдел; Администратор; 108968
Сотрудник 8987: Бессонов Михаил Артёмович; Производственный отдел; Экономист вычислительного (информационно - вычислительного) центра; 164985
Сотрудник 8988: Бирюков Сергей Никитич; Производственный отдел; Инженер по охране труда; 219084
Сотрудник 8989: Борисова Мария Сергеевна; Производственный отдел; Эксперт; 180544
Сотрудник 8990: Борисова Ульяна Евгеньевна; Производственный отдел; Ассистент инспектора фонда; 115693
Сотрудник 8991: Бочарова Екатерина Павловна; Производственный отдел; Инженер по организации труда; 360738
Сотрудник 8992: Быкова Алиса Данииловна; Производственный отдел; Агент торговый; 477530
Сотрудник 8993: Васильев Андрей Михайлович; Производственный отдел; Инженер по ремонту; 472839
Сотрудник 8994: Васильев Владимир Николаевич; Производственный отдел; Учетчик; 351103
Сотрудник 8995: Вишневский Алексей Евгеньевич; Производственный отдел; Инженер по подготовке производства; 301228
Сотрудник 8996: Власов Илья Васильевич; Производственный отдел; Начальник отдела контроля качества; 364414
Сотрудник 8997: Волков Владимир Даниилович; Производственный отдел; Экономист; 267162
Сотрудник 8998: Волков Фёдор Серафимович; Производственный отдел; Художник; 202372
Сотрудник 8999: Волкова Александра Ярославовна; Производственный отдел; Механик; 157409
Сотрудник 9000: Волкова Александра Ярославовна; Производственный отдел; Мастер участка; 346069
Сотрудник 9001: Волкова Варвара Тимуровна; Производственный отдел; Начальник отдела кадров; 394133
Сотрудник 9002: Волкова Ульяна Андреевна; Производственный отдел; Инструктор-дактилолог; 403910
Сотрудник 9003: Воробьева Василиса Артёмовна; Производственный отдел; Агент по снабжению; 254739
Сотрудник 9004: Воробьева Виктория Григорьевна; Производственный отдел; Руководитель группы по инвентаризации строений и сооружений; 308552
Сотрудник 9005: Воронин Фёдор Павлович; Производственный отдел; Инженер; 247959
Сотрудник 9006: Воронина Екатерина Матвеевна; Производственный отдел; Директор (начальник) вычислительного (информационно - вычислительного) центра; 195285
Сотрудник 9007: Воронина Екатерина Матвеевна; Производственный отдел; Начальник цеха (участка); 221241
Сотрудник 9008: Воронов Адам Кириллович; Производственный отдел; Начальник отдела контроля качества; 124710
Сотрудник 9009: Галкин Вячеслав Тимурович; Производственный отдел; Биржевой маклер; 397291
Сотрудник 9010: Герасимов Тимур Кириллович; Производственный отдел; Техник по планированию; 308589
Сотрудник 9011: Глебов Платон Дмитриевич; Производственный отдел; Ведущий конструктор; 447839
Сотрудник 9012: Голубев Григорий Максимович; Производственный отдел; Начальник отдела автоматизированной системы управления производством; 457354
Сотрудник 9013: Гончарова Милана Фёдоровна; Производственный отдел; Экспедитор; 416549
Сотрудник 9014: Горшкова Вероника Егоровна; Производственный отдел; Инженер по автоматизации и механизации производственных процессов; 219807
Сотрудник 9015: Горшкова Таисия Марковна; Производственный отдел; Переводчик; 163241
Сотрудник 9016: Грачева Анна Александровна; Производственный отдел; Начальник нормативно-исследовательской лаборатории по труду; 215007
Сотрудник 9017: Грачева Анна Александровна; Производственный отдел; Экономист по труду; 459585
Сотрудник 9018: Грачева Елизавета Михайловна; Производственный отдел; Художник; 176046
Сотрудник 9019: Григорьев Артём Александрович; Производственный отдел; Главный редактор; 175723
Сотрудник 9020: Григорьев Михаил Александрович; Производственный отдел; Переводчик-дактилолог; 238981
Сотрудник 9021: Громов Даниил Матвеевич; Производственный отдел; Аукционист; 240378
Сотрудник 9022: Громова Злата Артёмовна; Производственный отдел; Экономист по сбыту; 458314
Сотрудник 9023: Гуляев Кирилл Никитич; Производственный отдел; Экономист по договорной и претензионной работе; 337688
Сотрудник 9024: Гуляева Екатерина Артёмовна; Производственный отдел; Экономист по планированию; 398395
Сотрудник 9025: Гусев Александр Андреевич; Производственный отдел; Агент; 391611
Сотрудник 9026: Гусева Вера Савельевна; Производственный отдел; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 117817
Сотрудник 9027: Давыдова Анастасия Богдановна; Производственный отдел; Социолог; 471390
Сотрудник 9028: Демидов Кирилл Маркович; Производственный отдел; Начальник отдела организации и оплаты труда; 396236
Сотрудник 9029: Демьянов Александр Романович; Производственный отдел; Калькулятор; 381650
Сотрудник 9030: Долгов Владислав Дмитриевич; Производственный отдел; Инженер по надзору за строительством; 147487
Сотрудник 9031: Долгова Дарья Ярославовна; Производственный отдел; Консультант по налогам и сборам; 207937
Сотрудник 9032: Дубровина Вероника Ивановна; Производственный отдел; Агент страховой; 275350
Сотрудник 9033: Евдокимова Лидия Константиновна; Производственный отдел; Инженер по научно-технической информации; 447800
Сотрудник 9034: Егорова Екатерина Максимовна; Производственный отдел; Техник; 106245
Сотрудник 9035: Елисеева Евгения Артёмовна; Производственный отдел; Начальник лаборатории (бюро) технико - экономических исследований; 292604
Сотрудник 9036: Елисеева Евгения Артёмовна; Производственный отдел; Техник по метрологии; 487904
Сотрудник 9037: Емельянова Маргарита Николаевна; Производственный отдел; Комендант; 103069
Сотрудник 9038: Ермилов Андрей Гордеевич; Производственный отдел; Начальник лаборатории (бюро) социологии труда; 338853
Сотрудник 9039: Жаров Мирон Романович; Производственный отдел; Начальник отдела охраны окружающей среды; 197799
Сотрудник 9040: Жаров Мирон Романович; Производственный отдел; Директор типографии; 369492
Сотрудник 9041: Жданова София Александровна; Производственный отдел; Заведующий хозяйством; 148053
Сотрудник 9042: Жданова София Александровна; Производственный отдел; Художник; 315701
Сотрудник 9043: Жуков Георгий Даниилович; Производственный отдел; Главный конструктор проекта; 374503
Сотрудник 9044: Жуков Георгий Даниилович; Производственный отдел; Инженер по инвентаризации строений и сооружений; 424507
Сотрудник 9045: Жуков Дмитрий Ильич; Производственный отдел; Инженер; 463383
Сотрудник 9046: Захарова Екатерина Германовна; Производственный отдел; Главный ландшафтный архитектор проекта; 150777
Сотрудник 9047: Захарова Екатерина Германовна; Производственный отдел; Техник-проектировщик; 275672
Сотрудник 9048: Зеленин Александр Николаевич; Производственный отдел; Начальник лаборатории (бюро) технико - экономических исследований; 255591
Сотрудник 9049: Зорина Екатерина Макаровна; Производственный отдел; Специалист по защите информации; 256496
Сотрудник 9050: Зотова Кира Ярославовна; Производственный отдел; Начальник (заведующий) мастерской; 315479
Сотрудник 9051: Зыкова Милена Матвеевна; Производственный отдел; Менеджер по связям с инвесторами; 402797
Сотрудник 9052: Иванов Артём Богданович; Производственный отдел; Начальник отдела охраны труда; 181582
Сотрудник 9053: Иванов Владимир Глебович; Производственный отдел; Редактор; 135825
Сотрудник 9054: Иванов Егор Михайлович; Производственный отдел; Начальник производственной лаборатории (по контролю производства); 102608
Сотрудник 9055: Иванов Егор Михайлович; Производственный отдел; Главный редактор; 167364
Сотрудник 9056: Иванов Егор Михайлович; Производственный отдел; Начальник ремонтного цеха; 380776
Сотрудник 9057: Иванов Макар Вячеславович; Производственный отдел; Калькулятор; 395762
Сотрудник 9058: Иванова Ангелина Владимировна; Производственный отдел; Механик; 455408
Сотрудник 9059: Иванова Карина Николаевна; Производственный отдел; Лаборант; 268882
Сотрудник 9060: Иванова Карина Николаевна; Производственный отдел; Начальник ремонтного цеха; 471445
Сотрудник 9061: Иванова София Маратовна; Производственный отдел; Заместитель директора по управлению персоналом; 417310
Сотрудник 9062: Ильин Артём Даниилович; Производственный отдел; Шеф-инженер; 454500
Сотрудник 9063: Ильин Владимир Ильич; Производственный отдел; Заведующий хозяйством; 447115
Сотрудник 9064: Ильин Серафим Леонидович; Производственный отдел; Чертежник; 351194
Сотрудник 9065: Исаев Семён Георгиевич; Производственный отдел; Аналитик; 112132
Сотрудник 9066: Казакова Виктория Андреевна; Производственный отдел; Инженер-проектировщик; 445304
Сотрудник 9067: Касьянова Екатерина Адамовна; Производственный отдел; Экономист; 346129
Сотрудник 9068: Касьянова Екатерина Адамовна; Производственный отдел; Заведующий камерой хранения; 415974
Сотрудник 9069: Клюева Лилия Львовна; Производственный отдел; Оценщик; 434319
Сотрудник 9070: Ковалева Александра Савельевна; Производственный отдел; Статистик; 189329
Сотрудник 9071: Ковалева Александра Савельевна; Производственный отдел; Инженер; 225868
Сотрудник 9072: Козлов Андрей Артёмович; Производственный отдел; Заместитель директора по коммерческим вопросам; 453743
Сотрудник 9073: Козлов Максим Ярославович; Производственный отдел; Крупье; 206292
Сотрудник 9074: Козлова Дарья Тимофеевна; Производственный отдел; Инженер по патентной и изобретательской работе; 315946
Сотрудник 9075: Козлова Ольга Ивановна; Производственный отдел; Агент по продаже недвижимости; 277209
Сотрудник 9076: Кольцов Кирилл Александрович; Производственный отдел; Начальник хозяйственного отдела; 253079
Сотрудник 9077: Комарова Алёна Данииловна; Производственный отдел; Начальник планово - экономического отдела; 234769
Сотрудник 9078: Кондратьева Диана Викторовна; Производственный отдел; Заведующий столовой; 144636
Сотрудник 9079: Кондратьева Диана Викторовна; Производственный отдел; Инженер по организации управления производством; 326517
Сотрудник 9080: Корнеева Екатерина Юрьевна; Производственный отдел; Начальник отдела автоматизации и механизации производственных процессов; 249944
Сотрудник 9081: Корнеева Екатерина Юрьевна; Производственный отдел; Управляющий отделением (фермой, сельскохозяйственным участком); 472805
Сотрудник 9082: Короткова Александра Тимофеевна; Производственный отдел; Табельщик; 199951
Сотрудник 9083: Короткова Мирослава Павловна; Производственный отдел; Инженер-энергетик (энергетик); 147748
Сотрудник 9084: Корчагин Михаил Константинович; Производственный отдел; Секретарь незрячего специалиста; 265979
Сотрудник 9085: Кочеткова Василиса Михайловна; Производственный отдел; Начальник производственной лаборатории (по контролю производства); 203703
Сотрудник 9086: Кочетова Полина Дмитриевна; Производственный отдел; Инженер по защите информации; 265256
Сотрудник 9087: Краснов Мирон Артёмович; Производственный отдел; Заведующий бюро пропусков; 317710
Сотрудник 9088: Краснова Анастасия Александровна; Производственный отдел; Агент рекламный; 297594
Сотрудник 9089: Краснова Анастасия Александровна; Производственный отдел; Брокер торговый; 340486
Сотрудник 9090: Краснова Анастасия Александровна; Производственный отдел; Техник; 405250
Сотрудник 9091: Крылов Владимир Константинович; Производственный отдел; Начальник отдела по связям с общественностью; 169135
Сотрудник 9092: Кузнецов Даниил Артёмович; Производственный отдел; Заведующий канцелярией; 471310
Сотрудник 9093: Кузнецова Варвара Данииловна; Производственный отдел; Лаборант; 317720
Сотрудник 9094: Кузнецова Варвара Данииловна; Производственный отдел; Главный сварщик; 499700
Сотрудник 9095: Кузнецова Ирина Мироновна; Производственный отдел; Экспедитор по перевозке грузов; 422607
Сотрудник 9096: Кузьмина Ангелина Ильинична; Производственный отдел; Техник вычислительного (информационно-вычислительного) центра; 155765
Сотрудник 9097: Куликова Ева Кирилловна; Производственный отдел; Заведующий отделом (бюро) оформления проектных материалов; 456162
Сотрудник 9098: Лаврентьева Милана Андреевна; Производственный отдел; Техник по труду; 307542
Сотрудник 9099: Лапина Дарья Алексеевна; Производственный отдел; Экономист по финансовой работе; 224356
Сотрудник 9100: Лаптева Дарья Артёмовна; Производственный отдел; Заместитель директора по управлению персоналом; 480109
