Сотрудник 1: Александрова София Лукинична; IT-отдел; Главный редактор; 354936
Сотрудник 1193: Дубровин Дмитрий Степанович; Отдел экономической безопасности; Начальник отдела автоматизированной системы управления производством; 271084
Сотрудник 1194: Егоров Марк Миронович; Отдел экономической безопасности; Специалист по защите информации; 128695
Сотрудник 1195: Иванов Роман Александрович; Отдел экономической безопасности; Заведующий бюро пропусков; 351905
Сотрудник 1196: Клюева Лилия Львовна; Отдел экономической безопасности; Менеджер; 351964
Сотрудник 1197: Козлова Елизавета Фёдоровна; Отдел экономической безопасности; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 441281
Сотрудник 1198: Кондратьева Диана Викторовна; Отдел экономической безопасности; Начальник нормативно-исследовательской лаборатории по труду; 435642
Сотрудник 1199: Королев Макар Матвеевич; Отдел экономической безопасности; Агент страховой; 493218
Сотрудник 1200: Кудрявцев Тимофей Фёдорович; Отдел экономической безопасности; Техник по инвентаризации строений и сооружений; 459266
Сотрудник 1201: Кузнецов Сергей Ильич; Отдел экономической безопасности; Техник по инвентаризации строений и сооружений; 404846
Сотрудник 1202: Кузнецов Тимофей Егорович; Отдел экономической безопасности; Кассир; 323332
Сотрудник 1203: Кузнецов Тимофей Егорович; Отдел экономической безопасности; Агент рекламный; 450212
Сотрудник 1204: Лапина Дарья Алексеевна; Отдел экономической безопасности; Инженер по наладке и испытаниям; 363837
Сотрудник 1205: Лебедев Дмитрий Вячеславович; Отдел экономической безопасности; Специалист по связям с общественностью; 316810
Сотрудник 1206: Лукьянов Александр Дмитриевич; Отдел экономической безопасности; Техник-технолог; 224363
Сотрудник 1207: Михайлов Константин Артёмович; Отдел экономической безопасности; Архитектор; 375460
Сотрудник 1208: Никитина Мирослава Михайловна; Отдел экономической безопасности; Младший редактор; 404238
Сотрудник 1209: Панфилов Роберт Даниилович; Отдел экономической безопасности; Чертежник; 260797
Сотрудник 1210: Петрова Варвара Данииловна; Отдел экономической безопасности; Директор (генеральный директор, управляющий) предприятия; 356907
Сотрудник 1211: Пименова Полина Львовна; Отдел экономической безопасности; Начальник отдела по связям с общественностью; 338993
Сотрудник 1212: Позднякова Олеся Всеволодовна; Отдел экономической безопасности; Начальник лаборатории (бюро) социологии труда; 481163
Сотрудник 1213: Савельев Павел Георгиевич; Отдел экономической безопасности; Главный конструктор; 433541
Сотрудник 1214: Соколов Алексей Даниилович; Отдел экономической безопасности; Экономист по договорной и претензионной работе; 275882
Сотрудник 1215: Сорокина София Никитична; Отдел экономической безопасности; Дилер; 334901
Сотрудник 1216: Сычев Александр Гордеевич; Отдел экономической безопасности; Начальник отдела патентной и изобретательской работы; 159288
Сотрудник 1217: Федоров Максим Маркович; Отдел экономической безопасности; Экспедитор по перевозке грузов; 447425
Сотрудник 1218: Царев Владимир Артёмович; Отдел экономической безопасности; Главный конструктор; 195586
Сотрудник 1219: Чистяков Михаил Андреевич; Отдел экономической безопасности; Начальник цеха (участка); 167827
Сотрудник 1220: Антипова Анастасия Тимофеевна; Отдел эксплуатации; Инженер по охране труда; 304733
Сотрудник 1221: Гаврилова Анастасия Ивановна; Отдел эксплуатации; Заведующий общежитием; 315493
Сотрудник 1222: Григорьев Александр Артёмович; Отдел эксплуатации; Инженер по защите информации; 218366
Сотрудник 1223: Гусев Семён Владиславович; Отдел эксплуатации; Профконсультант; 168525
Сотрудник 1224: Жуков Георгий Даниилович; Отдел эксплуатации; Техник по наладке и испытаниям; 409732
Сотрудник 1225: Зотова Кира Ярославовна; Отдел эксплуатации; Биржевой маклер; 253177
Сотрудник 1226: Иванов Арсений Антонович; Отдел эксплуатации; Главный редактор; 332548
Сотрудник 1227: Иванов Святослав Олегович; Отдел эксплуатации; Специалист по оценке соответствия лифтов требованиям безопасности; 251493
Сотрудник 1228: Иванова Арина Кирилловна; Отдел эксплуатации; Научный редактор; 294618
Сотрудник 1229: Иванова София Маратовна; Отдел эксплуатации; Главный энергетик; 140547
Сотрудник 1230: Ильина София Максимовна; Отдел эксплуатации; Заведующий конструкторским отделом; 477446
Сотрудник 1231: Кириллова Анна Павловна; Отдел эксплуатации; Администратор; 115514
Сотрудник 1232: Климов Алексей Иванович; Отдел эксплуатации; Товаровед; 127065
Сотрудник 1233: Коновалова Ева Артемьевна; Отдел эксплуатации; Техник; 482693
Сотрудник 1234: Краснова Ксения Лукинична; Отдел эксплуатации; Комендант; 112032
Сотрудник 1235: Майоров Гордей Платонович; Отдел эксплуатации; Специалист по связям с общественностью; 416871
Сотрудник 1236: Максимова Нина Тимофеевна; Отдел эксплуатации; Инженер по надзору за строительством; 236245
Сотрудник 1237: Михайлов Артём Дмитриевич; Отдел эксплуатации; Главный конструктор; 207477
Сотрудник 1238: Морозов Лев Фёдорович; Отдел эксплуатации; Заведующий столовой; 280552
Сотрудник 1239: Потапова Полина Ильинична; Отдел эксплуатации; Переводчик; 400809
Сотрудник 1240: Прохорова Варвара Степановна; Отдел эксплуатации; Оценщик; 143100
Сотрудник 1241: Сизов Даниил Даниилович; Отдел эксплуатации; Эксперт по оценке соответствия лифтов требованиям безопасности; 198153
Сотрудник 1242: Суркова Алиса Денисовна; Отдел эксплуатации; Техник по инвентаризации строений и сооружений; 379210
Сотрудник 1243: Царев Владимир Артёмович; Отдел эксплуатации; Инженер по автоматизации и механизации производственных процессов; 235250
Сотрудник 1244: Шубина Василиса Денисовна; Отдел эксплуатации; Техник по стандартизации; 354361
Сотрудник 1245: Шубина Василиса Денисовна; Отдел эксплуатации; Товаровед; 415634
Сотрудник 1246: Яковлев Тимур Александрович; Отдел эксплуатации; Менеджер по связям с инвесторами; 309678
Сотрудник 1247: Воронцов Георгий Андреевич; Отдел эксплуатации зданий; Главный бухгалтер; 272215
Сотрудник 1248: Григорьев Артемий Макарович; Отдел эксплуатации зданий; Начальник цеха опытного производства; 265654
Сотрудник 1249: Громов Матвей Артёмович; Отдел эксплуатации зданий; Табельщик; 304810
Сотрудник 1250: Гусев Александр Андреевич; Отдел эксплуатации зданий; Техник-конструктор; 431156
Сотрудник 1251: Данилов Артём Всеволодович; Отдел эксплуатации зданий; Инкассатор; 149318
Сотрудник 1252: Данилова Ксения Тимофеевна; Отдел эксплуатации зданий; Инженер по ремонту; 409657
Сотрудник 1253: Захаров Александр Ильич; Отдел эксплуатации зданий; Начальник отдела контроля качества; 327966
Сотрудник 1254: Зубов Лев Робертович; Отдел эксплуатации зданий; Руководитель группы по инвентаризации строений и сооружений; 489106
Сотрудник 1255: Иванов Артём Иванович; Отдел эксплуатации зданий; Заведующий (начальник) планово-экономическим отделом; 408806
Сотрудник 1256: Калинина Виктория Денисовна; Отдел эксплуатации зданий; Инженер по качеству; 268607
Сотрудник 1257: Кириллова Анна Павловна; Отдел эксплуатации зданий; Директор (начальник) учреждения (организации); 488806
Сотрудник 1258: Козлова Дарья Тимофеевна; Отдел эксплуатации зданий; Начальник хозяйственного отдела; 445121
Сотрудник 1259: Коновалова Ева Артемьевна; Отдел эксплуатации зданий; Инспектор по контролю за исполнением поручений; 259688
Сотрудник 1260: Кудряшов Арсений Макарович; Отдел эксплуатации зданий; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 193190
Сотрудник 1261: Куликова Арина Алексеевна; Отдел эксплуатации зданий; Младший научный сотрудник; 415313
Сотрудник 1262: Лапин Гордей Демидович; Отдел эксплуатации зданий; Инженер-проектировщик; 249961
Сотрудник 1263: Литвинова Юлия Андреевна; Отдел эксплуатации зданий; Секретарь руководителя; 398641
Сотрудник 1264: Максимова Мия Андреевна; Отдел эксплуатации зданий; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 485685
Сотрудник 1265: Матвеева Анастасия Захаровна; Отдел эксплуатации зданий; Биржевой маклер; 221052
Сотрудник 1266: Мельников Илья Максимович; Отдел эксплуатации зданий; Калькулятор; 198309
Сотрудник 1267: Минин Илья Маркович; Отдел эксплуатации зданий; Инженер; 394357
Сотрудник 1268: Морозова Александра Мирославовна; Отдел эксплуатации зданий; Техник; 487987
Сотрудник 1269: Орлова Анастасия Никитична; Отдел эксплуатации зданий; Оценщик; 160936
Сотрудник 1270: Павлова Ева Антоновна; Отдел эксплуатации зданий; Экономист по финансовой работе; 220299
Сотрудник 1271: Попова Вера Матвеевна; Отдел эксплуатации зданий; Заведующая машинописным бюро; 274733
Сотрудник 1272: Попова Светлана Александровна; Отдел эксплуатации зданий; Консультант по налогам и сборам; 377478
Сотрудник 1273: Чернышева Александра Дмитриевна; Отдел эксплуатации зданий; Ассистент инспектора фонда; 100059
Сотрудник 1274: Шевелева Татьяна Михайловна; Отдел эксплуатации зданий; Техник по метрологии; 134039
Сотрудник 1275: Агеев Демид Богданович; Отдел энергетики; Главный бухгалтер; 160857
Сотрудник 1276: Борисов Григорий Викторович; Отдел энергетики; Инженер по защите информации; 314920
Сотрудник 1277: Волкова Александра Ярославовна; Отдел энергетики; Начальник смены; 256936
Сотрудник 1278: Голубев Григорий Максимович; Отдел энергетики; Экспедитор; 120845
Сотрудник 1279: Губанова Арина Вадимовна; Отдел энергетики; Консультант по налогам и сборам; 111605
Сотрудник 1280: Данилов Артём Всеволодович; Отдел энергетики; Специалист по защите информации; 384307
Сотрудник 1281: Егоров Сергей Ильич; Отдел энергетики; Машинистка; 299367
Сотрудник 1282: Жуков Дмитрий Ильич; Отдел энергетики; Брокер торговый; 137855
Сотрудник 1283: Иванов Артём Романович; Отдел энергетики; Стенографистка; 319414
Сотрудник 1284: Иванов Даниил Васильевич; Отдел энергетики; Биржевой маклер; 443667
Сотрудник 1285: Карасева Виктория Данииловна; Отдел энергетики; Калькулятор; 229210
Сотрудник 1286: Кириллова Мария Тихоновна; Отдел энергетики; Экономист по планированию; 235233
Сотрудник 1287: Климов Родион Максимович; Отдел энергетики; Агент страховой; 429413
Сотрудник 1288: Клюева Лилия Львовна; Отдел энергетики; Заместитель директора по управлению персоналом; 334125
Сотрудник 1289: Корнилова Алиса Денисовна; Отдел энергетики; Переводчик-дактилолог; 332294
Сотрудник 1290: Крылов Владимир Константинович; Отдел энергетики; Начальник цеха (участка); 152159
Сотрудник 1291: Кузьмина Ангелина Ильинична; Отдел энергетики; Инженер-конструктор (конструктор); 333507
Сотрудник 1292: Лаптев Платон Маркович; Отдел энергетики; Заведующий копировально-множительным бюро; 238119
Сотрудник 1293: Мальцева Анна Марковна; Отдел энергетики; Эксперт; 102206
Сотрудник 1294: Марков Глеб Михайлович; Отдел энергетики; Инженер по организации труда; 305383
Сотрудник 1295: Михайлов Артём Дмитриевич; Отдел энергетики; Директор (начальник) вычислительного (информационно - вычислительного) центра; 154456
Сотрудник 1296: Михайлов Даниил Даниилович; Отдел энергетики; Заведующий фотолабораторией; 391162
Сотрудник 1297: Никонова Варвара Матвеевна; Отдел энергетики; Начальник нормативно-исследовательской лаборатории по труду; 287574
Сотрудник 1298: Новиков Артемий Глебович; Отдел энергетики; Крупье; 467921
Сотрудник 1299: Новиков Даниил Максимович; Отдел энергетики; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 454097
Сотрудник 1300: Румянцев Антон Миронович; Отдел энергетики; Директор (генеральный директор, управляющий) предприятия; 361169
Сотрудник 1301: Рыжов Егор Владимирович; Отдел энергетики; Экономист по сбыту; 247199
Сотрудник 1302: Самсонов Роман Александрович; Отдел энергетики; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 128632
Сотрудник 1303: Семенов Марк Егорович; Отдел энергетики; Старший научный сотрудник; 259247
Сотрудник 1304: Симонова София Данииловна; Отдел энергетики; Агент коммерческий; 256198
Сотрудник 1305: Соколов Захар Иванович; Отдел энергетики; Начальник отдела информации; 348704
Сотрудник 1306: Шапошников Тимур Артёмович; Отдел энергетики; Инженер-лаборант; 321061
Сотрудник 1307: Щербаков Дмитрий Кириллович; Отдел энергетики; Инженер по охране труда; 225237
Сотрудник 1308: Андреев Платон Андреевич; Производственный отдел; Начальник юридического отдела; 289617
Сотрудник 1309: Баженова Алиса Сергеевна; Производственный отдел; Начальник отдела контроля качества; 208759
Сотрудник 1310: Бессонова Алиса Тимофеевна; Производственный отдел; Главный механик; 222446
Сотрудник 1311: Быков Михаил Егорович; Производственный отдел; Делопроизводитель; 246984
Сотрудник 1312: Васильев Кирилл Вадимович; Производственный отдел; Специалист по маркетингу; 176049
Сотрудник 1313: Васильев Михаил Андреевич; Производственный отдел; Инженер по организации труда; 312104
Сотрудник 1314: Воробьев Илья Александрович; Производственный отдел; Главный инженер проекта. Главный архитектор проекта; 253374
Сотрудник 1315: Воронина Александра Никитична; Производственный отдел; Начальник нормативно-исследовательской лаборатории по труду; 166776
Сотрудник 1316: Горшкова Таисия Марковна; Производственный отдел; Главный инженер; 484431
Сотрудник 1317: Григорьев Артемий Макарович; Производственный отдел; Начальник лаборатории (бюро) по организации труда и управления производством; 203526
Сотрудник 1318: Григорьева Алиса Александровна; Производственный отдел; Экономист вычислительного (информационно - вычислительного) центра; 183518
Сотрудник 1319: Данилов Лука Даниилович; Производственный отдел; Шеф-инженер; 229894
Сотрудник 1320: Евдокимов Никита Дмитриевич; Производственный отдел; Аукционист; 239172
Сотрудник 1321: Зорина Валерия Артемьевна; Производственный отдел; Табельщик; 100142
Сотрудник 1322: Иванов Артём Иванович; Производственный отдел; Директор (начальник) вычислительного (информационно - вычислительного) центра; 204405
Сотрудник 1323: Исаев Семён Георгиевич; Производственный отдел; Начальник центральной заводской лаборатории; 129635
Сотрудник 1324: Карпов Артём Игоревич; Производственный отдел; Эксперт; 151743
Сотрудник 1325: Козлов Вадим Михайлович; Производственный отдел; Начальник финансового отдела; 203670
Сотрудник 1326: Кузнецова Ирина Мироновна; Производственный отдел; Главный метролог; 345936
Сотрудник 1327: Левина Маргарита Андреевна; Производственный отдел; Управляющий отделением (фермой, сельскохозяйственным участком); 402145
Сотрудник 1328: Леонова Валерия Никитична; Производственный отдел; Начальник автоколонны; 169759
Сотрудник 1329: Макарова Александра Николаевна; Производственный отдел; Художник; 210850
Сотрудник 1330: Максимова Нина Тимофеевна; Производственный отдел; Нарядчик; 144473
Сотрудник 1331: Маркелова Дарья Дмитриевна; Производственный отдел; Экономист; 430312
Сотрудник 1332: Марков Глеб Михайлович; Производственный отдел; Специалист по маркетингу; 453012
Сотрудник 1333: Миронова Майя Данииловна; Производственный отдел; Художественный редактор; 361291
Сотрудник 1334: Молчанова Антонина Романовна; Производственный отдел; Директор по связям с инвесторами; 377819
Сотрудник 1335: Морозова Александра Мирославовна; Производственный отдел; Инспектор по кадрам; 435176
Сотрудник 1336: Новиков Денис Даниилович; Производственный отдел; Начальник отдела стандартизации; 186844
Сотрудник 1337: Новиков Егор Иванович; Производственный отдел; Начальник отдела маркетинга; 172016
Сотрудник 1338: Пастухова Мария Георгиевна; Производственный отдел; Начальник отдела по связям с инвесторами; 136820
Сотрудник 1339: Петров Глеб Ярославович; Производственный отдел; Секретарь незрячего специалиста; 261720
Сотрудник 1340: Поляков Алексей Львович; Производственный отдел; Научный сотрудник; 333613
Сотрудник 1341: Федоров Максим Маркович; Производственный отдел; Начальник отдела материально-технического снабжения; 183680
Сотрудник 1342: Чистяков Марк Ильич; Производственный отдел; Техник-лаборант; 223085
Сотрудник 1343: Щукина Вероника Александровна; Производственный отдел; Начальник отдела (лаборатории, сектора) по защите информации; 294382
Сотрудник 1344: Андреева Валерия Никитична; Рекламный отдел; Ученый секретарь; 329013
Сотрудник 1345: Балашова Алиса Максимовна; Рекламный отдел; Менеджер по связям с инвесторами; 496996
Сотрудник 1346: Безрукова Яна Максимовна; Рекламный отдел; Агент; 182735
Сотрудник 1347: Бирюкова Екатерина Михайловна; Рекламный отдел; Старший научный сотрудник; 118441
Сотрудник 1348: Борисова Анна Андреевна; Рекламный отдел; Директор гостиницы; 192339
Сотрудник 1349: Булатов Михаил Михайлович; Рекламный отдел; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 294741
Сотрудник 1350: Васильев Артём Николаевич; Рекламный отдел; Инженер по нормированию труда; 240577
Сотрудник 1351: Волков Артур Даниилович; Рекламный отдел; Специалист по связям с общественностью; 237132
Сотрудник 1352: Волкова Полина Максимовна; Рекламный отдел; Чертежник-конструктор; 103544
Сотрудник 1353: Григорьев Артемий Макарович; Рекламный отдел; Заместитель директора по управлению персоналом; 360077
Сотрудник 1354: Григорьева Ирина Владимировна; Рекламный отдел; Заведующий общежитием; 337239
Сотрудник 1355: Долгов Фёдор Александрович; Рекламный отдел; Инженер по организации управления производством; 179774
Сотрудник 1356: Емельянова Маргарита Николаевна; Рекламный отдел; Начальник отдела по связям с инвесторами; 198190
Сотрудник 1357: Захаров Александр Ильич; Рекламный отдел; Заведующая машинописным бюро; 331491
Сотрудник 1358: Иванова Мария Тимуровна; Рекламный отдел; Мастер контрольный (участка, цеха); 400088
Сотрудник 1359: Ковалев Максим Фёдорович; Рекламный отдел; Начальник исследовательской лаборатории; 387285
Сотрудник 1360: Котова Василиса Васильевна; Рекламный отдел; Художник; 322219
Сотрудник 1361: Кочетова Евгения Константиновна; Рекламный отдел; Ведущий научный сотрудник; 227555
Сотрудник 1362: Кузнецова Татьяна Артемьевна; Рекламный отдел; Эксперт по оценке соответствия лифтов требованиям безопасности; 249652
Сотрудник 1363: Кузьмина Ангелина Ильинична; Рекламный отдел; Ведущий научный сотрудник; 232916
Сотрудник 1364: Левина Маргарита Андреевна; Рекламный отдел; Начальник отдела охраны труда; 226713
Сотрудник 1365: Леонов Егор Егорович; Рекламный отдел; Инженер по инвентаризации строений и сооружений; 460921
Сотрудник 1366: Леонова Яна Егоровна; Рекламный отдел; Агент по закупкам; 324171
Сотрудник 1367: Максимов Павел Никитич; Рекламный отдел; Главный редактор; 347353
Сотрудник 1368: Митрофанов Артём Анатольевич; Рекламный отдел; Юрисконсульт; 168983
Сотрудник 1369: Михайлов Макар Русланович; Рекламный отдел; Лаборант; 220805
Сотрудник 1370: Нестерова Полина Марковна; Рекламный отдел; Инженер по научно-технической информации; 336718
Сотрудник 1371: Никифоров Марк Степанович; Рекламный отдел; Инженер по научно-технической информации; 193042
Сотрудник 1372: Пастухов Артемий Вадимович; Рекламный отдел; Корректор; 123955
Сотрудник 1373: Плотникова Виктория Павловна; Рекламный отдел; Инженер по подготовке производства; 349464
Сотрудник 1374: Полякова Варвара Елисеевна; Рекламный отдел; Инженер по инвентаризации строений и сооружений; 379832
Сотрудник 1375: Сахарова Мила Ивановна; Рекламный отдел; Юрисконсульт; 262924
Сотрудник 1376: Седова София Мирославовна; Рекламный отдел; Начальник отдела автоматизации и механизации производственных процессов; 406793
Сотрудник 1377: Соболев Лука Сергеевич; Рекламный отдел; Начальник отдела маркетинга; 147161
Сотрудник 1378: Соболева Дарья Егоровна; Рекламный отдел; Главный технолог; 377841
Сотрудник 1379: Токарев Арсений Кириллович; Рекламный отдел; Инженер по нормированию труда; 476539
Сотрудник 1380: Цветков Александр Сергеевич; Рекламный отдел; Экономист по материально-техническому снабжению; 303692
Сотрудник 1381: Чернова Василиса Владимировна; Рекламный отдел; Экономист по планированию; 328550
Сотрудник 1382: Шевелев Илья Михайлович; Рекламный отдел; Начальник производственной лаборатории (по контролю производства); 312803
Сотрудник 1383: Андреев Даниил Кириллович; Складской отдел; Начальник инструментального отдела; 353162
Сотрудник 1384: Архипова Анастасия Александровна; Складской отдел; Техник; 128372
Сотрудник 1385: Бабушкина Ева Егоровна; Складской отдел; Главный научный сотрудник; 488887
Сотрудник 1386: Баранова Милана Александровна; Складской отдел; Техник-лаборант; 402984
Сотрудник 1387: Васильева Алиса Кирилловна; Складской отдел; Инженер по научно-технической информации; 398964
Сотрудник 1388: Васильева Анна Андреевна; Складской отдел; Секретарь руководителя; 161459
Сотрудник 1389: Воронцова Алина Максимовна; Складской отдел; Техник вычислительного (информационно-вычислительного) центра; 418222
Сотрудник 1390: Грибова Ксения Егоровна; Складской отдел; Специалист по кадрам; 414154
Сотрудник 1391: Григорьева Анастасия Захаровна; Складской отдел; Начальник центральной заводской лаборатории; 470427
Сотрудник 1392: Жуков Дмитрий Ильич; Складской отдел; Менеджер по персоналу; 421546
Сотрудник 1393: Зыкова Милена Матвеевна; Складской отдел; Инкассатор; 235971
Сотрудник 1394: Иванов Святослав Олегович; Складской отдел; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 133513
Сотрудник 1395: Исаева Алиса Тимуровна; Складской отдел; Инженер по охране окружающей среды (эколог); 484892
Сотрудник 1396: Карасева Виктория Данииловна; Складской отдел; Методист по физической культуре; 313552
Сотрудник 1397: Кузьмина Ангелина Ильинична; Складской отдел; Инженер по инструменту; 172706
Сотрудник 1398: Лебедев Дмитрий Вячеславович; Складской отдел; Техник по стандартизации; 119025
Сотрудник 1399: Лебедева Ксения Артемьевна; Складской отдел; Специалист по защите информации; 124467
Сотрудник 1400: Овчинникова Злата Демидовна; Складской отдел; Старший научный сотрудник; 434190
Сотрудник 1401: Пастухов Артемий Вадимович; Складской отдел; Начальник отдела социального развития; 360778
Сотрудник 1402: Петров Глеб Ярославович; Складской отдел; Начальник лаборатории (бюро) социологии труда; 450098
Сотрудник 1403: Прохорова Ева Родионовна; Складской отдел; Специалист по защите информации; 231834
Сотрудник 1404: Румянцева София Владимировна; Складской отдел; Бухгалтер; 135630
Сотрудник 1405: Рыжов Артём Дмитриевич; Складской отдел; Начальник цеха (участка); 495670
Сотрудник 1406: Савин Тихон Лукич; Складской отдел; Экспедитор; 489601
Сотрудник 1407: Соколова Ева Максимовна; Складской отдел; Бухгалтер; 221422
Сотрудник 1408: Субботина Арина Леонидовна; Складской отдел; Редактор; 236144
Сотрудник 1409: Сычев Фёдор Фёдорович; Складской отдел; Редактор; 440438
Сотрудник 1410: Сычева Кристина Романовна; Складской отдел; Экономист по труду; 140982
Сотрудник 1411: Ульянов Александр Максимович; Складской отдел; Начальник отдела подготовки кадров; 178549
Сотрудник 1412: Андреев Даниил Кириллович; Финансовый отдел; Калькулятор; 328292
Сотрудник 1413: Белов Кирилл Никитич; Финансовый отдел; Менеджер по связям с инвесторами; 451655
Сотрудник 1414: Быков Михаил Егорович; Финансовый отдел; Техник-технолог; 358525
Сотрудник 1415: Васильев Николай Матвеевич; Финансовый отдел; Менеджер по связям с общественностью; 134000
Сотрудник 1416: Васильева София Михайловна; Финансовый отдел; Начальник отдела по связям с общественностью; 272099
Сотрудник 1417: Власова Полина Данииловна; Финансовый отдел; Главный энергетик; 185380
Сотрудник 1418: Волков Гордей Иванович; Финансовый отдел; Брокер торговый; 455193
Сотрудник 1419: Герасимов Михаил Дмитриевич; Финансовый отдел; Заведующий складом; 487872
Сотрудник 1420: Грачева Елизавета Михайловна; Финансовый отдел; Директор типографии; 483933
Сотрудник 1421: Евдокимов Никита Дмитриевич; Финансовый отдел; Специалист по кадрам; 296368
Сотрудник 1422: Захарова Екатерина Германовна; Финансовый отдел; Директор (начальник) вычислительного (информационно - вычислительного) центра; 411330
Сотрудник 1423: Калинина София Алексеевна; Финансовый отдел; Инженер по подготовке кадров; 387699
Сотрудник 1424: Корнеева Екатерина Юрьевна; Финансовый отдел; Начальник отдела автоматизации и механизации производственных процессов; 194871
Сотрудник 1425: Корнилова Алиса Денисовна; Финансовый отдел; Дежурный бюро пропусков; 234428
Сотрудник 1426: Куликова Варвара Николаевна; Финансовый отдел; Агент коммерческий; 330237
Сотрудник 1427: Лапин Гордей Демидович; Финансовый отдел; Художник-конструктор (дизайнер); 421702
Сотрудник 1428: Лаптева Дарья Артёмовна; Финансовый отдел; Статистик; 177182
Сотрудник 1429: Лукьянова Мария Константиновна; Финансовый отдел; Главный редактор; 171120
Сотрудник 1430: Макарова Александра Николаевна; Финансовый отдел; Инспектор по контролю за исполнением поручений; 307830
Сотрудник 1431: Мешков Глеб Адамович; Финансовый отдел; Агент страховой; 176445
Сотрудник 1432: Михеев Вячеслав Егорович; Финансовый отдел; Начальник отдела охраны окружающей среды; 340504
Сотрудник 1433: Никулина Евгения Семёновна; Финансовый отдел; Заместитель директора по коммерческим вопросам; 427554
Сотрудник 1434: Прохорова Ева Родионовна; Финансовый отдел; Социолог; 234122
Сотрудник 1435: Селиванов Евгений Артемьевич; Финансовый отдел; Механик; 123692
Сотрудник 1436: Серов Иван Григорьевич; Финансовый отдел; Начальник (руководитель) бригады (группы); 357892
Сотрудник 1437: Филатова Кира Владиславовна; Финансовый отдел; Техник по планированию; 275403
Сотрудник 1438: Фомин Константин Юрьевич; Финансовый отдел; Начальник цеха опытного производства; 262840
Сотрудник 1439: Чистяков Марк Ильич; Финансовый отдел; Архитектор; 387099
Сотрудник 1440: Алешин Алексей Георгиевич; Юридический отдел; Машинистка; 153283
Сотрудник 1441: Анисимов Арсений Дмитриевич; Юридический отдел; Эксперт дорожного хозяйства; 463713
Сотрудник 1442: Беспалов Фёдор Сергеевич; Юридический отдел; Главный специалист по защите информации; 187785
