Сотрудник 1: Акимов Ярослав Владиславович; IT-отдел; Агент по снабжению; 297256
Сотрудник 1263: Кочетова Полина Дмитриевна; Отдел управления проектами; Инструктор-дактилолог; 167298
Сотрудник 1264: Кошелев Максим Тимофеевич; Отдел управления проектами; Начальник планово - экономического отдела; 221105
Сотрудник 1265: Кузнецов Михаил Андреевич; Отдел управления проектами; Экономист по финансовой работе; 385725
Сотрудник 1266: Кузнецова Василиса Алексеевна; Отдел управления проектами; Начальник отдела информации; 299062
Сотрудник 1267: Курочкин Даниил Александрович; Отдел управления проектами; Аналитик; 245683
Сотрудник 1268: Левин Илья Степанович; Отдел управления проектами; Специалист по маркетингу; 480498
Сотрудник 1269: Майоров Тимофей Сергеевич; Отдел управления проектами; Заведующий фотолабораторией; 402226
Сотрудник 1270: Маслов Иван Михайлович; Отдел управления проектами; Экономист вычислительного (информационно - вычислительного) центра; 319582
Сотрудник 1271: Медведева Анастасия Максимовна; Отдел управления проектами; Таксировщик; 472857
Сотрудник 1272: Минин Илья Маркович; Отдел управления проектами; Заведующая машинописным бюро; 203872
Сотрудник 1273: Минин Илья Маркович; Отдел управления проектами; Специалист по защите информации; 362197
Сотрудник 1274: Петров Сергей Сергеевич; Отдел управления проектами; Главный инженер проекта. Главный архитектор проекта; 234426
Сотрудник 1275: Семенова Мирослава Олеговна; Отдел управления проектами; Лаборант; 430429
Сотрудник 1276: Сергеева Вероника Германовна; Отдел управления проектами; Заведующий чертежно-копировальным бюро; 178250
Сотрудник 1277: Тарасов Святослав Никитич; Отдел управления проектами; Техник по труду; 196372
Сотрудник 1278: Тимофеева Василиса Марковна; Отдел управления проектами; Заведующий бюро пропусков; 291348
Сотрудник 1279: Федоров Михаил Тимофеевич; Отдел управления проектами; Инженер; 433728
Сотрудник 1280: Федорова Ольга Ивановна; Отдел управления проектами; Заместитель директора по связям с общественностью; 259424
Сотрудник 1281: Федосова Мирослава Тихоновна; Отдел управления проектами; Начальник отдела охраны труда; 332322
Сотрудник 1282: Царева Анастасия Артёмовна; Отдел управления проектами; Кодификатор; 458800
Сотрудник 1283: Шевелев Тимофей Саввич; Отдел управления проектами; Начальник отдела по связям с общественностью; 434207
Сотрудник 1284: Яковлева Вероника Артёмовна; Отдел управления проектами; Экономист вычислительного (информационно - вычислительного) центра; 324049
Сотрудник 1285: Александров Захар Иванович; Отдел управления рисками; Агент страховой; 121226
Сотрудник 1286: Алексеева Злата Максимовна; Отдел управления рисками; Оператор по диспетчерскому обслуживанию лифтов; 463681
Сотрудник 1287: Алешин Алексей Георгиевич; Отдел управления рисками; Техник по инструменту; 467984
Сотрудник 1288: Андреева Елена Артёмовна; Отдел управления рисками; Техник по инвентаризации строений и сооружений; 316422
Сотрудник 1289: Баженова Ольга Кирилловна; Отдел управления рисками; Копировщик; 120757
Сотрудник 1290: Бирюков Максим Георгиевич; Отдел управления рисками; Калькулятор; 220760
Сотрудник 1291: Борисов Тимур Георгиевич; Отдел управления рисками; Ведущий конструктор; 129814
Сотрудник 1292: Герасимов Михаил Дмитриевич; Отдел управления рисками; Лаборант; 479769
Сотрудник 1293: Глухова София Богдановна; Отдел управления рисками; Начальник автоколонны; 411252
Сотрудник 1294: Голованов Григорий Платонович; Отдел управления рисками; Руководитель подразделения; 391346
Сотрудник 1295: Данилов Лука Даниилович; Отдел управления рисками; Старший научный сотрудник; 151723
Сотрудник 1296: Иванова Елизавета Васильевна; Отдел управления рисками; Переводчик-дактилолог; 215653
Сотрудник 1297: Карпова Милана Михайловна; Отдел управления рисками; Начальник отдела по связям с общественностью; 198672
Сотрудник 1298: Карпова Милана Михайловна; Отдел управления рисками; Учетчик; 276240
Сотрудник 1299: Ковалева Александра Савельевна; Отдел управления рисками; Заведующий конструкторским отделом; 338294
Сотрудник 1300: Козлова Дарья Тимофеевна; Отдел управления рисками; Специалист по кадрам; 121999
Сотрудник 1301: Козлова Ольга Ивановна; Отдел управления рисками; Инженер по метрологии; 142686
Сотрудник 1302: Кочетова Полина Дмитриевна; Отдел управления рисками; Заведующий канцелярией; 314127
Сотрудник 1303: Кузьмин Дмитрий Александрович; Отдел управления рисками; Управляющий отделением (фермой, сельскохозяйственным участком); 383067
Сотрудник 1304: Куликова Арина Алексеевна; Отдел управления рисками; Начальник отдела маркетинга; 486701
Сотрудник 1305: Лапина Дарья Алексеевна; Отдел управления рисками; Заведующий (начальник) планово-экономическим отделом; 298141
Сотрудник 1306: Лебедев Александр Георгиевич; Отдел управления рисками; Техник по инвентаризации строений и сооружений; 236398
Сотрудник 1307: Леонов Иван Арсеньевич; Отдел управления рисками; Заведующий (начальник) отделом кадров; 379510
Сотрудник 1308: Мальцева Арина Данииловна; Отдел управления рисками; Товаровед; 215101
Сотрудник 1309: Маслов Даниил Ильич; Отдел управления рисками; Директор (начальник) учреждения (организации); 112169
Сотрудник 1310: Матвеева Мария Матвеевна; Отдел управления рисками; Начальник производственной лаборатории (по контролю производства); 180918
Сотрудник 1311: Морозов Юрий Семёнович; Отдел управления рисками; Начальник отдела патентной и изобретательской работы; 142624
Сотрудник 1312: Устинов Иван Николаевич; Отдел управления рисками; Главный редактор; 162576
Сотрудник 1313: Яковлев Даниил Никитич; Отдел управления рисками; Начальник лаборатории (бюро) технико - экономических исследований; 222466
Сотрудник 1314: Акимов Ярослав Владиславович; Отдел цифровой трансформации; Экономист по договорной и претензионной работе; 411403
Сотрудник 1315: Быкова Юлия Макаровна; Отдел цифровой трансформации; Главный специалист по защите информации; 392376
Сотрудник 1316: Воробьева Кира Николаевна; Отдел цифровой трансформации; Начальник смены; 367483
Сотрудник 1317: Гончарова Милана Фёдоровна; Отдел цифровой трансформации; Начальник отдела кадров; 212335
Сотрудник 1318: Грачев Иван Семёнович; Отдел цифровой трансформации; Начальник отдела автоматизированной системы управления производством; 290726
Сотрудник 1319: Дмитриев Максим Владиславович; Отдел цифровой трансформации; Переводчик; 428142
Сотрудник 1320: Долгова Дарья Ярославовна; Отдел цифровой трансформации; Механик; 315233
Сотрудник 1321: Захарова Екатерина Германовна; Отдел цифровой трансформации; Инженер по автоматизации и механизации производственных процессов; 361696
Сотрудник 1322: Зубов Лев Робертович; Отдел цифровой трансформации; Главный технолог; 104761
Сотрудник 1323: Ковалев Артём Семёнович; Отдел цифровой трансформации; Инженер по метрологии; 418937
Сотрудник 1324: Комарова Алёна Данииловна; Отдел цифровой трансформации; Специалист по связям с общественностью; 418271
Сотрудник 1325: Коновалова Ева Артемьевна; Отдел цифровой трансформации; Учетчик; 109373
Сотрудник 1326: Краснова Анастасия Александровна; Отдел цифровой трансформации; Крупье; 312125
Сотрудник 1327: Кузьмина Яна Евгеньевна; Отдел цифровой трансформации; Инженер по патентной и изобретательской работе; 260440
Сотрудник 1328: Лаврентьева Милана Андреевна; Отдел цифровой трансформации; Редактор; 467529
Сотрудник 1329: Леонтьев Сергей Георгиевич; Отдел цифровой трансформации; Мастер контрольный (участка, цеха); 163118
Сотрудник 1330: Лукьянов Максим Даниилович; Отдел цифровой трансформации; Статистик; 172731
Сотрудник 1331: Макарова Елизавета Марковна; Отдел цифровой трансформации; Начальник производственного отдела; 386117
Сотрудник 1332: Макарова Елизавета Марковна; Отдел цифровой трансформации; Инженер по комплектации оборудования; 495770
Сотрудник 1333: Мельникова Мирослава Данииловна; Отдел цифровой трансформации; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 232926
Сотрудник 1334: Минина Валентина Максимовна; Отдел цифровой трансформации; Заведующий хозяйством; 246670
Сотрудник 1335: Орлова Арина Владиславовна; Отдел цифровой трансформации; Заведующий (начальник) отделом стандартизации; 377217
Сотрудник 1336: Парфенова Ксения Владимировна; Отдел цифровой трансформации; Директор по связям с инвесторами; 348696
Сотрудник 1337: Петров Михаил Сергеевич; Отдел цифровой трансформации; Начальник (заведующий) мастерской; 484969
Сотрудник 1338: Семенова Яна Максимовна; Отдел цифровой трансформации; Начальник инструментального отдела; 204787
Сотрудник 1339: Соловьев Дмитрий Дмитриевич; Отдел цифровой трансформации; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 315314
Сотрудник 1340: Фомин Константин Юрьевич; Отдел цифровой трансформации; Начальник отдела контроля качества; 452323
Сотрудник 1341: Вавилов Никита Маркович; Отдел экологии; Менеджер по связям с общественностью; 123386
Сотрудник 1342: Васильева Алиса Тимофеевна; Отдел экологии; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 174870
Сотрудник 1343: Васильева Алиса Тимофеевна; Отдел экологии; Выпускающий; 419093
Сотрудник 1344: Воробьева София Матвеевна; Отдел экологии; Начальник отдела стандартизации; 147115
Сотрудник 1345: Глебов Платон Дмитриевич; Отдел экологии; Диспетчер; 198884
Сотрудник 1346: Голубев Николай Михайлович; Отдел экологии; Инструктор-дактилолог; 124981
Сотрудник 1347: Григорьев Артемий Макарович; Отдел экологии; Архитектор; 289976
Сотрудник 1348: Долгова Дарья Ярославовна; Отдел экологии; Инженер по качеству; 310208
Сотрудник 1349: Захаров Артём Русланович; Отдел экологии; Начальник отдела организации и оплаты труда; 216924
Сотрудник 1350: Иванова Зоя Ивановна; Отдел экологии; Инкассатор; 284720
Сотрудник 1351: Иванова Зоя Ивановна; Отдел экологии; Социолог; 451860
Сотрудник 1352: Ильин Артём Даниилович; Отдел экологии; Начальник планово - экономического отдела; 111569
Сотрудник 1353: Козлова Дарья Тимофеевна; Отдел экологии; Бухгалтер-ревизор; 252192
Сотрудник 1354: Кондратьева Мирослава Максимовна; Отдел экологии; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 303197
Сотрудник 1355: Котова Василиса Васильевна; Отдел экологии; Заведующий (начальник) отделом кадров; 133555
Сотрудник 1356: Котова Елизавета Александровна; Отдел экологии; Инженер-лаборант; 397607
Сотрудник 1357: Кочеткова Василиса Михайловна; Отдел экологии; Администратор; 360529
Сотрудник 1358: Краснов Мирон Артёмович; Отдел экологии; Лаборант; 420003
Сотрудник 1359: Лапина Дарья Алексеевна; Отдел экологии; Чертежник-конструктор; 132903
Сотрудник 1360: Лебедева София Матвеевна; Отдел экологии; Инженер по стандартизации; 466423
Сотрудник 1361: Литвинова Анастасия Богдановна; Отдел экологии; Эксперт; 413319
Сотрудник 1362: Литвинова Юлия Андреевна; Отдел экологии; Инженер по нормированию труда; 254146
Сотрудник 1363: Лукьянов Александр Дмитриевич; Отдел экологии; Техник-проектировщик; 378561
Сотрудник 1364: Лукьянов Иван Матвеевич; Отдел экологии; Инженер по организации управления производством; 493289
Сотрудник 1365: Марков Глеб Михайлович; Отдел экологии; Чертежник-конструктор; 341708
Сотрудник 1366: Михайлов Алексей Андреевич; Отдел экологии; Выпускающий; 223474
Сотрудник 1367: Морозова Елена Львовна; Отдел экологии; Главный конструктор проекта; 191206
Сотрудник 1368: Нестерова Полина Марковна; Отдел экологии; Производитель работ (прораб); 218896
Сотрудник 1369: Окулов Ярослав Владимирович; Отдел экологии; Агент рекламный; 336287
Сотрудник 1370: Панин Станислав Саввич; Отдел экологии; Главный инженер; 490054
Сотрудник 1371: Панфилов Никита Андреевич; Отдел экологии; Директор (генеральный директор, управляющий) предприятия; 185347
Сотрудник 1372: Попов Алексей Даниилович; Отдел экологии; Главный диспетчер; 212274
Сотрудник 1373: Рудакова София Степановна; Отдел экологии; Начальник (заведующий) мастерской; 174378
Сотрудник 1374: Савельева Ольга Юрьевна; Отдел экологии; Производитель работ (прораб); 267990
Сотрудник 1375: Смирнов Леонид Романович; Отдел экологии; Инженер по защите информации; 239934
Сотрудник 1376: Соловьева Кира Егоровна; Отдел экологии; Редактор; 129226
Сотрудник 1377: Сомова Ксения Никитична; Отдел экологии; Начальник нормативно-исследовательской лаборатории по труду; 241818
Сотрудник 1378: Тихонова Ева Владимировна; Отдел экологии; Заведующий (начальник) отделом стандартизации; 141454
Сотрудник 1379: Худяков Кирилл Андреевич; Отдел экологии; Дежурный бюро пропусков; 101178
Сотрудник 1380: Шевелев Тимофей Саввич; Отдел экологии; Инженер по инструменту; 481803
Сотрудник 1381: Шевелева Арина Дмитриевна; Отдел экологии; Начальник отдела охраны труда; 188016
Сотрудник 1382: Анисимова Варвара Михайловна; Отдел экономической безопасности; Корректор; 247491
Сотрудник 1383: Быков Михаил Егорович; Отдел экономической безопасности; Заведующий (начальник) отделом кадров; 488375
Сотрудник 1384: Васильев Владимир Николаевич; Отдел экономической безопасности; Главный инженер проекта. Главный архитектор проекта; 342120
Сотрудник 1385: Волков Гордей Иванович; Отдел экономической безопасности; Финансовый директор (заместитель директора по финансам); 257827
Сотрудник 1386: Воронцов Георгий Андреевич; Отдел экономической безопасности; Инженер; 177266
Сотрудник 1387: Гришин Никита Артёмович; Отдел экономической безопасности; Инженер по научно-технической информации; 161331
Сотрудник 1388: Денисова Дарья Ярославовна; Отдел экономической безопасности; Инженер-конструктор (конструктор); 210716
Сотрудник 1389: Денисова Дарья Ярославовна; Отдел экономической безопасности; Ведущий инженер; 232333
Сотрудник 1390: Евдокимов Никита Дмитриевич; Отдел экономической безопасности; Заведующий (начальник) отделом стандартизации; 177134
Сотрудник 1391: Иванов Владимир Глебович; Отдел экономической безопасности; Специалист по защите информации; 341225
Сотрудник 1392: Иванов Макар Вячеславович; Отдел экономической безопасности; Начальник отдела (лаборатории, сектора) по защите информации; 111183
Сотрудник 1393: Иванова Варвара Михайловна; Отдел экономической безопасности; Заместитель директора по коммерческим вопросам; 305764
Сотрудник 1394: Иванова Ульяна Матвеевна; Отдел экономической безопасности; Главный специалист по защите информации; 409541
Сотрудник 1395: Кожевников Иван Тимофеевич; Отдел экономической безопасности; Ландшафтный архитектор; 208583
Сотрудник 1396: Козлов Андрей Артёмович; Отдел экономической безопасности; Техник-технолог; 435333
Сотрудник 1397: Котова Ирина Марковна; Отдел экономической безопасности; Инженер по подготовке кадров; 408500
Сотрудник 1398: Кузнецова Вероника Тимуровна; Отдел экономической безопасности; Заведующий фотолабораторией; 127056
Сотрудник 1399: Лукьянов Максим Даниилович; Отдел экономической безопасности; Старший научный сотрудник; 471649
Сотрудник 1400: Майоров Гордей Платонович; Отдел экономической безопасности; Оценщик; 192861
Сотрудник 1401: Минаева Екатерина Марковна; Отдел экономической безопасности; Заместитель директора по коммерческим вопросам; 121255
Сотрудник 1402: Минаева Екатерина Марковна; Отдел экономической безопасности; Экспедитор по перевозке грузов; 498692
Сотрудник 1403: Морозова Александра Мирославовна; Отдел экономической безопасности; Начальник цеха опытного производства; 379520
Сотрудник 1404: Назаров Ярослав Фёдорович; Отдел экономической безопасности; Менеджер; 481360
Сотрудник 1405: Никулина Евгения Семёновна; Отдел экономической безопасности; Начальник отдела охраны окружающей среды; 419655
Сотрудник 1406: Панфилов Алексей Владимирович; Отдел экономической безопасности; Дежурный бюро пропусков; 285716
Сотрудник 1407: Панфилов Никита Андреевич; Отдел экономической безопасности; Начальник отдела охраны окружающей среды; 227591
Сотрудник 1408: Петрова Милана Дмитриевна; Отдел экономической безопасности; Техник по метрологии; 385555
Сотрудник 1409: Попова Анастасия Кирилловна; Отдел экономической безопасности; Менеджер по связям с инвесторами; 485760
Сотрудник 1410: Попова Вера Матвеевна; Отдел экономической безопасности; Художественный редактор; 443868
Сотрудник 1411: Романов Даниил Андреевич; Отдел экономической безопасности; Калькулятор; 333991
Сотрудник 1412: Соколов Иван Матвеевич; Отдел экономической безопасности; Брокер торговый; 149658
Сотрудник 1413: Соловьев Александр Андреевич; Отдел экономической безопасности; Младший редактор; 286977
Сотрудник 1414: Сомова Таисия Михайловна; Отдел экономической безопасности; Начальник отдела кадров; 220058
Сотрудник 1415: Сорокина Анастасия Тимофеевна; Отдел экономической безопасности; Заведующий экспедицией; 152017
Сотрудник 1416: Тимофеева Александра Дмитриевна; Отдел экономической безопасности; Инженер по организации труда; 404043
Сотрудник 1417: Ткачева Вероника Маратовна; Отдел экономической безопасности; Агент страховой; 307512
Сотрудник 1418: Устинов Иван Николаевич; Отдел экономической безопасности; Главный конструктор; 428640
Сотрудник 1419: Фадеева Мария Максимовна; Отдел экономической безопасности; Лаборант; 121397
Сотрудник 1420: Федосеева Алиса Владиславовна; Отдел экономической безопасности; Младший редактор; 277954
Сотрудник 1421: Филиппова Анастасия Георгиевна; Отдел экономической безопасности; Специалист по связям с инвесторами; 269133
Сотрудник 1422: Андреев Михаил Филиппович; Отдел эксплуатации; Психолог; 121761
Сотрудник 1423: Власов Илья Васильевич; Отдел эксплуатации; Шеф-инженер; 123737
Сотрудник 1424: Громов Даниил Матвеевич; Отдел эксплуатации; Специалист по связям с общественностью; 342363
Сотрудник 1425: Зотов Макар Тимурович; Отдел эксплуатации; Кодификатор; 403365
Сотрудник 1426: Калашников Пётр Михайлович; Отдел эксплуатации; Социолог; 462050
Сотрудник 1427: Колесникова Арина Мироновна; Отдел эксплуатации; Заведующий камерой хранения; 387734
Сотрудник 1428: Кошелев Максим Тимофеевич; Отдел эксплуатации; Начальник отдела стандартизации; 372840
Сотрудник 1429: Кошелева Вера Богдановна; Отдел эксплуатации; Начальник (заведующий) мастерской; 432688
Сотрудник 1430: Краснов Мирон Артёмович; Отдел эксплуатации; Математик; 101665
Сотрудник 1431: Краснова Ксения Лукинична; Отдел эксплуатации; Эксперт по промышленной безопасности подъемных сооружений; 360577
Сотрудник 1432: Кузнецов Роман Артемьевич; Отдел эксплуатации; Заведующий (начальник) отделом научно-технической информации; 103099
Сотрудник 1433: Кузьмина Яна Евгеньевна; Отдел эксплуатации; Начальник отдела охраны труда; 152456
Сотрудник 1434: Леонов Иван Арсеньевич; Отдел эксплуатации; Дежурный бюро пропусков; 201139
Сотрудник 1435: Матвеева Анастасия Захаровна; Отдел эксплуатации; Техник по защите информации; 359022
Сотрудник 1436: Медведев Даниил Григорьевич; Отдел эксплуатации; Консультант по налогам и сборам; 391387
Сотрудник 1437: Миронов Дмитрий Николаевич; Отдел эксплуатации; Инженер по автоматизированным системам управления производством; 378574
Сотрудник 1438: Михайлов Макар Русланович; Отдел эксплуатации; Начальник отдела организации и оплаты труда; 138660
Сотрудник 1439: Никулина Ксения Владимировна; Отдел эксплуатации; Начальник смены; 456877
Сотрудник 1440: Овчинникова София Данииловна; Отдел эксплуатации; Заведующий канцелярией; 434893
Сотрудник 1441: Окулов Ярослав Владимирович; Отдел эксплуатации; Экономист по финансовой работе; 294736
Сотрудник 1442: Панкратова Юлия Егоровна; Отдел эксплуатации; Техник по наладке и испытаниям; 348169
Сотрудник 1443: Пастухова Мария Георгиевна; Отдел эксплуатации; Заведующий жилым корпусом пансионата (гостиницы); 168746
Сотрудник 1444: Петров Максим Дмитриевич; Отдел эксплуатации; Техник-конструктор; 125120
Сотрудник 1445: Романова Маргарита Артёмовна; Отдел эксплуатации; Оператор диспетчерской движения и погрузочно-разгрузочных работ; 187507
Сотрудник 1446: Савельев Павел Георгиевич; Отдел эксплуатации; Математик; 246953
Сотрудник 1447: Савицкая Анастасия Данииловна; Отдел эксплуатации; Главный диспетчер; 344644
Сотрудник 1448: Сомова Ксения Никитична; Отдел эксплуатации; Заведующий столовой; 344159
Сотрудник 1449: Судакова Мария Михайловна; Отдел эксплуатации; Менеджер по персоналу; 252180
Сотрудник 1450: Тихомиров Иван Тимофеевич; Отдел эксплуатации; Главный металлург; 408221
Сотрудник 1451: Ульянов Александр Максимович; Отдел эксплуатации; Агент по снабжению; 252244
Сотрудник 1452: Федоров Михаил Тимофеевич; Отдел эксплуатации; Инженер по нормированию труда; 474230
Сотрудник 1453: Филиппов Никита Ярославович; Отдел эксплуатации; Стенографистка; 447141
Сотрудник 1454: Фомина Милана Никитична; Отдел эксплуатации; Начальник (руководитель) бригады (группы); 159229
Сотрудник 1455: Алексеева Злата Максимовна; Отдел эксплуатации зданий; Начальник отдела стандартизации; 128524
Сотрудник 1456: Бессонов Михаил Артёмович; Отдел эксплуатации зданий; Администратор; 297721
Сотрудник 1457: Бессонова Зоя Максимовна; Отдел эксплуатации зданий; Инженер-лаборант; 164177
Сотрудник 1458: Булатов Алексей Маркович; Отдел эксплуатации зданий; Главный метролог; 212589
Сотрудник 1459: Воронина Екатерина Матвеевна; Отдел эксплуатации зданий; Главный инженер; 290663
Сотрудник 1460: Галкин Роберт Викторович; Отдел эксплуатации зданий; Инженер по автоматизированным системам управления производством; 405219
Сотрудник 1461: Горшкова Таисия Марковна; Отдел эксплуатации зданий; Директор котельной; 386473
Сотрудник 1462: Грачева Анна Александровна; Отдел эксплуатации зданий; Начальник отдела кадров; 273750
Сотрудник 1463: Гуляева Екатерина Артёмовна; Отдел эксплуатации зданий; Инженер-энергетик (энергетик); 457311
Сотрудник 1464: Гусев Марк Андреевич; Отдел эксплуатации зданий; Главный ландшафтный архитектор проекта; 158200
Сотрудник 1465: Гусев Семён Владиславович; Отдел эксплуатации зданий; Специалист по оценке соответствия лифтов требованиям безопасности; 356036
Сотрудник 1466: Зубкова Полина Тимуровна; Отдел эксплуатации зданий; Главный сварщик; 373004
Сотрудник 1467: Казанцев Андрей Адамович; Отдел эксплуатации зданий; Специалист по связям с инвесторами; 123355
Сотрудник 1468: Макарова Анастасия Михайловна; Отдел эксплуатации зданий; Мастер контрольный (участка, цеха); 259906
Сотрудник 1469: Никитина Нина Константиновна; Отдел эксплуатации зданий; Брокер торговый; 358372
Сотрудник 1470: Новикова Варвара Максимовна; Отдел эксплуатации зданий; Главный технолог; 444658
Сотрудник 1471: Сальникова Анна Максимовна; Отдел эксплуатации зданий; Переводчик; 293827
Сотрудник 1472: Седов Матвей Григорьевич; Отдел эксплуатации зданий; Заведующий бюро пропусков; 428090
Сотрудник 1473: Сергеева Анастасия Максимовна; Отдел эксплуатации зданий; Заведующий столовой; 237070
Сотрудник 1474: Сизова Александра Ильинична; Отдел эксплуатации зданий; Инженер по нормированию труда; 119477
Сотрудник 1475: Соколов Владимир Ильич; Отдел эксплуатации зданий; Профконсультант; 478715
Сотрудник 1476: Судакова Маргарита Савельевна; Отдел эксплуатации зданий; Переводчик синхронный; 132598
Сотрудник 1477: Тихонова Ева Владимировна; Отдел эксплуатации зданий; Машинистка; 394191
Сотрудник 1478: Федосова Мирослава Тихоновна; Отдел эксплуатации зданий; Заведующий (начальник) отделом стандартизации; 297409
Сотрудник 1479: Филатова Кира Владиславовна; Отдел эксплуатации зданий; Агент; 468738
Сотрудник 1480: Харитонов Василий Максимович; Отдел эксплуатации зданий; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 146724
Сотрудник 1481: Щербаков Дмитрий Кириллович; Отдел эксплуатации зданий; Эксперт по оценке соответствия лифтов требованиям безопасности; 221910
Сотрудник 1482: Абрамова Яна Михайловна; Отдел энергетики; Учетчик; 379630
Сотрудник 1483: Аникин Степан Глебович; Отдел энергетики; Агент торговый; 459128
Сотрудник 1484: Борисов Григорий Викторович; Отдел энергетики; Калькулятор; 400837
Сотрудник 1485: Власов Илья Васильевич; Отдел энергетики; Ведущий научный сотрудник; 229314
Сотрудник 1486: Воробьева София Матвеевна; Отдел энергетики; Кодификатор; 174466
Сотрудник 1487: Горячев Николай Даниилович; Отдел энергетики; Биржевой маклер; 165646
Сотрудник 1488: Гусев Семён Владиславович; Отдел энергетики; Инженер по комплектации оборудования; 408125
Сотрудник 1489: Денисова Дарья Ярославовна; Отдел энергетики; Заместитель директора по коммерческим вопросам; 190012
Сотрудник 1490: Егоров Марк Миронович; Отдел энергетики; Консультант по налогам и сборам; 402237
Сотрудник 1491: Егоров Сергей Ильич; Отдел энергетики; Начальник производственного отдела; 233116
Сотрудник 1492: Завьялова Ангелина Данииловна; Отдел энергетики; Экономист по планированию; 411019
Сотрудник 1493: Зайцева Вероника Владиславовна; Отдел энергетики; Заведующий производством (шеф-повар); 185886
Сотрудник 1494: Иванов Артём Иванович; Отдел энергетики; Экономист по труду; 469985
Сотрудник 1495: Кочетков Лев Ильич; Отдел энергетики; Инженер по автоматизации и механизации производственных процессов; 131112
Сотрудник 1496: Кузин Роман Артёмович; Отдел энергетики; Главный металлург; 353780
Сотрудник 1497: Куликова Елизавета Кирилловна; Отдел энергетики; Ландшафтный архитектор; 227626
Сотрудник 1498: Лебедев Артём Петрович; Отдел энергетики; Заведующий (начальник) планово-экономическим отделом; 129791
Сотрудник 1499: Литвинова Анастасия Богдановна; Отдел энергетики; Инспектор по контролю за исполнением поручений; 300805
Сотрудник 1500: Макаров Алексей Тимофеевич; Отдел энергетики; Начальник отдела по связям с инвесторами; 436737
Сотрудник 1501: Максимов Иван Маркович; Отдел энергетики; Начальник гаража; 269834
Сотрудник 1502: Маслов Даниил Ильич; Отдел энергетики; Начальник цеха опытного производства; 353285
Сотрудник 1503: Наумова София Демидовна; Отдел энергетики; Инженер по комплектации оборудования; 320862
Сотрудник 1504: Нестерова Варвара Александровна; Отдел энергетики; Технический редактор; 487810
Сотрудник 1505: Павлова Ева Антоновна; Отдел энергетики; Инженер по инвентаризации строений и сооружений; 170852
