Сотрудник 1: Абрамов Пётр Львович; IT-отдел; Чертежник-конструктор; 400119
Сотрудник 8946: Пономарев Владислав Тимофеевич; Рекламный отдел; Главный конструктор; 221526
Сотрудник 8947: Пономарева София Алексеевна; Рекламный отдел; Техник по инвентаризации строений и сооружений; 434201
Сотрудник 8948: Прохорова Варвара Степановна; Рекламный отдел; Директор котельной; 436290
Сотрудник 8949: Румянцев Александр Григорьевич; Рекламный отдел; Начальник отдела по связям с инвесторами; 345734
Сотрудник 8950: Рыжов Егор Владимирович; Рекламный отдел; Техник-лаборант; 147450
Сотрудник 8951: Рыжов Егор Владимирович; Рекламный отдел; Техник-технолог; 363206
Сотрудник 8952: Рябов Матвей Романович; Рекламный отдел; Начальник отдела автоматизированной системы управления производством; 261424
Сотрудник 8953: Савельева Анна Евгеньевна; Рекламный отдел; Нарядчик; 424268
Сотрудник 8954: Савина Ева Гордеевна; Рекламный отдел; Мастер контрольный (участка, цеха); 462317
Сотрудник 8955: Сальникова Вера Владимировна; Рекламный отдел; Менеджер; 452602
Сотрудник 8956: Сахарова Мила Ивановна; Рекламный отдел; Инженер по патентной и изобретательской работе; 278290
Сотрудник 8957: Седов Матвей Григорьевич; Рекламный отдел; Инженер по подготовке кадров; 350393
Сотрудник 8958: Семина София Алексеевна; Рекламный отдел; Начальник отдела организации и оплаты труда; 139797
Сотрудник 8959: Сергеева Вероника Германовна; Рекламный отдел; Экономист; 157685
Сотрудник 8960: Серова Мия Матвеевна; Рекламный отдел; Заведующий общежитием; 134076
Сотрудник 8961: Серова Мия Матвеевна; Рекламный отдел; Начальник отдела охраны труда; 424353
Сотрудник 8962: Смирнов Дмитрий Ильич; Рекламный отдел; Главный металлург; 440310
Сотрудник 8963: Соболев Лука Сергеевич; Рекламный отдел; Начальник отдела по связям с инвесторами; 134133
Сотрудник 8964: Соболев Лука Сергеевич; Рекламный отдел; Заместитель директора по капитальному строительству; 193455
Сотрудник 8965: Соколов Владимир Маркович; Рекламный отдел; Младший редактор; 280196
Сотрудник 8966: Сомов Борис Демидович; Рекламный отдел; Экспедитор по перевозке грузов; 263237
Сотрудник 8967: Сорокина Анастасия Тимофеевна; Рекламный отдел; Инженер по наладке и испытаниям; 279630
Сотрудник 8968: Сорокина Вероника Марковна; Рекламный отдел; Инженер по охране труда; 272121
Сотрудник 8969: Суворов Егор Андреевич; Рекламный отдел; Специалист по связям с общественностью; 142473
Сотрудник 8970: Суркова Алиса Денисовна; Рекламный отдел; Заведующий столовой; 229086
Сотрудник 8971: Суслова Нина Сергеевна; Рекламный отдел; Менеджер по связям с общественностью; 110219
Сотрудник 8972: Сычев Александр Гордеевич; Рекламный отдел; Начальник (заведующий) мастерской; 117955
Сотрудник 8973: Терентьев Дмитрий Вячеславович; Рекламный отдел; Секретарь незрячего специалиста; 158867
Сотрудник 8974: Ульянов Мирон Никитич; Рекламный отдел; Ведущий экономист; 296883
Сотрудник 8975: Федорова Вера Дмитриевна; Рекламный отдел; Заведующий канцелярией; 409229
Сотрудник 8976: Федосова Мирослава Тихоновна; Рекламный отдел; Инженер по метрологии; 229765
Сотрудник 8977: Федосова Мирослава Тихоновна; Рекламный отдел; Техник-проектировщик; 437221
Сотрудник 8978: Филиппов Никита Ярославович; Рекламный отдел; Главный технолог; 335319
Сотрудник 8979: Филиппова Анастасия Георгиевна; Рекламный отдел; Экспедитор по перевозке грузов; 277968
Сотрудник 8980: Фомин Константин Юрьевич; Рекламный отдел; Руководитель подразделения; 118146
Сотрудник 8981: Харитонова Валерия Романовна; Рекламный отдел; Главный технолог; 424701
Сотрудник 8982: Хромова Мария Александровна; Рекламный отдел; Заведующий экспедицией; 293437
Сотрудник 8983: Худяков Кирилл Андреевич; Рекламный отдел; Кассир; 324759
Сотрудник 8984: Царева Анастасия Артёмовна; Рекламный отдел; Техник по стандартизации; 371673
Сотрудник 8985: Царева Анастасия Артёмовна; Рекламный отдел; Директор гостиницы; 371919
Сотрудник 8986: Цветкова Вероника Львовна; Рекламный отдел; Главный бухгалтер; 330715
Сотрудник 8987: Черкасов Дмитрий Михайлович; Рекламный отдел; Инженер; 410875
Сотрудник 8988: Чернова Василиса Владимировна; Рекламный отдел; Экономист по труду; 237015
Сотрудник 8989: Шевелева Татьяна Михайловна; Рекламный отдел; Инкассатор; 365798
Сотрудник 8990: Шубин Иван Владимирович; Рекламный отдел; Ведущий инженер; 103544
Сотрудник 8991: Яковлева Вероника Артёмовна; Рекламный отдел; Техник по защите информации; 338618
Сотрудник 8992: Яковлева Милана Денисовна; Рекламный отдел; Заведующая машинописным бюро; 391471
Сотрудник 8993: Абрамова Яна Михайловна; Складской отдел; Специалист по защите информации; 243852
Сотрудник 8994: Аксенова Ульяна Дмитриевна; Складской отдел; Экономист; 350571
Сотрудник 8995: Александров Захар Иванович; Складской отдел; Инженер по организации управления производством; 176506
Сотрудник 8996: Андреев Даниил Кириллович; Складской отдел; Брокер торговый; 349569
Сотрудник 8997: Антонов Михаил Платонович; Складской отдел; Заведующий аспирантурой; 179115
Сотрудник 8998: Афанасьев Тимур Алексеевич; Складской отдел; Техник; 285383
Сотрудник 8999: Балашова Алиса Максимовна; Складской отдел; Начальник отдела по связям с инвесторами; 325367
Сотрудник 9000: Балашова Алиса Максимовна; Складской отдел; Главный сварщик; 344316
Сотрудник 9001: Безрукова Яна Максимовна; Складской отдел; Главный научный сотрудник; 247449
Сотрудник 9002: Белов Кирилл Никитич; Складской отдел; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 119451
Сотрудник 9003: Белов Кирилл Никитич; Складской отдел; Инженер по стандартизации; 128493
Сотрудник 9004: Белоусов Иван Матвеевич; Складской отдел; Физиолог; 311761
Сотрудник 9005: Белякова Злата Степановна; Складской отдел; Начальник производственного отдела; 410434
Сотрудник 9006: Беспалов Фёдор Сергеевич; Складской отдел; Заместитель директора по капитальному строительству; 135876
Сотрудник 9007: Бирюкова Екатерина Михайловна; Складской отдел; Начальник отдела охраны окружающей среды; 397406
Сотрудник 9008: Борисов Тимур Георгиевич; Складской отдел; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 353086
Сотрудник 9009: Борисов Юрий Тимофеевич; Складской отдел; Оператор по диспетчерскому обслуживанию лифтов; 168015
Сотрудник 9010: Борисова Полина Артёмовна; Складской отдел; Заместитель директора по управлению персоналом; 452624
Сотрудник 9011: Борисова Ульяна Евгеньевна; Складской отдел; Переводчик; 263600
Сотрудник 9012: Вавилов Юрий Михайлович; Складской отдел; Табельщик; 403262
Сотрудник 9013: Васильев Андрей Михайлович; Складской отдел; Начальник нормативно-исследовательской лаборатории по труду; 242136
Сотрудник 9014: Винокуров Иван Васильевич; Складской отдел; Научный сотрудник; 338155
Сотрудник 9015: Воробьева Валерия Георгиевна; Складской отдел; Художник-конструктор (дизайнер); 151542
Сотрудник 9016: Воронцов Георгий Андреевич; Складской отдел; Начальник исследовательской лаборатории; 224586
Сотрудник 9017: Гончаров Дмитрий Львович; Складской отдел; Начальник смены; 455901
Сотрудник 9018: Гончарова Милана Фёдоровна; Складской отдел; Начальник отдела организации и оплаты труда; 315545
Сотрудник 9019: Горшкова Ксения Денисовна; Складской отдел; Инспектор по кадрам; 109678
Сотрудник 9020: Горячев Николай Даниилович; Складской отдел; Секретарь незрячего специалиста; 457980
Сотрудник 9021: Грачев Даниил Матвеевич; Складской отдел; Заведующий экспедицией; 265871
Сотрудник 9022: Грачев Марк Григорьевич; Складской отдел; Чертежник; 162048
Сотрудник 9023: Грачева Елизавета Михайловна; Складской отдел; Инженер по наладке и испытаниям; 112812
Сотрудник 9024: Грибова Ксения Егоровна; Складской отдел; Заведующий (начальник) отделом стандартизации; 451839
Сотрудник 9025: Григорьев Артём Александрович; Складской отдел; Главный технолог; 494743
Сотрудник 9026: Григорьев Артемий Макарович; Складской отдел; Инженер по научно-технической информации; 192760
Сотрудник 9027: Григорьева Алиса Александровна; Складской отдел; Архитектор; 259359
Сотрудник 9028: Григорьева Вероника Ивановна; Складской отдел; Экономист по материально-техническому снабжению; 497794
Сотрудник 9029: Громова Злата Артёмовна; Складской отдел; Менеджер по связям с инвесторами; 343741
Сотрудник 9030: Гусев Александр Андреевич; Складской отдел; Заведующий хозяйством; 188897
Сотрудник 9031: Гусев Александр Андреевич; Складской отдел; Комендант; 386377
Сотрудник 9032: Гусев Дмитрий Игоревич; Складской отдел; Начальник производственного отдела; 134450
Сотрудник 9033: Гусев Марк Андреевич; Складской отдел; Брокер торговый; 478212
Сотрудник 9034: Гусева Вера Савельевна; Складской отдел; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 298812
Сотрудник 9035: Данилов Артём Всеволодович; Складской отдел; Ведущий научный сотрудник; 351480
Сотрудник 9036: Данилов Артём Всеволодович; Складской отдел; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 414596
Сотрудник 9037: Демидов Кирилл Маркович; Складской отдел; Начальник отдела стандартизации; 193804
Сотрудник 9038: Денисова Елизавета Романовна; Складской отдел; Начальник отдела автоматизированной системы управления производством; 414425
Сотрудник 9039: Дубровина Вероника Ивановна; Складской отдел; Аукционист; 278348
Сотрудник 9040: Евдокимова Лидия Константиновна; Складской отдел; Главный металлург; 127326
Сотрудник 9041: Евдокимова Лидия Константиновна; Складской отдел; Инженер по нормированию труда; 472799
Сотрудник 9042: Егоров Марк Миронович; Складской отдел; Специалист по маркетингу; 355817
Сотрудник 9043: Егоров Сергей Ильич; Складской отдел; Администратор; 223130
Сотрудник 9044: Егорова Анна Михайловна; Складской отдел; Инженер-лаборант; 406075
Сотрудник 9045: Емельянов Платон Фёдорович; Складской отдел; Техник-конструктор; 124726
Сотрудник 9046: Ерофеева Елена Ильинична; Складской отдел; Инженер по инструменту; 214129
Сотрудник 9047: Ефимов Арсений Ильич; Складской отдел; Главный научный сотрудник; 319461
Сотрудник 9048: Жаров Мирон Романович; Складской отдел; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 442345
Сотрудник 9049: Жданов Артём Романович; Складской отдел; Заместитель директора по управлению персоналом; 358127
Сотрудник 9050: Зайцева Анна Гордеевна; Складской отдел; Заведующий (начальник) планово-экономическим отделом; 218377
Сотрудник 9051: Зайцева Анна Гордеевна; Складской отдел; Агент торговый; 249465
Сотрудник 9052: Захаров Никита Константинович; Складской отдел; Специалист по защите информации; 387261
Сотрудник 9053: Зубкова Полина Тимуровна; Складской отдел; Специалист по автотехнической экспертизе (эксперт-автотехник); 285171
Сотрудник 9054: Иванов Александр Михайлович; Складской отдел; Инкассатор; 381628
Сотрудник 9055: Иванова Арина Никитична; Складской отдел; Ученый секретарь; 194655
Сотрудник 9056: Иванова Ксения Филиповна; Складской отдел; Крупье; 437843
Сотрудник 9057: Калинина София Алексеевна; Складской отдел; Корпоративный секретарь акционерного общества; 358699
Сотрудник 9058: Кириллова Мария Тихоновна; Складской отдел; Начальник отдела контроля качества; 153762
Сотрудник 9059: Климова Ульяна Матвеевна; Складской отдел; Инженер по надзору за строительством; 311773
Сотрудник 9060: Клюева Лилия Львовна; Складской отдел; Агент коммерческий; 162619
Сотрудник 9061: Кожевников Иван Тимофеевич; Складской отдел; Начальник отдела капитального строительства; 287053
Сотрудник 9062: Колесников Лев Янович; Складской отдел; Техник по инструменту; 419484
Сотрудник 9063: Колесова София Александровна; Складской отдел; Табельщик; 101957
Сотрудник 9064: Корольков Лев Максимович; Складской отдел; Художник; 350087
Сотрудник 9065: Котова Василиса Васильевна; Складской отдел; Переводчик; 400539
Сотрудник 9066: Котова Елизавета Александровна; Складской отдел; Ученый секретарь; 380526
Сотрудник 9067: Кочетков Лев Павлович; Складской отдел; Начальник (заведующий) мастерской; 197093
Сотрудник 9068: Краснова Ксения Лукинична; Складской отдел; Архивариус; 360887
Сотрудник 9069: Кудрявцева Василиса Максимовна; Складской отдел; Главный металлург; 274386
Сотрудник 9070: Кузнецов Марат Евгеньевич; Складской отдел; Техник - программист; 488011
Сотрудник 9071: Кузнецов Михаил Андреевич; Складской отдел; Инженер по автоматизации и механизации производственных процессов; 380292
Сотрудник 9072: Кузнецова Алиса Михайловна; Складской отдел; Инженер-программист (программист); 111848
Сотрудник 9073: Кузьмин Лев Андреевич; Складской отдел; Инженер по инвентаризации строений и сооружений; 236666
Сотрудник 9074: Кузьмина Яна Евгеньевна; Складской отдел; Начальник хозяйственного отдела; 440307
Сотрудник 9075: Кузьмина Яна Евгеньевна; Складской отдел; Главный инженер; 452193
Сотрудник 9076: Лаврова Вероника Михайловна; Складской отдел; Инженер по наладке и испытаниям; 164709
Сотрудник 9077: Лазарев Савелий Никитич; Складской отдел; Калькулятор; 175581
Сотрудник 9078: Лаптев Платон Маркович; Складской отдел; Начальник финансового отдела; 497141
Сотрудник 9079: Латышев Тимофей Григорьевич; Складской отдел; Директор котельной; 181672
Сотрудник 9080: Лебедев Дмитрий Вячеславович; Складской отдел; Заведующий конструкторским отделом; 302324
Сотрудник 9081: Левин Илья Степанович; Складской отдел; Главный энергетик; 437530
Сотрудник 9082: Леонов Лев Даниилович; Складской отдел; Техник по стандартизации; 498077
Сотрудник 9083: Литвинов Артём Ильич; Складской отдел; Главный метролог; 101525
Сотрудник 9084: Литвинов Савелий Артурович; Складской отдел; Таксировщик; 326274
Сотрудник 9085: Литвинова Юлия Андреевна; Складской отдел; Переводчик; 442342
Сотрудник 9086: Лукин Дмитрий Артёмович; Складской отдел; Главный бухгалтер; 263225
Сотрудник 9087: Лукьянов Александр Дмитриевич; Складской отдел; Биржевой маклер; 262038
Сотрудник 9088: Майоров Тимофей Сергеевич; Складской отдел; Табельщик; 193062
Сотрудник 9089: Макаров Алексей Богданович; Складской отдел; Техник по защите информации; 316473
Сотрудник 9090: Макаров Андрей Русланович; Складской отдел; Техник по инвентаризации строений и сооружений; 159609
Сотрудник 9091: Макарова Александра Николаевна; Складской отдел; Профконсультант; 139581
Сотрудник 9092: Максимова Мия Андреевна; Складской отдел; Кодификатор; 436898
Сотрудник 9093: Малахов Алексей Мирославович; Складской отдел; Оценщик; 145219
Сотрудник 9094: Мальцев Мирон Ярославович; Складской отдел; Инженер по организации труда; 206595
Сотрудник 9095: Мальцев Мирон Ярославович; Складской отдел; Социолог; 222396
Сотрудник 9096: Мальцева Арина Данииловна; Складской отдел; Директор (генеральный директор, управляющий) предприятия; 394270
Сотрудник 9097: Маслова Ксения Владимировна; Складской отдел; Аукционист; 257921
Сотрудник 9098: Маслова Ксения Владимировна; Складской отдел; Экономист по договорной и претензионной работе; 433971
Сотрудник 9099: Медведева Анастасия Максимовна; Складской отдел; Директор гостиницы; 106018
Сотрудник 9100: Мельникова Полина Данииловна; Складской отдел; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 475159
Сотрудник 9101: Михайлов Алексей Андреевич; Складской отдел; Заместитель директора по капитальному строительству; 486623
Сотрудник 9102: Михайлова Любовь Алексеевна; Складской отдел; Главный редактор; 449313
Сотрудник 9103: Моисеев Максим Русланович; Складской отдел; Начальник отдела охраны окружающей среды; 371061
Сотрудник 9104: Морозов Кирилл Максимович; Складской отдел; Выпускающий; 364966
Сотрудник 9105: Морозова Елена Львовна; Складской отдел; Корректор; 131603
Сотрудник 9106: Мухин Михаил Михайлович; Складской отдел; Заведующий копировально-множительным бюро; 172890
Сотрудник 9107: Некрасов Григорий Михайлович; Складской отдел; Техник-проектировщик; 254039
Сотрудник 9108: Некрасов Григорий Михайлович; Складской отдел; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 366751
Сотрудник 9109: Нестерова Александра Артёмовна; Складской отдел; Главный сварщик; 124472
Сотрудник 9110: Нестерова Александра Артёмовна; Складской отдел; Инженер по организации управления производством; 238937
Сотрудник 9111: Нестерова Полина Марковна; Складской отдел; Коммивояжер; 453513
Сотрудник 9112: Никитин Егор Никитич; Складской отдел; Заведующий складом; 298739
Сотрудник 9113: Никитина Нина Константиновна; Складской отдел; Ведущий инженер; 377710
Сотрудник 9114: Орлова Анастасия Ильинична; Складской отдел; Начальник отдела по связям с инвесторами; 443353
Сотрудник 9115: Панин Станислав Саввич; Складской отдел; Директор котельной; 135101
Сотрудник 9116: Панкратова Ангелина Кирилловна; Складской отдел; Начальник (руководитель) бригады (группы); 350609
Сотрудник 9117: Петров Глеб Ярославович; Складской отдел; Заведующий жилым корпусом пансионата (гостиницы); 356600
Сотрудник 9118: Петров Даниил Александрович; Складской отдел; Оценщик; 466888
Сотрудник 9119: Петров Егор Дмитриевич; Складской отдел; Директор по связям с инвесторами; 155928
Сотрудник 9120: Петрова Алиса Никитична; Складской отдел; Заведующий бюро пропусков; 230128
Сотрудник 9121: Петрова Екатерина Артёмовна; Складской отдел; Экономист по материально-техническому снабжению; 189014
Сотрудник 9122: Петрова Екатерина Артёмовна; Складской отдел; Начальник отдела автоматизации и механизации производственных процессов; 473836
Сотрудник 9123: Петрова Злата Платоновна; Складской отдел; Начальник отдела материально-технического снабжения; 385181
Сотрудник 9124: Петрова Милана Дмитриевна; Складской отдел; Инженер-конструктор (конструктор); 486591
Сотрудник 9125: Пономарева Мария Максимовна; Складской отдел; Социолог; 283744
Сотрудник 9126: Попова Валерия Владимировна; Складской отдел; Техник по инвентаризации строений и сооружений; 230304
Сотрудник 9127: Рогов Роберт Миронович; Складской отдел; Начальник автоколонны; 171351
Сотрудник 9128: Романов Константин Семёнович; Складской отдел; Архитектор; 299737
Сотрудник 9129: Романова Маргарита Артёмовна; Складской отдел; Техник-конструктор; 391281
Сотрудник 9130: Румянцев Александр Григорьевич; Складской отдел; Техник по инвентаризации строений и сооружений; 483176
Сотрудник 9131: Румянцева Вероника Александровна; Складской отдел; Заведующий экспедицией; 393746
Сотрудник 9132: Рябова София Фёдоровна; Складской отдел; Техник по планированию; 275386
Сотрудник 9133: Савицкая Анастасия Данииловна; Складской отдел; Психолог; 453087
Сотрудник 9134: Сальникова Вера Владимировна; Складской отдел; Инженер по охране окружающей среды (эколог); 163042
Сотрудник 9135: Самсонов Никита Александрович; Складской отдел; Аукционист; 263153
Сотрудник 9136: Сергеева Анастасия Степановна; Складской отдел; Главный специалист по защите информации; 470739
Сотрудник 9137: Соболева Дарья Егоровна; Складской отдел; Заведующий (начальник) отделом научно-технической информации; 249205
Сотрудник 9138: Соколов Иван Матвеевич; Складской отдел; Начальник ремонтного цеха; 278136
Сотрудник 9139: Соколов Иван Матвеевич; Складской отдел; Главный инженер; 302368
Сотрудник 9140: Соловьева Кира Егоровна; Складской отдел; Техник по инструменту; 182652
Сотрудник 9141: Сомов Борис Демидович; Складской отдел; Инспектор фонда; 308868
Сотрудник 9142: Сорокина Анастасия Тимофеевна; Складской отдел; Инкассатор; 424377
Сотрудник 9143: Степанов Владислав Андреевич; Складской отдел; Эксперт дорожного хозяйства; 390528
Сотрудник 9144: Степанов Тимофей Дмитриевич; Складской отдел; Администратор; 211492
Сотрудник 9145: Степанова Ева Максимовна; Складской отдел; Заведующий отделом (бюро) оформления проектных материалов; 441496
Сотрудник 9146: Субботина Арина Леонидовна; Складской отдел; Аудитор; 255788
Сотрудник 9147: Сухарев Максим Максимович; Складской отдел; Документовед; 136199
Сотрудник 9148: Тарасов Святослав Никитич; Складской отдел; Техник по метрологии; 300655
Сотрудник 9149: Тихомиров Арсений Львович; Складской отдел; Главный конструктор; 170775
Сотрудник 9150: Тихонова Ева Владимировна; Складской отдел; Главный энергетик; 379430
Сотрудник 9151: Токарев Арсений Кириллович; Складской отдел; Начальник цеха (участка); 130514
Сотрудник 9152: Токарев Арсений Кириллович; Складской отдел; Производитель работ (прораб); 219147
Сотрудник 9153: Троицкая Ульяна Марковна; Складской отдел; Кассир; 203981
Сотрудник 9154: Устинова Елизавета Львовна; Складской отдел; Агент по снабжению; 451369
Сотрудник 9155: Уткин Вячеслав Андреевич; Складской отдел; Начальник юридического отдела; 428292
Сотрудник 9156: Федорова Елизавета Павловна; Складской отдел; Техник по труду; 318135
Сотрудник 9157: Федосова Мирослава Тихоновна; Складской отдел; Переводчик-дактилолог; 277417
Сотрудник 9158: Федотова Анастасия Артемьевна; Складской отдел; Директор котельной; 255327
Сотрудник 9159: Филатова Кира Владиславовна; Складской отдел; Директор (начальник) вычислительного (информационно - вычислительного) центра; 257787
Сотрудник 9160: Фомина Мария Юрьевна; Складской отдел; Переводчик; 212674
Сотрудник 9161: Харитонов Василий Максимович; Складской отдел; Художник; 179605
Сотрудник 9162: Хромова Мария Александровна; Складской отдел; Специалист по маркетингу; 208630
Сотрудник 9163: Черных Михаил Ярославович; Складской отдел; Заведующий экспедицией; 156415
Сотрудник 9164: Черных Михаил Ярославович; Складской отдел; Начальник цеха опытного производства; 389281
Сотрудник 9165: Шапошников Тимур Артёмович; Складской отдел; Архитектор; 377843
Сотрудник 9166: Шевелев Илья Михайлович; Складской отдел; Социолог; 126411
Сотрудник 9167: Шубин Иван Владимирович; Складской отдел; Заведующий архивом; 105527
Сотрудник 9168: Щербакова Кира Леоновна; Складской отдел; Техник по наладке и испытаниям; 485435
Сотрудник 9169: Яковлева Вероника Артёмовна; Складской отдел; Переводчик-дактилолог; 303605
Сотрудник 9170: Яковлева Вероника Артёмовна; Складской отдел; Профконсультант; 312146
Сотрудник 9171: Александрова Елизавета Артёмовна; Финансовый отдел; Директор (генеральный директор, управляющий) предприятия; 417215
Сотрудник 9172: Алешина Владислава Дмитриевна; Финансовый отдел; Начальник ремонтного цеха; 302533
Сотрудник 9173: Антипов Владислав Кириллович; Финансовый отдел; Главный научный сотрудник; 254897
Сотрудник 9174: Антонов Михаил Платонович; Финансовый отдел; Научный редактор; 159273
Сотрудник 9175: Артемова Елена Львовна; Финансовый отдел; Главный энергетик; 106179
Сотрудник 9176: Архипова Анастасия Александровна; Финансовый отдел; Инженер по организации труда; 445298
Сотрудник 9177: Афанасьев Дмитрий Дмитриевич; Финансовый отдел; Специалист по маркетингу; 118822
Сотрудник 9178: Балашова Елизавета Александровна; Финансовый отдел; Техник; 374838
Сотрудник 9179: Балашова Елизавета Александровна; Финансовый отдел; Брокер торговый; 482970
Сотрудник 9180: Белов Дмитрий Павлович; Финансовый отдел; Заведующий аспирантурой; 451317
Сотрудник 9181: Бессонова Зоя Максимовна; Финансовый отдел; Менеджер по связям с инвесторами; 244637
Сотрудник 9182: Бирюков Григорий Кириллович; Финансовый отдел; Заместитель директора по коммерческим вопросам; 304501
Сотрудник 9183: Бирюкова Екатерина Михайловна; Финансовый отдел; Дежурный бюро пропусков; 252699
Сотрудник 9184: Борисов Александр Елисеевич; Финансовый отдел; Художественный редактор; 209129
Сотрудник 9185: Борисов Александр Елисеевич; Финансовый отдел; Переводчик; 264460
Сотрудник 9186: Борисов Тимур Георгиевич; Финансовый отдел; Агент по снабжению; 236819
Сотрудник 9187: Бочарова Екатерина Павловна; Финансовый отдел; Менеджер по персоналу; 348159
Сотрудник 9188: Булатов Алексей Маркович; Финансовый отдел; Заведующий научно-технической библиотекой; 268623
Сотрудник 9189: Быков Михаил Егорович; Финансовый отдел; Мастер контрольный (участка, цеха); 480302
Сотрудник 9190: Быкова Алиса Данииловна; Финансовый отдел; Директор (начальник) учреждения (организации); 274236
Сотрудник 9191: Васильев Владимир Николаевич; Финансовый отдел; Техник по наладке и испытаниям; 157686
Сотрудник 9192: Васильев Фёдор Александрович; Финансовый отдел; Заведующий столовой; 282487
Сотрудник 9193: Васильева София Михайловна; Финансовый отдел; Начальник цеха (участка); 392957
Сотрудник 9194: Виноградова Варвара Игоревна; Финансовый отдел; Документовед; 355552
Сотрудник 9195: Волков Владимир Даниилович; Финансовый отдел; Специалист по маркетингу; 156899
Сотрудник 9196: Волков Владимир Даниилович; Финансовый отдел; Заведующий конструкторским отделом; 433221
Сотрудник 9197: Волкова Александра Ярославовна; Финансовый отдел; Начальник отдела организации и оплаты труда; 192477
Сотрудник 9198: Воробьев Владислав Андреевич; Финансовый отдел; Старший научный сотрудник; 278552
Сотрудник 9199: Воронин Фёдор Павлович; Финансовый отдел; Заведующий конструкторским отделом; 483058
Сотрудник 9200: Воронина Александра Никитична; Финансовый отдел; Инспектор по кадрам; 445747
Сотрудник 9201: Воронина Анастасия Андреевна; Финансовый отдел; Начальник лаборатории (бюро) по организации труда и управления производством; 353693
Сотрудник 9202: Гаврилова Анастасия Ивановна; Финансовый отдел; Аукционист; 188051
Сотрудник 9203: Герасимова Кира Ярославовна; Финансовый отдел; Художник-конструктор (дизайнер); 121262
Сотрудник 9204: Глухова София Богдановна; Финансовый отдел; Экономист по бухгалтерскому учету и анализу хозяйственной деятельности; 223661
Сотрудник 9205: Горшкова Вероника Егоровна; Финансовый отдел; Заведующий (начальник) планово-экономическим отделом; 114558
Сотрудник 9206: Грачева Анна Александровна; Финансовый отдел; Инженер-лаборант; 373319
Сотрудник 9207: Григорьева Ирина Владимировна; Финансовый отдел; Младший научный сотрудник; 193159
Сотрудник 9208: Громова Злата Артёмовна; Финансовый отдел; Начальник отдела охраны труда; 495369
Сотрудник 9209: Гуляева Екатерина Артёмовна; Финансовый отдел; Заместитель директора по коммерческим вопросам; 285262
Сотрудник 9210: Гусев Александр Андреевич; Финансовый отдел; Аналитик; 105025
Сотрудник 9211: Гусев Александр Андреевич; Финансовый отдел; Заведующий производством (шеф-повар); 422393
Сотрудник 9212: Давыдов Илья Константинович; Финансовый отдел; Корректор; 132803
Сотрудник 9213: Дегтярев Макар Даниилович; Финансовый отдел; Начальник производственного отдела; 108471
