Сотрудник 1: Абрамова Яна Михайловна; IT-отдел; Инкассатор; 126668
Сотрудник 9154: Семенова Мирослава Семёновна; Отдел стратегического планирования; Агент коммерческий; 299145
Сотрудник 9155: Семенова Яна Максимовна; Отдел стратегического планирования; Экономист по сбыту; 449945
Сотрудник 9156: Сизова Александра Ильинична; Отдел стратегического планирования; Главный конструктор проекта; 340324
Сотрудник 9157: Симонова Виктория Петровна; Отдел стратегического планирования; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 320911
Сотрудник 9158: Симонова София Данииловна; Отдел стратегического планирования; Инженер; 496514
Сотрудник 9159: Синицын Роман Борисович; Отдел стратегического планирования; Директор по связям с инвесторами; 445547
Сотрудник 9160: Смирнов Алексей Глебович; Отдел стратегического планирования; Главный специалист по защите информации; 247288
Сотрудник 9161: Смирнов Леонид Романович; Отдел стратегического планирования; Юрисконсульт; 226817
Сотрудник 9162: Соколов Алексей Даниилович; Отдел стратегического планирования; Инженер по охране труда; 257388
Сотрудник 9163: Соколов Алексей Даниилович; Отдел стратегического планирования; Инженер; 494212
Сотрудник 9164: Соколов Владимир Маркович; Отдел стратегического планирования; Оператор по диспетчерскому обслуживанию лифтов; 420945
Сотрудник 9165: Спиридонова София Марковна; Отдел стратегического планирования; Техник-проектировщик; 494179
Сотрудник 9166: Степанов Александр Владиславович; Отдел стратегического планирования; Начальник отдела подготовки кадров; 366968
Сотрудник 9167: Степанов Александр Владиславович; Отдел стратегического планирования; Заведующий (начальник) отделом стандартизации; 368082
Сотрудник 9168: Степанова Ольга Платоновна; Отдел стратегического планирования; Агент коммерческий; 236302
Сотрудник 9169: Суворова Алиса Филиповна; Отдел стратегического планирования; Начальник отдела автоматизированной системы управления производством; 237453
Сотрудник 9170: Тарасов Арсений Тимофеевич; Отдел стратегического планирования; Техник по инвентаризации строений и сооружений; 126194
Сотрудник 9171: Тарасов Святослав Никитич; Отдел стратегического планирования; Инженер по инвентаризации строений и сооружений; 396344
Сотрудник 9172: Ткачева Вероника Маратовна; Отдел стратегического планирования; Инженер по автоматизации и механизации производственных процессов; 432681
Сотрудник 9173: Токарев Арсений Кириллович; Отдел стратегического планирования; Заведующий складом; 344499
Сотрудник 9174: Ульянов Александр Максимович; Отдел стратегического планирования; Секретарь руководителя; 424799
Сотрудник 9175: Федорова Варвара Дмитриевна; Отдел стратегического планирования; Экономист по финансовой работе; 401661
Сотрудник 9176: Федорова Вера Дмитриевна; Отдел стратегического планирования; Начальник отдела материально-технического снабжения; 414522
Сотрудник 9177: Федорова Ольга Ивановна; Отдел стратегического планирования; Главный специалист по защите информации; 483316
Сотрудник 9178: Федосова Диана Максимовна; Отдел стратегического планирования; Начальник отдела автоматизированной системы управления производством; 175191
Сотрудник 9179: Федосова Мирослава Тихоновна; Отдел стратегического планирования; Художник; 216157
Сотрудник 9180: Федотова Полина Дмитриевна; Отдел стратегического планирования; Экономист по материально-техническому снабжению; 327413
Сотрудник 9181: Филиппов Даниил Львович; Отдел стратегического планирования; Научный сотрудник; 118229
Сотрудник 9182: Филиппов Даниил Львович; Отдел стратегического планирования; Начальник юридического отдела; 396688
Сотрудник 9183: Фокина Злата Серафимовна; Отдел стратегического планирования; Научный сотрудник; 125531
Сотрудник 9184: Фокина Полина Марковна; Отдел стратегического планирования; Начальник отдела патентной и изобретательской работы; 132477
Сотрудник 9185: Фомина Милана Никитична; Отдел стратегического планирования; Начальник отдела капитального строительства; 171646
Сотрудник 9186: Харитонов Денис Владимирович; Отдел стратегического планирования; Начальник отдела капитального строительства; 286945
Сотрудник 9187: Харитонов Мирон Захарович; Отдел стратегического планирования; Инженер по организации труда; 321306
Сотрудник 9188: Харитонова Валерия Романовна; Отдел стратегического планирования; Начальник отдела (лаборатории, сектора) по защите информации; 430606
Сотрудник 9189: Худяков Кирилл Андреевич; Отдел стратегического планирования; Начальник технического отдела; 358669
Сотрудник 9190: Худяков Кирилл Андреевич; Отдел стратегического планирования; Инженер-конструктор (конструктор); 429400
Сотрудник 9191: Худяков Кирилл Андреевич; Отдел стратегического планирования; Начальник отдела маркетинга; 487798
Сотрудник 9192: Царев Владимир Артёмович; Отдел стратегического планирования; Главный научный сотрудник; 113584
Сотрудник 9193: Цветков Александр Сергеевич; Отдел стратегического планирования; Главный инженер; 152291
Сотрудник 9194: Цветков Александр Сергеевич; Отдел стратегического планирования; Математик; 293882
Сотрудник 9195: Чернова Василиса Владимировна; Отдел стратегического планирования; Менеджер по связям с общественностью; 194362
Сотрудник 9196: Черных Владимир Семёнович; Отдел стратегического планирования; Инженер по инвентаризации строений и сооружений; 467424
Сотрудник 9197: Черных Вячеслав Владиславович; Отдел стратегического планирования; Лаборант; 277478
Сотрудник 9198: Черныха Анастасия Максимовна; Отдел стратегического планирования; Инспектор по кадрам; 299120
Сотрудник 9199: Чистяков Марк Ильич; Отдел стратегического планирования; Экономист; 104970
Сотрудник 9200: Чистяков Марк Ильич; Отдел стратегического планирования; Ассистент инспектора фонда; 482201
Сотрудник 9201: Александров Захар Иванович; Отдел технической поддержки; Инженер по автоматизации и механизации производственных процессов; 209440
Сотрудник 9202: Александров Захар Иванович; Отдел технической поддержки; Заместитель директора по управлению персоналом; 348429
Сотрудник 9203: Александрова Елизавета Артёмовна; Отдел технической поддержки; Начальник технического отдела; 400260
Сотрудник 9204: Андреев Платон Андреевич; Отдел технической поддержки; Начальник отдела патентной и изобретательской работы; 338742
Сотрудник 9205: Андреева Елена Артёмовна; Отдел технической поддержки; Юрисконсульт; 162256
Сотрудник 9206: Андрианов Александр Романович; Отдел технической поддержки; Начальник технического отдела; 468660
Сотрудник 9207: Аникин Степан Глебович; Отдел технической поддержки; Специалист по защите информации; 443014
Сотрудник 9208: Анисимов Арсений Дмитриевич; Отдел технической поддержки; Копировщик; 438251
Сотрудник 9209: Антонов Дмитрий Иванович; Отдел технической поддержки; Начальник (заведующий) мастерской; 184539
Сотрудник 9210: Антонов Михаил Платонович; Отдел технической поддержки; Биржевой маклер; 222196
Сотрудник 9211: Бабушкина Ева Егоровна; Отдел технической поддержки; Главный метролог; 218367
Сотрудник 9212: Баранова Милана Александровна; Отдел технической поддержки; Корпоративный секретарь акционерного общества; 276315
Сотрудник 9213: Безрукова Яна Максимовна; Отдел технической поддержки; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 205394
Сотрудник 9214: Безрукова Яна Максимовна; Отдел технической поддержки; Инженер по надзору за строительством; 460364
Сотрудник 9215: Белякова Злата Степановна; Отдел технической поддержки; Главный метролог; 122128
Сотрудник 9216: Бессонова Алиса Тимофеевна; Отдел технической поддержки; Начальник отдела охраны окружающей среды; 280636
Сотрудник 9217: Бессонова Зоя Максимовна; Отдел технической поддержки; Эксперт; 482563
Сотрудник 9218: Бирюков Григорий Кириллович; Отдел технической поддержки; Технический редактор; 451046
Сотрудник 9219: Блинова Ева Марковна; Отдел технической поддержки; Социолог; 398719
Сотрудник 9220: Богданов Владимир Тимофеевич; Отдел технической поддержки; Заведующий общежитием; 313929
Сотрудник 9221: Богомолова София Тимуровна; Отдел технической поддержки; Инженер-электроник (электроник); 260809
Сотрудник 9222: Борисова Ульяна Евгеньевна; Отдел технической поддержки; Начальник отдела информации; 269376
Сотрудник 9223: Булгаков Лев Михайлович; Отдел технической поддержки; Ведущий экономист; 441201
Сотрудник 9224: Васильев Артём Николаевич; Отдел технической поддержки; Экономист по материально-техническому снабжению; 330667
Сотрудник 9225: Винокуров Иван Егорович; Отдел технической поддержки; Заведующая машинописным бюро; 133290
Сотрудник 9226: Власов Виктор Иванович; Отдел технической поддержки; Переводчик; 407829
Сотрудник 9227: Волков Владимир Даниилович; Отдел технической поддержки; Инженер по подготовке производства; 123788
Сотрудник 9228: Волков Гордей Иванович; Отдел технической поддержки; Товаровед; 351637
Сотрудник 9229: Волков Фёдор Серафимович; Отдел технической поддержки; Начальник нормативно-исследовательской лаборатории по труду; 476703
Сотрудник 9230: Волков Фёдор Серафимович; Отдел технической поддержки; Экономист по договорной и претензионной работе; 481764
Сотрудник 9231: Волкова Полина Максимовна; Отдел технической поддержки; Специалист по связям с инвесторами; 232510
Сотрудник 9232: Волкова Ульяна Андреевна; Отдел технической поддержки; Начальник планово - экономического отдела; 123198
Сотрудник 9233: Волкова Ульяна Андреевна; Отдел технической поддержки; Начальник юридического отдела; 281084
Сотрудник 9234: Воробьев Илья Александрович; Отдел технической поддержки; Главный диспетчер; 191307
Сотрудник 9235: Воробьева Кира Николаевна; Отдел технической поддержки; Начальник отдела маркетинга; 417094
Сотрудник 9236: Воробьева Милана Игоревна; Отдел технической поддержки; Агент по продаже недвижимости; 313982
Сотрудник 9237: Воронин Фёдор Павлович; Отдел технической поддержки; Директор (начальник) вычислительного (информационно - вычислительного) центра; 312456
Сотрудник 9238: Воронина Александра Никитична; Отдел технической поддержки; Главный технолог; 250739
Сотрудник 9239: Воронина Екатерина Матвеевна; Отдел технической поддержки; Инженер; 363524
Сотрудник 9240: Воронина Екатерина Матвеевна; Отдел технической поддержки; Главный механик; 435169
Сотрудник 9241: Гаврилова Анастасия Ивановна; Отдел технической поддержки; Архитектор; 151984
Сотрудник 9242: Глебов Платон Дмитриевич; Отдел технической поддержки; Заведующий производством (шеф-повар); 149465
Сотрудник 9243: Гончарова Анастасия Макаровна; Отдел технической поддержки; Бухгалтер-ревизор; 153834
Сотрудник 9244: Горбачев Алексей Демьянович; Отдел технической поддержки; Кассир; 152545
Сотрудник 9245: Гордеева Алиса Данииловна; Отдел технической поддержки; Техник-технолог; 139975
Сотрудник 9246: Горюнова Мария Арсеньевна; Отдел технической поддержки; Ассистент инспектора фонда; 152590
Сотрудник 9247: Грачев Иван Семёнович; Отдел технической поддержки; Техник вычислительного (информационно-вычислительного) центра; 151124
Сотрудник 9248: Григорьев Александр Артёмович; Отдел технической поддержки; Аналитик; 208251
Сотрудник 9249: Григорьев Артём Александрович; Отдел технической поддержки; Техник-конструктор; 295182
Сотрудник 9250: Громов Матвей Артёмович; Отдел технической поддержки; Специалист по связям с общественностью; 259499
Сотрудник 9251: Громов Матвей Артёмович; Отдел технической поддержки; Техник по метрологии; 296689
Сотрудник 9252: Губанова Арина Вадимовна; Отдел технической поддержки; Научный сотрудник; 307129
Сотрудник 9253: Гусев Марк Андреевич; Отдел технической поддержки; Начальник отдела сбыта; 423448
Сотрудник 9254: Гусева Мария Михайловна; Отдел технической поддержки; Инженер-энергетик (энергетик); 111692
Сотрудник 9255: Давыдова Анастасия Богдановна; Отдел технической поддержки; Главный металлург; 409002
Сотрудник 9256: Дмитриев Кирилл Степанович; Отдел технической поддержки; Директор (генеральный директор, управляющий) предприятия; 300788
Сотрудник 9257: Долгов Владислав Дмитриевич; Отдел технической поддержки; Шеф-инженер; 297694
Сотрудник 9258: Дубровин Дмитрий Степанович; Отдел технической поддержки; Инженер по научно-технической информации; 195855
Сотрудник 9259: Евдокимов Никита Дмитриевич; Отдел технической поддержки; Начальник отдела охраны труда; 263051
Сотрудник 9260: Егоров Марк Миронович; Отдел технической поддержки; Менеджер; 101799
Сотрудник 9261: Егорова Анна Михайловна; Отдел технической поддержки; Главный технолог; 192372
Сотрудник 9262: Егорова Анна Михайловна; Отдел технической поддержки; Начальник отдела автоматизированной системы управления производством; 466373
Сотрудник 9263: Егорова Василиса Юрьевна; Отдел технической поддержки; Агент страховой; 385112
Сотрудник 9264: Егорова Екатерина Максимовна; Отдел технической поддержки; Главный бухгалтер; 292851
Сотрудник 9265: Еремина Елизавета Степановна; Отдел технической поддержки; Младший научный сотрудник; 403031
Сотрудник 9266: Ермилов Андрей Гордеевич; Отдел технической поддержки; Начальник отдела кадров; 114977
Сотрудник 9267: Ефимов Михаил Даниилович; Отдел технической поддержки; Коммивояжер; 394306
Сотрудник 9268: Жаров Мирон Романович; Отдел технической поддержки; Начальник цеха (участка); 181320
Сотрудник 9269: Жаров Мирон Романович; Отдел технической поддержки; Техник; 393806
Сотрудник 9270: Жданов Артём Романович; Отдел технической поддержки; Заведующий (начальник) отделом стандартизации; 382609
Сотрудник 9271: Жуков Владимир Максимович; Отдел технической поддержки; Табельщик; 103476
Сотрудник 9272: Захаров Артём Русланович; Отдел технической поддержки; Экономист по финансовой работе; 220699
Сотрудник 9273: Захаров Артём Русланович; Отдел технической поддержки; Специалист по оценке соответствия лифтов требованиям безопасности; 307243
Сотрудник 9274: Захаров Кирилл Алексеевич; Отдел технической поддержки; Начальник смены; 386544
Сотрудник 9275: Захаров Кирилл Алексеевич; Отдел технической поддержки; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 389656
Сотрудник 9276: Захаров Никита Константинович; Отдел технической поддержки; Калькулятор; 273339
Сотрудник 9277: Захарова Екатерина Германовна; Отдел технической поддержки; Начальник центральной заводской лаборатории; 140847
Сотрудник 9278: Золотарев Александр Дмитриевич; Отдел технической поддержки; Главный энергетик; 279819
Сотрудник 9279: Зотова Кира Ярославовна; Отдел технической поддержки; Брокер торговый; 345654
Сотрудник 9280: Зубков Максим Владиславович; Отдел технической поддержки; Заведующий камерой хранения; 252019
Сотрудник 9281: Зубкова Мария Егоровна; Отдел технической поддержки; Главный сварщик; 497863
Сотрудник 9282: Зубов Лев Робертович; Отдел технической поддержки; Техник по инструменту; 236832
Сотрудник 9283: Зубов Лев Робертович; Отдел технической поддержки; Экономист; 412421
Сотрудник 9284: Зыков Григорий Тимурович; Отдел технической поддержки; Начальник отдела автоматизированной системы управления производством; 194978
Сотрудник 9285: Зыков Григорий Тимурович; Отдел технической поддержки; Ведущий экономист; 236113
Сотрудник 9286: Зыков Григорий Тимурович; Отдел технической поддержки; Заведующий чертежно-копировальным бюро; 428309
Сотрудник 9287: Иванов Александр Михайлович; Отдел технической поддержки; Брокер; 250387
Сотрудник 9288: Иванов Егор Михайлович; Отдел технической поддержки; Директор котельной; 303638
Сотрудник 9289: Иванов Марк Фёдорович; Отдел технической поддержки; Техник по метрологии; 267377
Сотрудник 9290: Иванова Алиса Константиновна; Отдел технической поддержки; Экспедитор; 130959
Сотрудник 9291: Иванова Вероника Данииловна; Отдел технической поддержки; Методист по физической культуре; 113065
Сотрудник 9292: Иванова Вероника Данииловна; Отдел технической поддержки; Чертежник; 150994
Сотрудник 9293: Иванова Карина Николаевна; Отдел технической поддержки; Выпускающий; 423957
Сотрудник 9294: Иванова Ульяна Матвеевна; Отдел технической поддержки; Главный научный сотрудник; 185186
Сотрудник 9295: Ильина Вера Петровна; Отдел технической поддержки; Техник по планированию; 324133
Сотрудник 9296: Исаев Семён Георгиевич; Отдел технической поддержки; Начальник отдела по связям с общественностью; 492859
Сотрудник 9297: Исаева Алиса Тимуровна; Отдел технической поддержки; Агент коммерческий; 175368
Сотрудник 9298: Калинина София Алексеевна; Отдел технической поддержки; Начальник (заведующий) мастерской; 315514
Сотрудник 9299: Карпов Артём Игоревич; Отдел технической поддержки; Инженер по охране труда; 216684
Сотрудник 9300: Карпова Милана Михайловна; Отдел технической поддержки; Заведующая машинописным бюро; 339395
Сотрудник 9301: Карпова Милана Михайловна; Отдел технической поддержки; Ассистент инспектора фонда; 391463
Сотрудник 9302: Климов Родион Максимович; Отдел технической поддержки; Директор по связям с инвесторами; 142836
Сотрудник 9303: Климов Родион Максимович; Отдел технической поддержки; Агент коммерческий; 439695
Сотрудник 9304: Ковалев Артём Семёнович; Отдел технической поддержки; Эксперт по оценке соответствия лифтов требованиям безопасности; 264938
Сотрудник 9305: Ковалев Максим Фёдорович; Отдел технической поддержки; Начальник отдела кадров; 355437
Сотрудник 9306: Ковалева Александра Савельевна; Отдел технической поддержки; Начальник планово - экономического отдела; 415811
Сотрудник 9307: Козлов Владимир Фёдорович; Отдел технической поддержки; Секретарь - машинистка; 130064
Сотрудник 9308: Козлов Владимир Фёдорович; Отдел технической поддержки; Инженер; 445347
Сотрудник 9309: Козлова Ольга Ивановна; Отдел технической поддержки; Выпускающий; 255320
Сотрудник 9310: Колосова Мария Андреевна; Отдел технической поддержки; Начальник отдела кадров; 171048
Сотрудник 9311: Кольцов Кирилл Александрович; Отдел технической поддержки; Шеф-инженер; 280147
Сотрудник 9312: Комаров Максим Серафимович; Отдел технической поддержки; Начальник нормативно-исследовательской лаборатории по труду; 160742
Сотрудник 9313: Комарова Алёна Данииловна; Отдел технической поддержки; Выпускающий; 123703
Сотрудник 9314: Кондратьев Кирилл Егорович; Отдел технической поддержки; Инженер по комплектации оборудования; 241215
Сотрудник 9315: Королев Макар Матвеевич; Отдел технической поддержки; Инженер по охране труда; 133735
Сотрудник 9316: Короткова Василиса Ярославовна; Отдел технической поддержки; Экономист по договорной и претензионной работе; 436587
Сотрудник 9317: Кочетков Лев Павлович; Отдел технической поддержки; Инженер-технолог (технолог); 422014
Сотрудник 9318: Кочетова Евгения Константиновна; Отдел технической поддержки; Бухгалтер; 271401
Сотрудник 9319: Кочетова Полина Дмитриевна; Отдел технической поддержки; Заведующий (начальник) планово-экономическим отделом; 387323
Сотрудник 9320: Кошелев Максим Тимофеевич; Отдел технической поддержки; Технический редактор; 101266
Сотрудник 9321: Кошелев Максим Тимофеевич; Отдел технической поддержки; Начальник исследовательской лаборатории; 369592
Сотрудник 9322: Кудряшов Арсений Макарович; Отдел технической поддержки; Хронометражист; 267504
Сотрудник 9323: Кудряшов Арсений Макарович; Отдел технической поддержки; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 474940
Сотрудник 9324: Кудряшова Алиса Арсеньевна; Отдел технической поддержки; Переводчик; 219806
Сотрудник 9325: Кузнецов Даниил Артёмович; Отдел технической поддержки; Лаборант; 495369
Сотрудник 9326: Кузнецов Станислав Павлович; Отдел технической поддержки; Калькулятор; 110169
Сотрудник 9327: Кузнецов Тимофей Егорович; Отдел технической поддержки; Эксперт по оценке соответствия лифтов требованиям безопасности; 403421
Сотрудник 9328: Кузьмин Дмитрий Александрович; Отдел технической поддержки; Главный бухгалтер; 398260
Сотрудник 9329: Кузьмина Яна Евгеньевна; Отдел технической поддержки; Директор по связям с инвесторами; 242921
Сотрудник 9330: Куликова Арина Алексеевна; Отдел технической поддержки; Психолог; 254289
Сотрудник 9331: Лаврентьева Милана Андреевна; Отдел технической поддержки; Заведующий конструкторским отделом; 454939
Сотрудник 9332: Лебедев Дмитрий Вячеславович; Отдел технической поддержки; Начальник смены; 409817
Сотрудник 9333: Лебедева Виктория Александровна; Отдел технической поддержки; Заместитель директора по коммерческим вопросам; 174016
Сотрудник 9334: Леонов Егор Егорович; Отдел технической поддержки; Начальник юридического отдела; 485951
Сотрудник 9335: Леонов Савва Кириллович; Отдел технической поддержки; Ученый секретарь; 227010
Сотрудник 9336: Литвинов Савелий Артурович; Отдел технической поддержки; Хронометражист; 401409
Сотрудник 9337: Литвинова Анастасия Богдановна; Отдел технической поддержки; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 214727
Сотрудник 9338: Лосев Иван Михайлович; Отдел технической поддержки; Статистик; 280000
Сотрудник 9339: Львов Виктор Сергеевич; Отдел технической поддержки; Инженер по патентной и изобретательской работе; 393443
Сотрудник 9340: Майоров Тимофей Сергеевич; Отдел технической поддержки; Заведующий (начальник) отделом стандартизации; 107671
Сотрудник 9341: Майорова Виктория Тимуровна; Отдел технической поддержки; Начальник отдела контроля качества; 285582
Сотрудник 9342: Майорова Виктория Тимуровна; Отдел технической поддержки; Техник по планированию; 341498
Сотрудник 9343: Майорова Виктория Тимуровна; Отдел технической поддержки; Начальник отдела материально-технического снабжения; 344187
Сотрудник 9344: Макарова Александра Николаевна; Отдел технической поддержки; Инженер по ремонту; 347215
Сотрудник 9345: Макарова Елизавета Марковна; Отдел технической поддержки; Главный бухгалтер; 408018
Сотрудник 9346: Макеева Ева Данииловна; Отдел технической поддержки; Главный механик; 497372
Сотрудник 9347: Максимов Павел Никитич; Отдел технической поддержки; Главный металлург; 200094
Сотрудник 9348: Максимов Фёдор Маркович; Отдел технической поддержки; Учетчик; 236343
Сотрудник 9349: Малахов Алексей Мирославович; Отдел технической поддержки; Физиолог; 289025
Сотрудник 9350: Малышева Виктория Адамовна; Отдел технической поддержки; Техник по труду; 480240
Сотрудник 9351: Маркелова Дарья Дмитриевна; Отдел технической поддержки; Корректор; 110979
Сотрудник 9352: Марков Глеб Михайлович; Отдел технической поддержки; Администратор; 279621
Сотрудник 9353: Марков Глеб Михайлович; Отдел технической поддержки; Специалист по оценке соответствия лифтов требованиям безопасности; 373269
Сотрудник 9354: Мартынова Алёна Григорьевна; Отдел технической поддержки; Профконсультант; 141839
Сотрудник 9355: Маслов Иван Михайлович; Отдел технической поддержки; Заведующий чертежно-копировальным бюро; 345786
Сотрудник 9356: Матвеева Анна Петровна; Отдел технической поддержки; Агент торговый; 312352
Сотрудник 9357: Матвеева Валерия Максимовна; Отдел технической поддержки; Переводчик; 128001
Сотрудник 9358: Матвеева Валерия Максимовна; Отдел технической поддержки; Главный специалист по защите информации; 194027
Сотрудник 9359: Мельников Илья Максимович; Отдел технической поддержки; Оператор по диспетчерскому обслуживанию лифтов; 167622
Сотрудник 9360: Мельникова Полина Данииловна; Отдел технической поддержки; Главный метролог; 200852
Сотрудник 9361: Мельникова Полина Данииловна; Отдел технической поддержки; Заведующий канцелярией; 484305
Сотрудник 9362: Меркулова Алиса Дмитриевна; Отдел технической поддержки; Секретарь - машинистка; 431354
Сотрудник 9363: Минина Валентина Максимовна; Отдел технической поддержки; Начальник отдела социального развития; 383313
Сотрудник 9364: Миронов Дмитрий Николаевич; Отдел технической поддержки; Техник по наладке и испытаниям; 419710
Сотрудник 9365: Миронова Майя Данииловна; Отдел технической поддержки; Специалист по промышленной безопасности подъемных сооружений; 205876
Сотрудник 9366: Миронова Майя Данииловна; Отдел технической поддержки; Художник; 281331
Сотрудник 9367: Михайлова Любовь Алексеевна; Отдел технической поддержки; Заведующий отделом (бюро) оформления проектных материалов; 335420
Сотрудник 9368: Михайлова Мирослава Артёмовна; Отдел технической поддержки; Дежурный бюро пропусков; 433511
Сотрудник 9369: Михайлова Полина Степановна; Отдел технической поддержки; Аналитик; 172565
Сотрудник 9370: Моисеев Тимофей Маркович; Отдел технической поддержки; Заведующий (начальник) отделом стандартизации; 199377
Сотрудник 9371: Морозов Кирилл Максимович; Отдел технической поддержки; Техник по труду; 175922
Сотрудник 9372: Морозов Кирилл Максимович; Отдел технической поддержки; Главный метролог; 187062
Сотрудник 9373: Морозов Кирилл Максимович; Отдел технической поддержки; Заместитель директора по капитальному строительству; 492760
Сотрудник 9374: Морозов Юрий Семёнович; Отдел технической поддержки; Заведующий бюро пропусков; 400667
Сотрудник 9375: Морозов Юрий Семёнович; Отдел технической поддержки; Экспедитор по перевозке грузов; 422782
Сотрудник 9376: Морозова Елена Львовна; Отдел технической поддержки; Начальник гаража; 417429
Сотрудник 9377: Назарова Олеся Львовна; Отдел технической поддержки; Учетчик; 106459
Сотрудник 9378: Некрасов Григорий Михайлович; Отдел технической поддержки; Заместитель директора по коммерческим вопросам; 179349
Сотрудник 9379: Некрасова Виктория Львовна; Отдел технической поддержки; Машинистка; 334663
Сотрудник 9380: Нестерова Варвара Александровна; Отдел технической поддержки; Заведующий чертежно-копировальным бюро; 436398
Сотрудник 9381: Никитина Вероника Вячеславовна; Отдел технической поддержки; Экономист вычислительного (информационно - вычислительного) центра; 318561
Сотрудник 9382: Никифоров Артём Сергеевич; Отдел технической поддержки; Эксперт дорожного хозяйства; 257172
