Сотрудник 1: Абрамова Мия Николаевна; IT-отдел; Главный сварщик; 159906
Сотрудник 1399: Козлов Михаил Владимирович; Отдел управления проектами; Юрисконсульт; 204954
Сотрудник 1400: Козлова София Семёновна; Отдел управления проектами; Заместитель директора по коммерческим вопросам; 230658
Сотрудник 1401: Кочетова Полина Дмитриевна; Отдел управления проектами; Заместитель директора по управлению персоналом; 186945
Сотрудник 1402: Лебедев Максим Ярославович; Отдел управления проектами; Инженер-проектировщик; 322849
Сотрудник 1403: Лосев Иван Михайлович; Отдел управления проектами; Директор по связям с инвесторами; 127875
Сотрудник 1404: Майоров Тимофей Сергеевич; Отдел управления проектами; Главный специалист по защите информации; 250576
Сотрудник 1405: Макаров Алексей Тимофеевич; Отдел управления проектами; Начальник отдела подготовки кадров; 377948
Сотрудник 1406: Максимова Мия Андреевна; Отдел управления проектами; Таксировщик; 230080
Сотрудник 1407: Матвеева Полина Артёмовна; Отдел управления проектами; Экспедитор по перевозке грузов; 363612
Сотрудник 1408: Морозова Елена Львовна; Отдел управления проектами; Чертежник-конструктор; 333996
Сотрудник 1409: Соловьев Александр Андреевич; Отдел управления проектами; Заведующий техническим архивом; 357435
Сотрудник 1410: Сычев Фёдор Фёдорович; Отдел управления проектами; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 379371
Сотрудник 1411: Сычева Кристина Романовна; Отдел управления проектами; Заведующая машинописным бюро; 274997
Сотрудник 1412: Тимофеева Александра Дмитриевна; Отдел управления проектами; Архивариус; 232266
Сотрудник 1413: Федоров Михаил Тимофеевич; Отдел управления проектами; Техник-проектировщик; 177316
Сотрудник 1414: Филатова Кира Владиславовна; Отдел управления проектами; Математик; 377532
Сотрудник 1415: Филиппова Мария Артёмовна; Отдел управления проектами; Директор (начальник) вычислительного (информационно - вычислительного) центра; 285001
Сотрудник 1416: Цветков Александр Сергеевич; Отдел управления проектами; Специалист по автотехнической экспертизе (эксперт-автотехник); 122597
Сотрудник 1417: Чернышева Александра Дмитриевна; Отдел управления проектами; Инженер по патентной и изобретательской работе; 179341
Сотрудник 1418: Чернышева Анастасия Михайловна; Отдел управления проектами; Ландшафтный архитектор; 364190
Сотрудник 1419: Юдин Ярослав Александрович; Отдел управления проектами; Оператор по диспетчерскому обслуживанию лифтов; 205590
Сотрудник 1420: Абрамов Пётр Львович; Отдел управления рисками; Переводчик; 119429
Сотрудник 1421: Андреев Михаил Филиппович; Отдел управления рисками; Социолог; 492534
Сотрудник 1422: Антипова Анастасия Тимофеевна; Отдел управления рисками; Главный сварщик; 330675
Сотрудник 1423: Белякова Елизавета Максимовна; Отдел управления рисками; Заведующий (начальник) планово-экономическим отделом; 464675
Сотрудник 1424: Васильев Артём Николаевич; Отдел управления рисками; Хронометражист; 308274
Сотрудник 1425: Власов Степан Дмитриевич; Отдел управления рисками; Заведующий хозяйством; 455614
Сотрудник 1426: Глухова София Богдановна; Отдел управления рисками; Экономист по труду; 418615
Сотрудник 1427: Голубева Елизавета Михайловна; Отдел управления рисками; Заведующий чертежно-копировальным бюро; 489460
Сотрудник 1428: Давыдова Анастасия Богдановна; Отдел управления рисками; Начальник юридического отдела; 439843
Сотрудник 1429: Дегтярев Макар Даниилович; Отдел управления рисками; Начальник (руководитель) бригады (группы); 452810
Сотрудник 1430: Ермаков Максим Дмитриевич; Отдел управления рисками; Инструктор-дактилолог; 426991
Сотрудник 1431: Жуков Георгий Даниилович; Отдел управления рисками; Заведующий техническим архивом; 105465
Сотрудник 1432: Иванова Арина Кирилловна; Отдел управления рисками; Главный диспетчер; 399594
Сотрудник 1433: Иванова Елизавета Васильевна; Отдел управления рисками; Хронометражист; 417612
Сотрудник 1434: Короткова Мария Гордеевна; Отдел управления рисками; Экспедитор по перевозке грузов; 159911
Сотрудник 1435: Корчагин Михаил Константинович; Отдел управления рисками; Ландшафтный архитектор; 303826
Сотрудник 1436: Кулаков Тихон Кириллович; Отдел управления рисками; Крупье; 262194
Сотрудник 1437: Куликова Арина Алексеевна; Отдел управления рисками; Начальник отдела организации и оплаты труда; 165662
Сотрудник 1438: Куликова Варвара Николаевна; Отдел управления рисками; Главный механик; 449168
Сотрудник 1439: Лаврентьева Милана Андреевна; Отдел управления рисками; Начальник производственного отдела; 262457
Сотрудник 1440: Мальцев Мирон Ярославович; Отдел управления рисками; Секретарь руководителя; 256595
Сотрудник 1441: Мельникова Полина Данииловна; Отдел управления рисками; Заведующий конструкторским отделом; 304510
Сотрудник 1442: Михайлова Валерия Кирилловна; Отдел управления рисками; Инженер по защите информации; 174853
Сотрудник 1443: Назарова Олеся Львовна; Отдел управления рисками; Агент; 274577
Сотрудник 1444: Нефедова Маргарита Александровна; Отдел управления рисками; Методист по физической культуре; 253713
Сотрудник 1445: Николаев Артём Иванович; Отдел управления рисками; Техник по защите информации; 428251
Сотрудник 1446: Поляков Алексей Львович; Отдел управления рисками; Заведующий фотолабораторией; 223350
Сотрудник 1447: Попова Светлана Александровна; Отдел управления рисками; Комендант; 409518
Сотрудник 1448: Рогов Роберт Миронович; Отдел управления рисками; Экономист по сбыту; 339778
Сотрудник 1449: Сахарова Ника Данииловна; Отдел управления рисками; Инженер по автоматизации и механизации производственных процессов; 432669
Сотрудник 1450: Семенов Вячеслав Савельевич; Отдел управления рисками; Инженер по охране окружающей среды (эколог); 305569
Сотрудник 1451: Суворова Алиса Филиповна; Отдел управления рисками; Главный энергетик; 198682
Сотрудник 1452: Токарев Арсений Кириллович; Отдел управления рисками; Заведующий (начальник) отделом кадров; 359099
Сотрудник 1453: Федорова Мария Степановна; Отдел управления рисками; Агент страховой; 125599
Сотрудник 1454: Черныха Анастасия Максимовна; Отдел управления рисками; Начальник отдела организации и оплаты труда; 156649
Сотрудник 1455: Яковлев Даниил Никитич; Отдел управления рисками; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 187117
Сотрудник 1456: Балашова Алиса Максимовна; Отдел цифровой трансформации; Эксперт; 354974
Сотрудник 1457: Белов Пётр Алексеевич; Отдел цифровой трансформации; Начальник (заведующий) мастерской; 453422
Сотрудник 1458: Бирюков Максим Георгиевич; Отдел цифровой трансформации; Начальник отдела (лаборатории, сектора) по защите информации; 141864
Сотрудник 1459: Бочаров Егор Тимурович; Отдел цифровой трансформации; Специалист по маркетингу; 404433
Сотрудник 1460: Вавилов Никита Маркович; Отдел цифровой трансформации; Начальник хозяйственного отдела; 378009
Сотрудник 1461: Васильев Артём Львович; Отдел цифровой трансформации; Биржевой маклер; 234842
Сотрудник 1462: Гришин Дмитрий Тимофеевич; Отдел цифровой трансформации; Начальник отдела комплектации оборудования; 191589
Сотрудник 1463: Гусев Марк Андреевич; Отдел цифровой трансформации; Техник по труду; 151874
Сотрудник 1464: Евдокимов Никита Дмитриевич; Отдел цифровой трансформации; Начальник цеха (участка); 487810
Сотрудник 1465: Захарова Екатерина Германовна; Отдел цифровой трансформации; Начальник цеха (участка); 162359
Сотрудник 1466: Иванова Зоя Ивановна; Отдел цифровой трансформации; Социолог; 100214
Сотрудник 1467: Касьянова Екатерина Адамовна; Отдел цифровой трансформации; Ведущий экономист; 205344
Сотрудник 1468: Кондратьев Иван Егорович; Отдел цифровой трансформации; Юрисконсульт; 434546
Сотрудник 1469: Краснов Мирон Артёмович; Отдел цифровой трансформации; Инженер-энергетик (энергетик); 338579
Сотрудник 1470: Кудрявцева Василиса Максимовна; Отдел цифровой трансформации; Менеджер по персоналу; 387936
Сотрудник 1471: Лебедев Дмитрий Вячеславович; Отдел цифровой трансформации; Экспедитор; 277094
Сотрудник 1472: Маркова Дарина Львовна; Отдел цифровой трансформации; Директор гостиницы; 197735
Сотрудник 1473: Мельников Матвей Всеволодович; Отдел цифровой трансформации; Брокер; 394752
Сотрудник 1474: Михайлов Артём Дмитриевич; Отдел цифровой трансформации; Дежурный бюро пропусков; 490399
Сотрудник 1475: Никифоров Артём Сергеевич; Отдел цифровой трансформации; Директор (начальник) вычислительного (информационно - вычислительного) центра; 348771
Сотрудник 1476: Овчинникова София Данииловна; Отдел цифровой трансформации; Начальник (руководитель) бригады (группы); 139917
Сотрудник 1477: Пименова Алёна Артёмовна; Отдел цифровой трансформации; Главный метролог; 214654
Сотрудник 1478: Попов Марк Александрович; Отдел цифровой трансформации; Оператор диспетчерской службы; 354723
Сотрудник 1479: Попова Валерия Владимировна; Отдел цифровой трансформации; Заведующий научно-технической библиотекой; 308029
Сотрудник 1480: Попова Мария Константиновна; Отдел цифровой трансформации; Главный сварщик; 493337
Сотрудник 1481: Прокофьева Мария Андреевна; Отдел цифровой трансформации; Секретарь руководителя; 330658
Сотрудник 1482: Прохорова Ева Родионовна; Отдел цифровой трансформации; Техник по стандартизации; 354850
Сотрудник 1483: Прохорова Мария Максимовна; Отдел цифровой трансформации; Начальник лаборатории (бюро) социологии труда; 343785
Сотрудник 1484: Самойлов Егор Макарович; Отдел цифровой трансформации; Ведущий экономист; 492154
Сотрудник 1485: Соколов Алексей Даниилович; Отдел цифровой трансформации; Специалист по связям с общественностью; 180445
Сотрудник 1486: Сомов Борис Демидович; Отдел цифровой трансформации; Консультант по налогам и сборам; 256918
Сотрудник 1487: Степанова Ева Максимовна; Отдел цифровой трансформации; Техник-лаборант; 165908
Сотрудник 1488: Субботин Артём Дмитриевич; Отдел цифровой трансформации; Ведущий конструктор; 342533
Сотрудник 1489: Субботина Арина Леонидовна; Отдел цифровой трансформации; Инспектор по контролю за исполнением поручений; 397268
Сотрудник 1490: Терентьев Дмитрий Вячеславович; Отдел цифровой трансформации; Хронометражист; 185183
Сотрудник 1491: Ульянов Мирон Никитич; Отдел цифровой трансформации; Инженер по нормированию труда; 459195
Сотрудник 1492: Федотова Анастасия Артемьевна; Отдел цифровой трансформации; Главный конструктор; 224446
Сотрудник 1493: Черныха Анастасия Максимовна; Отдел цифровой трансформации; Инженер-проектировщик; 491521
Сотрудник 1494: Яковлев Арсений Максимович; Отдел цифровой трансформации; Начальник отдела социального развития; 291767
Сотрудник 1495: Алешин Мирон Маркович; Отдел экологии; Коммивояжер; 138064
Сотрудник 1496: Анисимова Варвара Михайловна; Отдел экологии; Инженер-электроник (электроник); 483714
Сотрудник 1497: Балашов Савва Ильич; Отдел экологии; Секретарь-стенографистка; 353816
Сотрудник 1498: Балашова Алиса Максимовна; Отдел экологии; Агент торговый; 336576
Сотрудник 1499: Белов Иван Максимович; Отдел экологии; Техник по метрологии; 413951
Сотрудник 1500: Быков Андрей Ильич; Отдел экологии; Инженер по патентной и изобретательской работе; 305162
Сотрудник 1501: Вавилов Никита Маркович; Отдел экологии; Начальник отдела стандартизации; 173394
Сотрудник 1502: Васильев Владимир Николаевич; Отдел экологии; Экономист; 483723
Сотрудник 1503: Васильев Михаил Андреевич; Отдел экологии; Инженер по инструменту; 464647
Сотрудник 1504: Гаврилова Анастасия Ивановна; Отдел экологии; Агент страховой; 236527
Сотрудник 1505: Грачева Анна Александровна; Отдел экологии; Главный механик; 382268
Сотрудник 1506: Григорьева Вероника Ивановна; Отдел экологии; Экономист по сбыту; 486622
Сотрудник 1507: Гришин Роман Маркович; Отдел экологии; Аналитик; 317854
Сотрудник 1508: Давыдова Алиса Кирилловна; Отдел экологии; Инженер по защите информации; 360670
Сотрудник 1509: Давыдова София Александровна; Отдел экологии; Инженер по качеству; 273019
Сотрудник 1510: Ермилов Андрей Гордеевич; Отдел экологии; Техник по инвентаризации строений и сооружений; 333899
Сотрудник 1511: Зимина Анастасия Данииловна; Отдел экологии; Математик; 147914
Сотрудник 1512: Казакова Милана Ивановна; Отдел экологии; Экономист по финансовой работе; 109030
Сотрудник 1513: Кожевников Иван Тимофеевич; Отдел экологии; Агент торговый; 115435
Сотрудник 1514: Кудрявцева Василиса Максимовна; Отдел экологии; Старший научный сотрудник; 397930
Сотрудник 1515: Кузьмин Ярослав Константинович; Отдел экологии; Инженер по защите информации; 491809
Сотрудник 1516: Куликова Елизавета Кирилловна; Отдел экологии; Инженер по наладке и испытаниям; 222760
Сотрудник 1517: Лебедев Степан Матвеевич; Отдел экологии; Ученый секретарь; 356916
Сотрудник 1518: Минин Илья Маркович; Отдел экологии; Начальник отдела информации; 287116
Сотрудник 1519: Морозова Александра Мирославовна; Отдел экологии; Механик; 378591
Сотрудник 1520: Морозова Елена Львовна; Отдел экологии; Начальник цеха опытного производства; 187029
Сотрудник 1521: Никифоров Богдан Петрович; Отдел экологии; Начальник отдела информации; 448165
Сотрудник 1522: Новиков Савелий Дмитриевич; Отдел экологии; Менеджер по связям с общественностью; 213475
Сотрудник 1523: Петров Евгений Львович; Отдел экологии; Техник; 260294
Сотрудник 1524: Позднякова Олеся Всеволодовна; Отдел экологии; Заведующий (начальник) отделом научно-технической информации; 232417
Сотрудник 1525: Савельев Владимир Максимович; Отдел экологии; Начальник отдела стандартизации; 258356
Сотрудник 1526: Семенова Мирослава Олеговна; Отдел экологии; Статистик; 123899
Сотрудник 1527: Семина София Алексеевна; Отдел экологии; Заведующий (начальник) отделом научно-технической информации; 234486
Сотрудник 1528: Смирнов Алексей Глебович; Отдел экологии; Начальник центральной заводской лаборатории; 330827
Сотрудник 1529: Смирнов Дмитрий Ильич; Отдел экологии; Начальник технического отдела; 297184
Сотрудник 1530: Соловьева Владислава Ивановна; Отдел экологии; Ландшафтный архитектор; 168493
Сотрудник 1531: Федоров Михаил Тимофеевич; Отдел экологии; Техник; 326624
Сотрудник 1532: Федорова Елизавета Павловна; Отдел экологии; (начальник) научноисследовательским сектором (лабораторией), входящим в состав научно - исследовательского отдела (отделения, лаборатории) института; 314960
Сотрудник 1533: Федорова Елизавета Павловна; Отдел экологии; Дежурный бюро пропусков; 424336
Сотрудник 1534: Филатова Кира Владиславовна; Отдел экологии; Начальник отдела по связям с общественностью; 228991
Сотрудник 1535: Балашов Савва Ильич; Отдел экономической безопасности; Начальник (заведующий) мастерской; 423267
Сотрудник 1536: Белякова Злата Степановна; Отдел экономической безопасности; Секретарь незрячего специалиста; 221328
Сотрудник 1537: Волков Артур Даниилович; Отдел экономической безопасности; Эксперт по оценке соответствия лифтов требованиям безопасности; 190748
Сотрудник 1538: Волков Гордей Иванович; Отдел экономической безопасности; Математик; 126603
Сотрудник 1539: Воробьева Виктория Григорьевна; Отдел экономической безопасности; Заведующий бюро пропусков; 226228
Сотрудник 1540: Голубева Елизавета Михайловна; Отдел экономической безопасности; Экономист; 117812
Сотрудник 1541: Денисова Елизавета Романовна; Отдел экономической безопасности; Инженер по ремонту; 258500
Сотрудник 1542: Дубровин Дмитрий Степанович; Отдел экономической безопасности; Ведущий научный сотрудник; 378080
Сотрудник 1543: Жуков Дмитрий Ильич; Отдел экономической безопасности; Начальник отдела автоматизации и механизации производственных процессов; 423885
Сотрудник 1544: Зотова Кира Ярославовна; Отдел экономической безопасности; Агент по продаже недвижимости; 291991
Сотрудник 1545: Зубкова Полина Тимуровна; Отдел экономической безопасности; Техник по инвентаризации строений и сооружений; 180096
Сотрудник 1546: Иванова Зоя Ивановна; Отдел экономической безопасности; Переводчик-дактилолог; 317870
Сотрудник 1547: Ильина София Максимовна; Отдел экономической безопасности; Заведующий столовой; 398310
Сотрудник 1548: Казакова Виктория Андреевна; Отдел экономической безопасности; Заведующий техническим архивом; 484960
Сотрудник 1549: Кириллова Мария Тихоновна; Отдел экономической безопасности; Начальник отдела сбыта; 276688
Сотрудник 1550: Кондратьев Кирилл Егорович; Отдел экономической безопасности; Экономист; 230053
Сотрудник 1551: Левина Маргарита Андреевна; Отдел экономической безопасности; Начальник производственной лаборатории (по контролю производства); 230303
Сотрудник 1552: Мальцева Вера Марковна; Отдел экономической безопасности; Секретарь незрячего специалиста; 392107
Сотрудник 1553: Михайлов Артём Дмитриевич; Отдел экономической безопасности; Физиолог; 257232
Сотрудник 1554: Моисеев Максим Русланович; Отдел экономической безопасности; Техник по труду; 233469
Сотрудник 1555: Морозова Александра Мирославовна; Отдел экономической безопасности; Заведующая машинописным бюро; 340207
Сотрудник 1556: Окулов Ярослав Владимирович; Отдел экономической безопасности; Бухгалтер-ревизор; 180416
Сотрудник 1557: Попов Марк Александрович; Отдел экономической безопасности; Архивариус; 210471
Сотрудник 1558: Рыбаков Артемий Матвеевич; Отдел экономической безопасности; Художник; 313799
Сотрудник 1559: Савельева Ольга Юрьевна; Отдел экономической безопасности; Начальник хозяйственного отдела; 201057
Сотрудник 1560: Сахарова Ника Данииловна; Отдел экономической безопасности; Инженер по автоматизированным системам управления производством; 488583
Сотрудник 1561: Ульянов Александр Максимович; Отдел экономической безопасности; Мастер контрольный (участка, цеха); 139667
Сотрудник 1562: Устинов Иван Николаевич; Отдел экономической безопасности; Инженер по патентной и изобретательской работе; 110189
Сотрудник 1563: Устинов Максим Григорьевич; Отдел экономической безопасности; Техник-лаборант; 177469
Сотрудник 1564: Шилова Александра Родионовна; Отдел экономической безопасности; Таксировщик; 256425
Сотрудник 1565: Яковлев Арсений Максимович; Отдел экономической безопасности; Инженер по качеству; 491278
Сотрудник 1566: Яковлева Вероника Артёмовна; Отдел экономической безопасности; Инженер по инструменту; 382715
Сотрудник 1567: Агеева Анастасия Семёновна; Отдел эксплуатации; Экономист по договорной и претензионной работе; 237976
Сотрудник 1568: Бабушкина Ева Егоровна; Отдел эксплуатации; Заведующий отделом (бюро) оформления проектных материалов; 322608
Сотрудник 1569: Баранова Елизавета Дмитриевна; Отдел эксплуатации; Аукционист; 449021
Сотрудник 1570: Беляев Тимофей Максимович; Отдел эксплуатации; Инженер по автоматизированным системам управления производством; 164473
Сотрудник 1571: Васильев Даниил Маркович; Отдел эксплуатации; Начальник отдела автоматизации и механизации производственных процессов; 394326
Сотрудник 1572: Васильева Анна Андреевна; Отдел эксплуатации; Социолог; 223323
Сотрудник 1573: Волкова Ульяна Андреевна; Отдел эксплуатации; Заведующий производством (шеф-повар); 486664
Сотрудник 1574: Воробьева София Матвеевна; Отдел эксплуатации; Главный энергетик; 266871
Сотрудник 1575: Голубев Григорий Максимович; Отдел эксплуатации; Чертежник-конструктор; 385265
Сотрудник 1576: Гончарова Анастасия Макаровна; Отдел эксплуатации; Начальник лаборатории (бюро) по организации труда и управления производством; 400613
Сотрудник 1577: Ермакова Ева Степановна; Отдел эксплуатации; Инженер по подготовке кадров; 299521
Сотрудник 1578: Жукова Полина Михайловна; Отдел эксплуатации; Заведующий бюро пропусков; 181250
Сотрудник 1579: Зайцев Руслан Леонидович; Отдел эксплуатации; Экономист по сбыту; 116498
Сотрудник 1580: Зубкова Мария Егоровна; Отдел эксплуатации; Заведующий (начальник) научно - исследовательским отделом (отделением, лабораторией) института; 333709
Сотрудник 1581: Иванова Арина Никитична; Отдел эксплуатации; Архивариус; 122062
Сотрудник 1582: Иванова София Маратовна; Отдел эксплуатации; Главный энергетик; 213370
Сотрудник 1583: Игнатов Андрей Михайлович; Отдел эксплуатации; Агент коммерческий; 356261
Сотрудник 1584: Касьянова София Дмитриевна; Отдел эксплуатации; Шеф-инженер; 475845
Сотрудник 1585: Кольцов Кирилл Александрович; Отдел эксплуатации; Научный редактор; 285771
Сотрудник 1586: Кузьмина Василиса Николаевна; Отдел эксплуатации; Начальник автоколонны; 354919
Сотрудник 1587: Кулаков Тихон Кириллович; Отдел эксплуатации; Заведующая машинописным бюро; 411499
Сотрудник 1588: Лукьянов Иван Матвеевич; Отдел эксплуатации; Главный инженер проекта. Главный архитектор проекта; 102207
Сотрудник 1589: Малышева Анастасия Максимовна; Отдел эксплуатации; Начальник (заведующий) мастерской; 450633
Сотрудник 1590: Овчинникова София Данииловна; Отдел эксплуатации; Чертежник-конструктор; 140167
Сотрудник 1591: Орлов Даниил Мирославович; Отдел эксплуатации; Экономист по планированию; 331520
Сотрудник 1592: Осипова Арина Тимофеевна; Отдел эксплуатации; Переводчик синхронный; 368780
Сотрудник 1593: Панкратова Юлия Егоровна; Отдел эксплуатации; Специалист по кадрам; 269918
Сотрудник 1594: Поляков Алексей Львович; Отдел эксплуатации; Агент; 165012
Сотрудник 1595: Пономарева София Алексеевна; Отдел эксплуатации; Шеф-инженер; 384012
Сотрудник 1596: Прохорова Мария Максимовна; Отдел эксплуатации; Экономист по сбыту; 167225
Сотрудник 1597: Романов Даниил Андреевич; Отдел эксплуатации; Делопроизводитель; 247733
Сотрудник 1598: Румянцев Александр Григорьевич; Отдел эксплуатации; Заведующий фотолабораторией; 321967
Сотрудник 1599: Савельев Павел Георгиевич; Отдел эксплуатации; Инженер по патентной и изобретательской работе; 142700
Сотрудник 1600: Савельев Павел Георгиевич; Отдел эксплуатации; Начальник отдела сбыта; 207043
Сотрудник 1601: Семенова Мирослава Олеговна; Отдел эксплуатации; Дежурный (по выдаче справок, залу, этажу гостиницы, комнате отдыха, общежитию и др.); 469692
Сотрудник 1602: Соколова Ева Максимовна; Отдел эксплуатации; Главный специалист по защите информации; 158748
Сотрудник 1603: Степанов Владислав Андреевич; Отдел эксплуатации; Художник-конструктор (дизайнер); 212979
Сотрудник 1604: Судакова Мария Михайловна; Отдел эксплуатации; Руководитель подразделения; 180747
Сотрудник 1605: Федорова Елизавета Павловна; Отдел эксплуатации; Специалист по связям с инвесторами; 263138
Сотрудник 1606: Федосова Мирослава Тихоновна; Отдел эксплуатации; Диспетчер; 204234
Сотрудник 1607: Филатова Кира Владиславовна; Отдел эксплуатации; Главный редактор; 167453
Сотрудник 1608: Фокина Полина Марковна; Отдел эксплуатации; Начальник цеха (участка); 390744
Сотрудник 1609: Шевелев Илья Михайлович; Отдел эксплуатации; Инженер; 416764
Сотрудник 1610: Щербакова Кира Леоновна; Отдел эксплуатации; Консультант по налогам и сборам; 389487
Сотрудник 1611: Андреева Елена Артёмовна; Отдел эксплуатации зданий; Брокер; 494248
Сотрудник 1612: Антонов Никита Леонидович; Отдел эксплуатации зданий; Комендант; 412087
Сотрудник 1613: Белов Дмитрий Павлович; Отдел эксплуатации зданий; Инженер по нормированию труда; 392668
Сотрудник 1614: Борисов Юрий Тимофеевич; Отдел эксплуатации зданий; Старший научный сотрудник; 262239
Сотрудник 1615: Васильева Алиса Кирилловна; Отдел эксплуатации зданий; Техник-проектировщик; 204195
Сотрудник 1616: Вдовина Вера Максимовна; Отдел эксплуатации зданий; Начальник инструментального отдела; 314409
Сотрудник 1617: Воробьева Валерия Георгиевна; Отдел эксплуатации зданий; Экономист по труду; 269941
Сотрудник 1618: Денисова Елизавета Романовна; Отдел эксплуатации зданий; Заместитель директора (начальника) учреждения (организации) по научной работе. Главный инженер учреждения (организации); 304617
Сотрудник 1619: Жданов Александр Александрович; Отдел эксплуатации зданий; Техник-лаборант; 421994
Сотрудник 1620: Жуков Владимир Максимович; Отдел эксплуатации зданий; Агент торговый; 229157
Сотрудник 1621: Иванов Александр Михайлович; Отдел эксплуатации зданий; Начальник отдела по связям с инвесторами; 376793
Сотрудник 1622: Калашников Владислав Егорович; Отдел эксплуатации зданий; Администратор; 352574
Сотрудник 1623: Карпова София Андреевна; Отдел эксплуатации зданий; Экономист по финансовой работе; 318376
Сотрудник 1624: Козлова Алиса Марковна; Отдел эксплуатации зданий; Заведующий техническим архивом; 202000
Сотрудник 1625: Кузнецова Алиса Артёмовна; Отдел эксплуатации зданий; Ландшафтный архитектор; 340459
Сотрудник 1626: Лебедев Дмитрий Вячеславович; Отдел эксплуатации зданий; Экономист по планированию; 387966
Сотрудник 1627: Лебедева Вероника Андреевна; Отдел эксплуатации зданий; Корректор; 498921
Сотрудник 1628: Леонтьев Сергей Георгиевич; Отдел эксплуатации зданий; Начальник планово - экономического отдела; 392573
Сотрудник 1629: Мальцев Андрей Дмитриевич; Отдел эксплуатации зданий; Агент по закупкам; 347589
Сотрудник 1630: Маслова Ксения Владимировна; Отдел эксплуатации зданий; Начальник отдела материально-технического снабжения; 142786
Сотрудник 1631: Никитина Мирослава Михайловна; Отдел эксплуатации зданий; Инкассатор; 396658
Сотрудник 1632: Парфенова Арина Германовна; Отдел эксплуатации зданий; Начальник лаборатории (бюро) технико - экономических исследований; 149914
Сотрудник 1633: Пономарева Мария Макаровна; Отдел эксплуатации зданий; Главный редактор; 182940
Сотрудник 1634: Сергеева Анастасия Максимовна; Отдел эксплуатации зданий; Главный инженер проекта. Главный архитектор проекта; 399459
Сотрудник 1635: Серов Иван Григорьевич; Отдел эксплуатации зданий; Инкассатор; 148297
Сотрудник 1636: Смирнов Алексей Глебович; Отдел эксплуатации зданий; Агент по закупкам; 421999
Сотрудник 1637: Смирнов Андрей Михайлович; Отдел эксплуатации зданий; Лаборант; 284810
Сотрудник 1638: Смирнова Александра Артёмовна; Отдел эксплуатации зданий; Главный специалист в основном отделе (архитектурнопланировочной мастерской); 240110
Сотрудник 1639: Тихомиров Арсений Львович; Отдел эксплуатации зданий; Инженер по патентной и изобретательской работе; 223589
Сотрудник 1640: Федосова Мирослава Тихоновна; Отдел эксплуатации зданий; Заведующий техническим архивом; 469117
